trajectory,season,diurnal,engine,saf_level,water_injection,untrimmed_min_altitude,untrimmed_max_altitude,trimmed_min_altitude,trimmed_max_altitude,fuel_sum,fuel_kg_sum,energy_sum,ei_co2_conservative_sum,ei_co2_optimistic_sum,co2_conservative_sum,co2_optimistic_sum,ei_nox_sum,nox_sum,ei_nvpm_mass_sum,nvpm_mass_sum,ei_nvpm_num_sum,nvpm_num_sum,nox_impact_sum,co2_impact_cons_sum,co2_impact_opti_sum,h2o_impact_sum,contrail_atr20_cocip_sum,contrail_atr20_accf_sum,contrail_atr20_accf_cocip_pcfa_sum,climate_non_co2_cocip,climate_total_cons_cocip,climate_total_opti_cocip,climate_non_co2_accf,climate_total_cons_accf,climate_total_opti_accf,climate_non_co2_accf_cocip_pcfa,climate_total_cons_accf_cocip_pcfa,climate_total_opti_accf_cocip_pcfa,accf_sac_pcfa_sum,accf_sac_issr_sum,accf_sac_sac_sum,contrail_formed,contrail_atr20_cocip_sum_relative_change,contrail_atr20_accf_sum_relative_change,contrail_atr20_accf_cocip_pcfa_sum_relative_change,nox_impact_sum_relative_change,co2_impact_cons_sum_relative_change,co2_impact_opti_sum_relative_change,h2o_impact_sum_relative_change,climate_non_co2_cocip_relative_change,climate_non_co2_accf_relative_change,climate_non_co2_accf_cocip_pcfa_relative_change,climate_total_cons_cocip_relative_change,climate_total_opti_cocip_relative_change,climate_total_cons_accf_relative_change,climate_total_opti_accf_relative_change,climate_total_cons_accf_cocip_pcfa_relative_change,climate_total_opti_accf_cocip_pcfa_relative_change,engine_display
lhr_ist,2023-11-06,daytime,GTF2000,0,0,586.74,10744.2,586.74,10744.2,112.6658168113684,6759.949008682102,290887365.7925996,684.675,684.675,25856.80495820905,25856.80495820905,2.1253862823571943,94.46963071655873,0.0022461835045969,0.1168759495851346,1.0174576456402352e+17,4.447498190592778e+18,1.6029304298998178e-10,5.0564418584942136e-12,5.0564418584942136e-12,3.2239861087277378e-12,0.0,-2.1134595853687444e-12,-2.1134595853687444e-12,1.6351702909870956e-10,1.6857347095720378e-10,1.6857347095720378e-10,1.6140356951334078e-10,1.6646001137183503e-10,1.6646001137183503e-10,1.6140356951334078e-10,1.6646001137183503e-10,1.6646001137183503e-10,2.149986420157988,3.4678960802389938,9.881597719864349,True,,0.0,0.0,0.0005369206389758257,0.0,0.0,0.0,0.0005263288628205666,0.0005332244223731022,0.0005332244223731022,0.0005105333168981673,0.0005105333168981673,0.0005170186546203572,0.0005170186546203572,0.0005170186546203572,0.0005170186546203572,CFM2008
lhr_ist,2023-11-06,daytime,GTF,0,0,586.74,10744.2,586.74,10744.2,93.65203379763192,5619.122027857915,241796439.980754,684.675,684.675,21493.141756556528,21493.141756556528,2.1804486759160286,76.72206698897172,0.0014382264249455,0.0608647424302658,1.3706978806330963e+17,4.31251010001472e+18,1.2291110759630659e-10,4.2031032768377195e-12,4.2031032768377195e-12,2.703650094613449e-12,-6.237673480946364e-13,-2.109765205933292e-12,-2.109765205933292e-12,1.2499099034282538e-10,1.291940936196631e-10,1.291940936196631e-10,1.2350499248498672e-10,1.2770809576182444e-10,1.2770809576182444e-10,1.2350499248498672e-10,1.2770809576182444e-10,1.2770809576182444e-10,2.3257229872627336,3.4678960802389938,15.835549846828144,True,1.0,-0.0008747768868617036,-0.0008747768868617036,-0.131468821665433,-0.09215772148465304,-0.09215772148465304,-0.08778136786144113,-0.13301843739368177,-0.1324963142732757,-0.1324963142732757,-0.13174707540045746,-0.13174707540045746,-0.13122583123469153,-0.13122583123469153,-0.13122583123469153,-0.13122583123469153,GTF
lhr_ist,2023-11-06,daytime,GTF2035,0,0,586.74,10744.2,586.74,10744.2,85.18783176342004,5111.269905805202,219943055.3167036,684.675,684.675,19550.6073897049,19550.6073897049,2.5081551683641403,82.61548589944034,0.001444002524144,0.0571673455837767,1.1932385628301757e+17,3.80182888307764e+18,1.2953686450196383e-10,3.823229889542291e-12,3.823229889542291e-12,2.4821342830376887e-12,-6.494201692132751e-13,-1.8961333870398334e-12,-1.8961333870398334e-12,1.3136957861578823e-10,1.3519280850533052e-10,1.3519280850533052e-10,1.301228653979617e-10,1.3394609528750398e-10,1.3394609528750398e-10,1.301228653979617e-10,1.3394609528750398e-10,1.3394609528750398e-10,2.4446799442373983,3.4678960802389938,28.36749042917024,True,1.0,-0.05420156106228467,-0.05420156106228467,-0.10558712425538808,-0.13888035548438074,-0.13888035548438074,-0.13000984465042564,-0.1084962086547765,-0.10677260207314991,-0.10677260207314991,-0.10938489892745072,-0.10938489892745072,-0.10772221552342338,-0.10772221552342338,-0.10772221552342338,-0.10772221552342338,GTF2035
lhr_ist,2023-11-06,daytime,GTF2035,20,0,586.74,10744.2,586.74,10744.2,85.05545823447139,5103.327494068283,220693397.48098293,671.25,555.9561,19137.47810275606,15850.424863826684,2.5272228212365864,82.32134797728636,0.001209302008783,0.0484897232240933,1.0448138774906998e+17,3.3311649334367544e+18,1.2951669119771242e-10,3.7424401623167416e-12,3.0996386400372177e-12,2.527839677763255e-12,-6.285349409526134e-13,-7.973627369892044e-13,-7.973627369892044e-13,1.3141599593452306e-10,1.351584360968398e-10,1.3451563457456027e-10,1.3124716813848643e-10,1.349896083008032e-10,1.3434680677852366e-10,1.3124716813848643e-10,1.349896083008032e-10,1.3434680677852366e-10,3.464717170487285,3.4678960802389938,36.36640477331537,True,1.0,-0.4521391904516587,-0.4521391904516587,-0.10566412854607309,-0.1493373468435671,-0.23991955680296856,-0.12103051392820081,-0.10832164884561682,-0.10251811288635511,-0.10251811288635511,-0.10951051576508486,-0.11186493921100665,-0.10388547952586699,-0.10624574956431024,-0.10388547952586699,-0.10624574956431024,GTF2035 - 20
lhr_ist,2023-11-06,daytime,GTF2035,100,0,586.74,10744.2,586.74,10744.2,83.39982479303058,5003.989487581834,220680940.39184645,616.2075,41.0805,17226.233811000464,1148.4155874000307,2.526855942370556,80.7068834050165,0.0006838832285759,0.0294681225737464,5.967461775710083e+16,2.258448366965777e+18,1.2697304257475124e-10,3.368685723040091e-12,2.2457904820267271e-13,2.6865023851222565e-12,-5.812859977571252e-13,-7.958361633467433e-13,-7.958361633467433e-13,1.2907825896211639e-10,1.3244694468515648e-10,1.2930283801031906e-10,1.2886370879652675e-10,1.3223239451956684e-10,1.2908828784472942e-10,1.2886370879652675e-10,1.3223239451956684e-10,1.2908828784472942e-10,3.465336433772012,3.4678960802389938,51.45325678787266,True,1.0,-0.45290116090939125,-0.45290116090939125,-0.11546029482423398,-0.20032410418962038,-0.9149486236958907,-0.09093727602460373,-0.11718197197546795,-0.11157654170860029,-0.11157654170860029,-0.11951033111195535,-0.13133367472856597,-0.11408126036153186,-0.1259400004638397,-0.11408126036153186,-0.1259400004638397,GTF2035 - 100
lhr_ist,2023-11-06,daytime,GTF2035_wi,0,15,586.74,10744.2,586.74,10744.2,78.04627329367545,4682.776397620527,201504551.1660089,680.85,680.85,17911.619720898518,17911.619720898518,0.1942213183904205,5.933394828915153,0.0011567400072031,0.0421967803478272,9.444574276365458e+16,2.7911886897116703e+18,9.507243610271772e-12,3.5027167454201538e-12,3.5027167454201538e-12,2.273426391017422e-12,-5.82079880956285e-13,-7.958361633467433e-13,-7.958361633467433e-13,1.119859012033291e-11,1.4701306865753065e-11,1.4701306865753065e-11,1.0984833837942449e-11,1.4487550583362604e-11,1.4487550583362604e-11,1.0984833837942449e-11,1.4487550583362604e-11,1.4487550583362604e-11,3.465336433772012,3.4678960802389938,46.52767447989452,True,1.0,-0.45290116090939125,-0.45290116090939125,-0.8879049494648874,-0.1815277861965887,-0.1815277861965887,-0.1729103860687879,-0.8716814451431691,-0.8724298501319515,-0.8724298501319515,-0.8394201332767564,-0.8394201332767564,-0.8397177872367615,-0.8397177872367615,-0.8397177872367615,-0.8397177872367615,GTF2035WI
lhr_ist,2023-11-06,daytime,GTF2035_wi,20,15,586.74,10744.2,586.74,10744.2,77.93268536649038,4675.961121989423,202211938.72043255,667.5,552.8502,17534.854207460336,14523.06764878695,0.1965768224677238,5.920153117407032,0.0009695465048064,0.0358176750925613,8.316769322599037e+16,2.452589857239235e+18,9.541845115520386e-12,3.429038156125577e-12,2.8400665624294478e-12,2.315417782381256e-12,-5.531122791500929e-13,-7.958361633467433e-13,-7.958361633467433e-13,1.1304150618751547e-11,1.4733188774877125e-11,1.4144217181180995e-11,1.1061426734554898e-11,1.4490464890680476e-11,1.3901493296984346e-11,1.1061426734554898e-11,1.4490464890680476e-11,1.3901493296984346e-11,3.465336433772012,3.4678960802389938,50.67026788716751,True,1.0,-0.45290116090939125,-0.45290116090939125,-0.887519924973316,-0.1917868758826552,-0.2806778867216752,-0.16401915155614077,-0.8705501734801024,-0.8715974607732611,-0.8715974607732611,-0.8390999085992579,-0.8450336440614863,-0.8396881293692107,-0.8457013778846265,-0.8396881293692107,-0.8457013778846265,GTF2035WI - 20
lhr_ist,2023-11-06,daytime,GTF2035_wi,100,15,586.74,10744.2,586.74,10744.2,76.41802050962643,4585.081230577585,202206667.3497021,612.765,40.851,15784.142136263335,1052.276142417556,0.1965329932194132,5.803726789242948,0.0005492680089281,0.0218157304908193,4.78339462969621e+16,1.6692220464058222e+18,9.353901016656476e-12,3.0866766844248305e-12,2.05778445628322e-13,2.460811530908584e-12,-5.140455662704958e-13,-7.875817523017748e-13,-7.875817523017748e-13,1.1300666981294564e-11,1.4387343665719396e-11,1.1506445426922888e-11,1.1027130795263289e-11,1.4113807479688116e-11,1.123290924089161e-11,1.1027130795263289e-11,1.4113807479688116e-11,1.123290924089161e-11,3.4678960802389938,3.4678960802389938,63.329179787654496,True,1.0,-0.4570351397100822,-0.4570351397100822,-0.8896131447748588,-0.24189322109061256,-0.9217902582044654,-0.13424832794364458,-0.8705874851354891,-0.8719700875638609,-0.8719700875638609,-0.842579573579901,-0.8720851420078143,-0.8435291788333956,-0.8734468981116702,-0.8435291788333956,-0.8734468981116702,GTF2035WI - 100
sin_maa,2023-02-06,daytime,GTF1990,0,0,586.74,11711.94,586.74,11711.94,130.37200731633288,7822.32043897997,336602270.8097472,830.0250000000001,830.0250000000001,29920.37567909839,29920.37567909839,2.6009151060065223,107.6456897755671,0.0097134232519345,0.3952482040196147,9.070652952326872e+17,3.284691192512097e+19,2.5345542044657764e-10,5.851095688357019e-12,5.851095688357019e-12,1.7244554225065796e-12,-1.5302992748590262e-10,1.9460916392491968e-10,1.9460916392491968e-10,1.021499483831816e-10,1.080010440715386e-10,1.080010440715386e-10,4.4978903979400387e-10,4.5564013548236094e-10,4.5564013548236094e-10,4.4978903979400387e-10,4.5564013548236094e-10,4.5564013548236094e-10,108.30526901968425,136.66023594521548,144.28336318249882,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CFM1990
sin_maa,2023-02-06,daytime,GTF2000,0,0,586.74,11711.94,586.74,11711.94,130.37200731633288,7822.32043897997,336602270.8097472,830.0250000000001,830.0250000000001,29920.37567909839,29920.37567909839,2.601535846860928,107.64950785894308,0.0028777659342694,0.1334090311400723,1.1313697527480122e+17,4.569720407556572e+18,2.534825422311568e-10,5.851095688357019e-12,5.851095688357019e-12,1.7244554225065796e-12,-1.2911412862323258e-11,1.9460916392491968e-10,1.9460916392491968e-10,2.4229558479134013e-10,2.4814668047969715e-10,2.4814668047969715e-10,4.498161615785831e-10,4.556672572669401e-10,4.556672572669401e-10,4.498161615785831e-10,4.556672572669401e-10,4.556672572669401e-10,108.30526901968425,136.66023594521548,144.28336318249882,True,-0.8443858192873601,0.0,0.0,5.350119063066313e-05,0.0,0.0,0.0,0.4068731422252189,3.0148541313304284e-05,3.0148541313304284e-05,0.39350423082093017,0.39350423082093017,2.976140081264831e-05,2.976140081264831e-05,2.976140081264831e-05,2.976140081264831e-05,CFM2008
sin_maa,2023-02-06,daytime,GTF,0,0,586.74,11711.94,586.74,11711.94,108.93658021108745,6536.194812665247,281258998.9837982,830.0250000000001,830.0250000000001,25000.945158444567,25000.945158444567,2.612081497256132,88.61857198387479,0.0016860668852476,0.0611626105376703,1.166139736732114e+17,3.827108749812224e+18,2.0112709641708823e-10,4.889073719873604e-12,4.889073719873604e-12,1.4406162001203172e-12,-1.0871832193887796e-11,2.0758725802610064e-10,2.0758725802610064e-10,1.916958804233208e-10,1.9658495414319438e-10,1.9658495414319438e-10,4.1015497064330915e-10,4.150440443631828e-10,4.150440443631828e-10,4.1015497064330915e-10,4.150440443631828e-10,4.150440443631828e-10,112.75715955072673,136.66023594521548,148.73525371354128,True,-0.8673372120576648,0.03226804962168816,0.03226804962168816,-0.11511292689063804,-0.08957232720614057,-0.08957232720614057,-0.08967860959515538,0.3047378021455776,-0.046089127512545076,-0.046089127512545076,0.2908338222730914,0.2908338222730914,-0.046625506766850594,-0.046625506766850594,-0.046625506766850594,-0.046625506766850594,GTF
sin_maa,2023-02-06,daytime,GTF2035,0,0,586.74,11711.94,586.74,11711.94,100.6675664141573,6040.053984849439,259909563.02205616,830.0250000000001,830.0250000000001,23103.206492049103,23103.206492049103,3.064142417340093,96.50186222928832,0.0017227941382613,0.0576509063393149,1.1634580071177258e+17,3.5643452156731807e+18,2.2002926943405468e-10,4.51796038066738e-12,4.51796038066738e-12,1.3313164085072185e-12,-1.3400759996797216e-11,2.304505497632581e-10,2.304505497632581e-10,2.079598258457647e-10,2.1247778622643206e-10,2.1247778622643206e-10,4.5181113560582005e-10,4.563290959864874e-10,4.563290959864874e-10,4.5181113560582005e-10,4.563290959864874e-10,4.563290959864874e-10,121.16293597119235,136.66023594521548,157.14103013400694,True,-0.8389628715775125,0.084320825249112,0.084320825249112,-0.07059605458615746,-0.12856862754095133,-0.12856862754095133,-0.1286545710020932,0.3412013624068047,0.002242785512901507,0.002242785512901507,0.32600200786352856,0.32600200786352856,0.0007554646366926173,0.0007554646366926173,0.0007554646366926173,0.0007554646366926173,GTF2035
sin_maa,2023-02-06,daytime,GTF2035,20,0,586.74,11711.94,586.74,11711.94,100.16829185255304,6010.097511153181,259906666.8698193,813.75,673.9802999999999,22537.86566682443,18666.761859890667,3.064048858812235,96.0213117525169,0.001432477433301,0.0485241646483934,9.986373548170323e+16,3.101211774929655e+18,2.1893823483317188e-10,4.4074048415123316e-12,3.650388985934174e-12,1.3536281660576962e-12,-1.311899320952766e-11,2.420293995455135e-10,2.420293995455135e-10,2.0717286978970195e-10,2.1158027463121426e-10,2.108232587756361e-10,4.623212625447431e-10,4.667286673862553e-10,4.659716515306773e-10,4.623212625447431e-10,4.667286673862553e-10,4.659716515306773e-10,127.54063354000807,136.66023594521548,163.51872770282264,True,-0.842081511518498,0.10860294895552633,0.10860294895552633,-0.07306869012236168,-0.140731176319691,-0.23161713962213137,-0.12047341983388112,0.3395252960220414,0.013739810545506687,0.013739810545506687,0.32410915312611305,0.32250431910576255,0.012021798514226058,0.011210269002527588,0.012021798514226058,0.011210269002527588,GTF2035 - 20
sin_maa,2023-02-06,daytime,GTF2035,100,0,586.74,11711.94,586.74,11711.94,98.21804066862173,5893.082440117304,259890828.6916132,747.0225,49.80149999999999,20286.93630010382,1352.4624200069215,3.0636686020515804,94.14256834836088,0.0008037010202808,0.0286791966321233,6.593052035328693e+16,2.1319673634575145e+18,2.1466107323750848e-10,3.967223098686969e-12,2.6448153991246456e-13,1.4385794133751718e-12,-1.5708904480476965e-11,2.451375504776728e-10,2.451375504776728e-10,2.0039074817040671e-10,2.0435797126909367e-10,2.0065522971031919e-10,4.6123720312855645e-10,4.6520442622724344e-10,4.6150168466846903e-10,4.6123720312855645e-10,4.6520442622724344e-10,4.6150168466846903e-10,133.34053550491907,136.66023594521548,170.04021247759147,True,-0.8138080689854854,0.11490338619447622,0.11490338619447622,-0.08287327563221897,-0.19187323517708169,-0.9135056168729622,-0.09038029106995746,0.3247192886984841,0.012566227837550565,0.012566227837550565,0.30848133866882754,0.3001856547528457,0.010386433435764455,0.006391104469692726,0.010386433435764455,0.006391104469692726,GTF2035 - 100
sin_maa,2023-02-06,daytime,GTF2035_wi,0,15,586.74,11711.94,586.74,11711.94,91.12842628674636,5467.705577204782,235280838.69269896,826.2000000000002,826.2000000000002,20913.97383280829,20913.97383280829,0.2323838649617667,6.566568237820928,0.0013768463283839,0.0406405507594667,9.283426844817978e+16,2.5488893559833595e+18,1.3009595856018543e-11,4.089843771749176e-12,4.089843771749176e-12,1.2051500693608529e-12,-1.4571561033711036e-11,2.4377564602704564e-10,2.4377564602704564e-10,-3.5681510833163873e-13,3.7330286634175375e-12,3.7330286634175375e-12,2.5799039195242504e-10,2.6208023572417424e-10,2.6208023572417424e-10,2.5799039195242504e-10,2.6208023572417424e-10,2.6208023572417424e-10,133.1733126008744,136.66023594521548,169.52172629368184,True,-0.8261165677892437,0.11215370830826285,0.11215370830826285,-0.9023541924074197,-0.17717157655731544,-0.17717157655731544,-0.17726118912164637,-0.993038213359235,-0.27098646730708215,-0.27098646730708215,-0.9331801200467714,-0.9331801200467714,-0.2696870641038093,-0.2696870641038093,-0.2696870641038093,-0.2696870641038093,GTF2035WI
sin_maa,2023-02-06,daytime,GTF2035_wi,20,15,586.74,11711.94,586.74,11711.94,90.6766802754045,5440.600816524269,235278782.3105921,810.0,670.8743999999999,20402.25306196601,16897.962076042728,0.2323701482143317,6.533679221578556,0.0011447409228201,0.034079684611978,7.973606045076829e+16,2.212703404918929e+18,1.2944327368678851e-11,3.989773932117797e-12,3.304490361537245e-12,1.2253502622808636e-12,-1.6419895442545196e-11,2.451375504776728e-10,2.451375504776728e-10,-2.2502178115854804e-12,1.7395561205323168e-12,1.0542725499517642e-12,2.593072281086326e-10,2.6329700204075035e-10,2.6261171847016983e-10,2.593072281086326e-10,2.6329700204075035e-10,2.6261171847016983e-10,133.34053550491907,136.66023594521548,169.81901466248513,True,-0.806197549707931,0.11490338619447622,0.11490338619447622,-0.9028202731058474,-0.18914199943941679,-0.27814771364080887,-0.1691993349933762,-0.9568924477114814,-0.26862616587840465,-0.26862616587840465,-0.9682969453878019,-0.9806653617152672,-0.26753818018675857,-0.2687475374410218,-0.26753818018675857,-0.2687475374410218,GTF2035WI - 20
sin_maa,2023-02-06,daytime,GTF2035_wi,100,15,586.74,11711.94,586.74,11711.94,88.91500348405324,5334.900209043194,235274434.1190139,743.5800000000002,49.57199999999999,18365.393969631197,1224.3595979754132,0.2323193737576934,6.405520229041967,0.0006420629408678,0.0198434632339912,5.276944888328122e+16,1.510786557252356e+18,1.2690318367904444e-11,3.591454820727878e-12,2.394303213818586e-13,1.3023062138986077e-12,-9.852130560479036e-12,2.451375504776728e-10,2.451375504776728e-10,4.140494021324017e-12,7.731948842051895e-12,4.379924342705876e-12,2.5913017505947586e-10,2.627216298802038e-10,2.593696053808578e-10,2.5913017505947586e-10,2.627216298802038e-10,2.593696053808578e-10,133.34053550491907,136.66023594521548,171.99931462386604,True,-0.8790274302934754,0.11490338619447622,0.11490338619447622,-0.9046363212544217,-0.23930408055059788,-0.9213761435386683,-0.13947223446024262,-0.922090943876841,-0.2689430061137976,-0.2689430061137976,-0.8663829795221007,-0.9220522050217408,-0.2685534154296048,-0.27450049822335176,-0.2685534154296048,-0.27450049822335176,GTF2035WI - 100
sin_maa,2023-05-05,daytime,GTF1990,0,0,586.74,11711.94,586.74,11711.94,141.9141482327207,8514.84889396324,366402462.75613225,830.0250000000001,830.0250000000001,32569.297019409398,32569.297019409398,2.854614347741608,125.53642877570256,0.0094879796407487,0.4135511016044161,7.670752334296166e+17,2.879893490034162e+19,3.0327499549623997e-10,6.369106972684504e-12,6.369106972684504e-12,1.882719255097349e-12,-2.4237123152846645e-12,-2.679173655120297e-11,-2.679173655120297e-11,3.027340024360527e-10,3.091031094087372e-10,3.091031094087372e-10,2.7836597820013437e-10,2.847350851728189e-10,2.847350851728189e-10,2.7836597820013437e-10,2.847350851728189e-10,2.847350851728189e-10,111.20957617720308,129.25703283040176,125.03646575509694,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CFM1990
sin_maa,2023-05-05,daytime,GTF2000,0,0,586.74,11711.94,586.74,11711.94,141.9141482327207,8514.84889396324,366402462.75613225,830.0250000000001,830.0250000000001,32569.297019409398,32569.297019409398,2.8724268613641737,127.13207840322733,0.0032832709154533,0.1619389358681195,1.1668646874134957e+17,4.985855737569675e+18,3.1613184549534633e-10,6.369106972684504e-12,6.369106972684504e-12,1.882719255097349e-12,-4.770912371970793e-13,-2.679173655120297e-11,-2.679173655120297e-11,3.1753747351324655e-10,3.2390658048593106e-10,3.2390658048593106e-10,2.9122282819924073e-10,2.9759193517192524e-10,2.9759193517192524e-10,2.9122282819924073e-10,2.9759193517192524e-10,2.9759193517192524e-10,111.20957617720308,129.25703283040176,125.03646575509694,True,-0.6710627048226618,0.0,0.0,0.02075671295222424,0.0,0.0,0.0,0.023866116130098987,0.02257216057383614,0.02257216057383614,0.023385852244469037,0.023385852244469037,0.02207840191151522,0.02207840191151522,0.02207840191151522,0.02207840191151522,CFM2008
sin_maa,2023-05-05,daytime,GTF,0,0,586.74,11711.94,586.74,11711.94,116.09466060603594,6965.679636362158,299740160.4323,830.0250000000001,830.0250000000001,26643.724609085253,26643.724609085253,2.780819125023196,99.14059871518288,0.0018528079069843,0.0696061735276609,1.2797146212073517e+17,4.223128936173102e+18,2.2544727892021726e-10,5.210328367998894e-12,5.210328367998894e-12,1.540984469339328e-12,-5.5197921131897157e-11,-2.687084333361605e-11,-2.687084333361605e-11,1.7179034225765946e-10,1.7700067062565834e-10,1.7700067062565834e-10,2.0011742005594056e-10,2.0532774842393947e-10,2.0532774842393947e-10,2.0011742005594056e-10,2.0532774842393947e-10,2.0532774842393947e-10,111.27265443678397,129.25703283040176,133.18226881858908,True,0.9158749181414187,0.0014741516822872477,0.0014741516822872477,-0.147199617534404,-0.1000721166959097,-0.1000721166959097,-0.09981435698389723,-0.2759471914194676,-0.16353453103991858,-0.16353453103991858,-0.27175768675103,-0.27175768675103,-0.16203501123739303,-0.16203501123739303,-0.16203501123739303,-0.16203501123739303,GTF
sin_maa,2023-05-05,daytime,GTF2035,0,0,586.74,11711.94,586.74,11711.94,106.6466054884357,6398.796329306142,275346604.8463726,830.0250000000001,830.0250000000001,24475.395959595997,24475.395959595997,3.2395269954316928,108.3127228201947,0.001869414904155,0.0652918002458224,1.1867250673341658e+17,3.840898680328483e+18,2.4644616567803833e-10,4.786299654320994e-12,4.786299654320994e-12,1.415572629861656e-12,-6.163341167038311e-11,-2.687084333361605e-11,-2.687084333361605e-11,1.8622832663751688e-10,1.910146262918379e-10,1.910146262918379e-10,2.20990894974284e-10,2.2577719462860494e-10,2.2577719462860494e-10,2.20990894974284e-10,2.2577719462860494e-10,2.2577719462860494e-10,111.27265443678397,129.25703283040176,140.77257482258415,True,0.9243265334289144,0.0014741516822872477,0.0014741516822872477,-0.10337755544430492,-0.14188701239556617,-0.14188701239556617,-0.14163289409466537,-0.23827127136619616,-0.11489795436501393,-0.11489795436501393,-0.23612136640480974,-0.23612136640480974,-0.1154877029934462,-0.1154877029934462,-0.1154877029934462,-0.1154877029934462,GTF2035
sin_maa,2023-05-05,daytime,GTF2035,20,0,586.74,11711.94,586.74,11711.94,106.11710198373711,6367.026119024225,275342044.5172027,813.75,673.9802999999999,23876.34794634085,19775.346423077342,3.239412824747508,107.77235211244104,0.0015893102001451,0.0559412232451403,1.0426597177144349e+17,3.409116308761508e+18,2.4521898799486576e-10,4.669152487284432e-12,3.867178856068458e-12,1.43928860952233e-12,-5.958935474134177e-11,-2.6637723080229923e-11,-2.6637723080229923e-11,1.8706892186304636e-10,1.9173807435033078e-10,1.9093610071911478e-10,2.2002055352415815e-10,2.2468970601144262e-10,2.2388773238022662e-10,2.2002055352415815e-10,2.2468970601144262e-10,2.2388773238022662e-10,111.33191312613756,129.25703283040176,140.85790028487753,True,0.9218322063293053,-0.0028825571517186043,-0.0028825571517186043,-0.10584620661078889,-0.1540056647123654,-0.24441757083299845,-0.13348271998320066,-0.23614616172110728,-0.11706862236849712,-0.11706862236849712,-0.23433583112619072,-0.23631548545844835,-0.11786897732595339,-0.11963158295832127,-0.11786897732595339,-0.11963158295832127,GTF2035 - 20
sin_maa,2023-05-05,daytime,GTF2035,100,0,586.74,11711.94,586.74,11711.94,104.050888388539,6243.05330331234,275324893.7293775,747.0225,49.80149999999999,21491.710996652728,1432.7807331101822,3.2389465345312285,105.66301172587217,0.0009778833487967,0.0354149365538066,7.419361112374357e+16,2.4879526864304256e+18,2.40427454411316e-10,4.2028234837898656e-12,2.8018823225265784e-13,1.5296138698728625e-12,-5.800356238154154e-11,-2.489777491745537e-11,-2.489777491745537e-11,1.839535058996473e-10,1.881563293834372e-10,1.8423369413189994e-10,2.1705929336373347e-10,2.212621168475233e-10,2.1733948159598606e-10,2.1705929336373347e-10,2.212621168475233e-10,2.1733948159598606e-10,111.84153136001126,129.25703283040176,144.78503189753195,True,0.9197808497091806,-0.036641120798674875,-0.036641120798674875,-0.11559179307654353,-0.20490898022962134,-0.9157239305469201,-0.10347916580611363,-0.2440590615168918,-0.12374557446954448,-0.12374557446954448,-0.2432267154527533,-0.2531118991744785,-0.12544134250517816,-0.13423425131961944,-0.12544134250517816,-0.13423425131961944,GTF2035 - 100
sin_maa,2023-05-05,daytime,GTF2035_wi,0,15,586.74,11711.94,586.74,11711.94,96.4822233490224,5788.933400941345,249103593.17590705,826.2000000000002,826.2000000000002,22142.670258600643,22142.670258600643,0.245497472851308,7.397250788630829,0.001495522289166,0.0462048454834446,9.490929009605645e+16,2.7470813824554245e+18,1.4624823219890436e-11,4.330122183904126e-12,4.330122183904126e-12,1.281064095916999e-12,-6.115845120541685e-11,-2.6637723080229923e-11,-2.6637723080229923e-11,-4.525256388960942e-11,-4.0922441705705294e-11,-4.0922441705705294e-11,-1.0731835764422488e-11,-6.401713580518362e-12,-6.401713580518362e-12,-1.0731835764422488e-11,-6.401713580518362e-12,-6.401713580518362e-12,111.33191312613756,129.25703283040176,143.23484679460836,True,0.9237612506062166,-0.0028825571517186043,-0.0028825571517186043,-0.9079909936472802,-0.19057305521162363,-0.19057305521162363,-0.19016951934697165,-0.7399177539097302,-0.925756368633502,-0.925756368633502,-0.7661745459700713,-0.7661745459700713,-0.9560226422222762,-0.9560226422222762,-0.9560226422222762,-0.9560226422222762,GTF2035WI
sin_maa,2023-05-05,daytime,GTF2035_wi,20,15,586.74,11711.94,586.74,11711.94,96.0031182562622,5760.1870953757325,249099290.93952352,810.0,670.8743999999999,21600.701607658997,17890.565099527485,0.2454790871823464,7.359860860814821,0.0012715289078757,0.0394903350843472,8.340672992938216e+16,2.4342367102524774e+18,1.4550866656460344e-11,4.224137203275537e-12,3.4985993972409307e-12,1.3025244800370038e-12,-5.903335079398461e-11,-2.489777491745537e-11,-2.489777491745537e-11,-4.317995965748728e-11,-3.8955822454211736e-11,-3.9681360260246345e-11,-9.044383780958024e-12,-4.820246577682487e-12,-5.5457843837170926e-12,-9.044383780958024e-12,-4.820246577682487e-12,-5.5457843837170926e-12,111.84153136001126,129.25703283040176,144.78503189753195,True,0.9211250198866368,-0.036641120798674875,-0.036641120798674875,-0.9084349740584085,-0.20248469059900365,-0.2908991682395657,-0.18215082527612997,-0.7503427765901463,-0.937062924811646,-0.937062924811646,-0.7761538700029632,-0.7724591332985311,-0.9667058689712823,-0.9617902179210817,-0.9667058689712823,-0.9617902179210817,GTF2035WI - 20
