,index,longitude,latitude,altitude,time,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
81,81,0.1916427612304687,46.3845566571769,11369.04,2024-06-07 10:44:00,252.07777756,34610D,216.33717,39.57507,9.057504,233.24313924606253,63533.51690490884,0.3456943550213338,0.5139588517026522,30.837531102159133,32854.22432347563,0.0,4.485694832656228e-05,0.2135226159818179,0.9317380312122242,0.2569794258513261,0.5812738359666281,0.0117062427232443,0.000599356753855,0.0001226806830427,2.9694703972840444e-05,1548969975081586.5,97.4157607517207,38.14602597337085,0.0370050373225909,0.0007552048433181,0.0006167506220431,0.3609916240674731,0.0184826825382951,0.0037831693789662,0.0009157113573318,4.776640978288908e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7910437434590363,16.427112161737817,11.706242723244396,29.694703972840447,1548969975081586.5,10.1072756221486,697.634013600008,1306.89357309717,0.00448569483266,0.017337776088391,0.220968624450316,16.4268870319495,12.7449231852909,12.744351512573648,0.004485694832656228,0.4637912086785485,11.47270935602326,457075728612485.7,5.0513285813941415
82,82,0.2511749267578125,46.511737370895126,11369.04,2024-06-07 10:45:00,248.991110896,34610D,216.35915,39.911114,8.922172,232.3019805839698,63502.679373806684,0.3453558112133281,0.5049008200688485,30.29404920413091,32374.225678449176,0.0,4.221732480186134e-05,0.2135226159818179,0.8743826029587176,0.2524504100344242,0.5706671254140354,0.0116090551917413,0.0005995575834993,0.0001223764884986,2.8898029258147005e-05,1560938865307921.0,95.69890143584954,37.47373886550994,0.036352859044957,0.0007418950825501,0.0006058809840826,0.3516852891920844,0.0181630269352383,0.0037072793640065,0.0008754383202487,4.728715879027843e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.787811851321417,16.18711283922459,11.60905519174137,28.898029258147005,1560938865307921.0,9.98672409062419,695.404729555569,1301.44882961179,0.00422173248019,0.0172271180237256,0.217444878777859,16.1879974507938,12.6222435162044,12.621710661345855,0.0042217324801861345,0.4576263575649941,11.356024565045686,448447099099414.4,4.871835094882439
83,83,0.3093338012695312,46.64110603979079,11369.04,2024-06-07 10:46:00,247.962222008,34610D,216.37675,40.250607,8.717681,231.07437898551987,63472.38532460256,0.3448296836602857,0.4929613011994276,29.577678071965657,31728.178097682507,-49.95026754612134,3.887489317582147e-05,0.2135226159818179,0.8032963516528361,0.2464806505997138,0.5566103181149354,0.0114797309779971,0.0005997186244027,0.0001219431389272,2.783657829690216e-05,1576885637310927.8,93.4358850293395,36.58758777502152,0.0354932136863587,0.0007243512997216,0.0005915535614393,0.3395437872199712,0.0177382844063475,0.003606794906275,0.0008233413514908,4.6640615736689016e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7836166999663153,15.864089048841253,11.47973097799715,27.83657829690216,1576885637310927.8,9.82377415483031,692.389976346901,1294.26976360387,0.00388748931758,0.017083540951115,0.212768932559942,15.8643468802454,12.4546154201161,12.454131267093494,0.0038874893175821473,0.44942222340624305,11.199012899619516,437239309720505.56,4.636062222253741
84,84,0.3669701552972561,46.76866149902344,11353.8,2024-06-07 10:47:00,247.962222008,34610D,216.49225,40.560658,8.489991,230.0687270584768,63442.80764653059,0.3441823975630702,0.5071869912850747,30.431219477104484,32724.922746869688,-24.985038075908182,3.634425276713828e-05,0.2140363700001469,0.7414884899461772,0.2535934956425373,0.57181050555997,0.0116231778945943,0.0005993048163905,0.0001223623630115,2.9215663343749346e-05,1556166870624771.8,96.13222232817306,37.64341849317825,0.0365174633725253,0.0007452543545413,0.000608624389542,0.3537074775318309,0.018237576401267,0.0037236359245426,0.0008890682633828,4.735605558298129e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7799982419786153,16.362461373434844,11.623177894594384,29.215663343749345,1556166870624771.8,10.0056538845872,695.815297286018,1303.72745812108,0.00363442527671,0.0172872820329557,0.218408242914626,16.361933045367,12.634041748047,12.633582589927999,0.003634425276713828,0.4587535265096206,11.377756265644054,452431084667621.75,4.9308707781898065
85,85,0.4245934119591346,46.89574678065413,11346.18,2024-06-07 10:48:00,247.962222008,34610D,216.54843,40.851433,8.180368,229.81925520167093,63412.37642705349,0.3439257317947918,0.5130628521162405,30.78377112697443,33115.26893583944,49.96763221006484,3.4617803217183185e-05,0.2142937103749375,0.7019252966651068,0.2565314260581202,0.5781395859178574,0.0116829640003873,0.0005990834829925,0.0001225233519426,2.976054593340227e-05,1547980794448993.8,97.2459329901122,38.079524884067375,0.0369405253523693,0.0007538882724973,0.0006156754225394,0.3596456898726045,0.0184420488263934,0.0037717308239114,0.0009161418346276,4.765268648526987e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7790513852291809,16.55763446791972,11.68296400038731,29.760545933402277,1547980794448993.8,10.0805853517995,697.221078893719,1307.49344942332,0.00346178032172,0.0173674560274025,0.220706862122745,16.5579780982234,12.7080708754645,12.707630965196392,0.0034617803217183185,0.4626474163285256,11.45166333092018,458514432191293.56,5.051505747958197
86,86,0.4827117919921875,47.023223876953125,11361.42,2024-06-07 10:49:00,247.447777564,34610D,216.47107,41.159237,7.8893204,229.00515738954823,63381.59265592651,0.3437752280746045,0.4981017824857582,29.886106949145493,32249.78842381666,-49.96839638205344,3.228875646181576e-05,0.2137793386594777,0.6597879995689465,0.2490508912428791,0.5614100448572396,0.0115240253694972,0.0005998461466095,0.0001221294043455,2.8469468034720143e-05,1567377380480871.5,94.4102118523506,36.969114296092975,0.0358633283389745,0.000731904659979,0.0005977221389829,0.3444082546774603,0.0179270660906067,0.0036499724399069,0.0008508415664709,4.684280802272283e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.776430436169698,16.12489421190833,11.524025369497236,28.469468034720144,1567377380480871.5,9.87980790268868,693.584062685831,1298.52743231944,0.00322887564618,0.0171844022568321,0.214855179046879,16.1249765163739,12.5029183928383,12.50251470218592,0.003228875646181576,0.4526433137933811,11.259896528598587,443997281305417.94,4.75386579288117
87,87,0.5407949594350961,47.1499219991393,11346.18,2024-06-07 10:50:00,245.904444232,34610D,216.55504,41.40188,7.456687,228.7759081026593,63351.70654897737,0.3435760936616822,0.5037523807129621,30.22514284277773,32629.40988243363,-49.98622940947381,3.2295746708444787e-05,0.2142937103749375,0.6542752548737677,0.251876190356481,0.567088040148594,0.0115826811736202,0.0005991438865676,0.0001221743852566,2.8942426154878965e-05,1560271865874433.0,95.48122624033483,37.38850169651605,0.0362701714113332,0.0007402075798231,0.0006045028568555,0.3500881929750252,0.018109209554885,0.0036927382461108,0.0008747889647477,4.715944001962207e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7755028083311778,16.314704941216814,11.582681173620278,28.94242615487897,1560271865874433.0,9.95700460483824,694.880031466568,1301.87803279761,0.00322957467084,0.0172544223803896,0.217103283852699,16.3149481541384,12.5824718478809,12.58206550068042,0.0032295746708444787,0.45619029389632854,11.330143565761725,449812994375639.3,4.866563322359928
88,88,0.5988235473632812,47.27613830566406,11330.94,2024-06-07 10:51:00,245.389999788,34610D,216.62564,41.64012,7.02201,228.9404322771949,63321.48140613459,0.3435252242669963,0.5108981350220851,30.65388810132511,33063.58253068909,-24.99788813851817,3.2387706211596946e-05,0.2148093197135621,0.6516597407734762,0.2554490675110425,0.5745396117452081,0.0116583616909325,0.0005983201811124,0.0001222503533084,2.9522568630855848e-05,1551556060687528.0,96.835632512086,37.91885958133916,0.0367846657215901,0.0007507074637059,0.0006130777620265,0.3573741147186227,0.0183408398805858,0.0037474486506634,0.0009049815152739,4.756122586724827e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.775934007139778,16.531791265344545,11.65836169093258,29.522568630855847,1551556060687528.0,10.0551088545105,696.515881180892,1305.92861499465,0.00323877062116,0.0173373239922208,0.219913169623526,16.532108931368,12.6843779191183,12.683967114517797,0.0032387706211596946,0.4606940814867199,11.419332554708179,456866814517156.7,5.00635240654084
89,89,0.6570510864257812,47.401885986328125,11323.32,2024-06-07 10:52:00,244.3611109,34610D,216.63776,41.85594,6.537756,229.1828090058866,63290.827518033264,0.3436850420336922,0.5098440818864518,30.59064491318711,32975.80707508901,0.0,3.291845528867166e-05,0.2150675894218531,0.6620826019363931,0.2549220409432259,0.572929830701821,0.0116497155417882,0.0005976976747294,0.0001220707460093,2.9344973224680457e-05,1554224175894413.2,96.63584728075809,37.84062775761246,0.0367087738958245,0.0007491586509351,0.0006118128982637,0.356372311478481,0.0182839573330852,0.0037342228454599,0.0008976816559031,4.7544719880276856e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7767337885399043,16.487903537544504,11.649715541788234,29.34497322468045,1554224175894413.2,10.0480641259536,696.154102137772,1304.74598059236,0.00329184552887,0.0173100128001599,0.219523684402521,16.4879985300461,12.6818903565741,12.681472902075377,0.0032918455288671656,0.4596919857664593,11.404477840955323,455609319348330.2,4.978636464831771
90,90,0.7153789813701923,47.52732099112818,11323.32,2024-06-07 10:53:00,243.846666456,34610D,216.61678,42.047424,6.0737123,229.001279903562,63260.23687312008,0.3436824903615037,0.4787422776144407,28.724536656866444,30988.512990260995,0.0,3.313724368382849e-05,0.2150675894218531,0.6683186841861474,0.2393711388072203,0.5376851227275025,0.0113259906282671,0.0005975066269228,0.0001208520386244,2.632186819440123e-05,1599641975132606.8,90.7408112990411,35.532251844543794,0.0344694439882397,0.0007034580405763,0.0005744907331373,0.3253338329769862,0.0171631010077654,0.0034714188135263,0.0007560834678272,4.59489745525588e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.776156129555423,15.494256495130498,11.325990628267176,26.32186819440123,1599641975132606.5,9.63977835294586,688.426982624122,1284.61146249405,0.00331372436838,0.0168884255208757,0.207261763651817,15.4941744500241,12.272414820175,12.272008159650122,0.003313724368382849,0.4387551916937818,11.008624968762694,423510874273972.2,4.33825663701065
91,91,0.7768020629882812,47.65177917480469,11323.32,2024-06-07 10:54:00,246.418888676,34610D,216.59555,42.16216,5.6468,226.966034068561,63231.51233646321,0.3426391944849572,0.5051146418740753,30.30687851244452,32888.61517482164,-49.991715953060094,3.313765662548672e-05,0.2150675894218531,0.6701881984421151,0.2525573209370376,0.5658919546555865,0.0115893033252763,0.0005973133873632,0.0001217617779547,2.9052767428305216e-05,1558614147153460.5,95.73942922081224,37.48960871989387,0.0363682542149334,0.0007422092696925,0.0006061375702488,0.3512356079230208,0.0181027042646732,0.0036902194119326,0.0008804986928999,4.723672960555725e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7692956893175689,16.444307587410822,11.58930332527639,29.052767428305216,1558614147153460.5,9.97418329036615,694.700307872731,1302.40183447573,0.00331376566255,0.0172756327611798,0.217695180492831,16.4442816849059,12.6012854928252,12.600867929590567,0.0033137656625486724,0.45569840240878234,11.329710094490355,452728899036523.94,4.891137143328987
92,92,0.8498206505408653,47.77469958289195,11308.08,2024-06-07 10:55:00,245.389999788,34610D,216.63266,42.30406,5.206074,227.5918194643421,63201.20545795077,0.3429643794588574,0.5058652359822206,30.351914158933237,32878.09617310539,-24.99970524794726,3.340845334841035e-05,0.2155850607808928,0.6740043090061599,0.2529326179911103,0.5660991185537186,0.0116020715743635,0.0005961880318268,0.0001215391814233,2.8967366026167192e-05,1559897180226448.5,95.88169682807008,37.545317814600416,0.0364222969907198,0.000743312183484,0.0006070382831786,0.352145080490882,0.0180954479645903,0.0036889468015084,0.0008792150070366,4.734586531099517e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7713507092700079,16.439048086552695,11.602071574363556,28.967366026167195,1559897180226448.5,9.99629958901217,694.719221276822,1301.87027866226,0.00334084533484,0.0172585067742003,0.218009811582188,16.4390845429118,12.6320205122317,12.63159851006216,0.003340845334841035,0.4557501671341271,11.337825963976643,452909426087411.06,4.893822644144168
93,93,0.92340087890625,47.89796447753906,11300.46,2024-06-07 10:56:00,245.904444232,34610D,216.66223,42.309265,4.86693,227.8315457259571,63170.85354379183,0.3423137558012717,0.5310121725678104,31.860730354068625,34410.7730801278,0.0,3.2489766044497814e-05,0.215844263178787,0.6537216488356358,0.2655060862839052,0.5939739945397973,0.0118584649257036,0.0005957260964156,0.0001223414379922,3.131569175119107e-05,1524616968240175.5,100.6480471885028,39.411723447982894,0.0382328764248823,0.0007802627841812,0.0006372146070813,0.3778193534110251,0.0189802685227801,0.0038978875669988,0.0009977408107358,4.857541011833784e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7721104787980636,17.205386540063902,11.858464925703672,31.315691751191068,1524616968240175.5,10.308035269271,700.625637638983,1317.59713328375,0.00324897660445,0.0175929540590591,0.227634317029667,17.2050603482483,12.9389479598198,12.938527590085439,0.0032489766044497812,0.47214485197446804,11.646897417698408,478369767568823.8,5.403174569066634
94,94,0.9973526000976562,48.02137756347656,11300.46,2024-06-07 10:57:00,246.93333312,34610D,216.67319,42.26529,4.550209,229.1873589183782,63138.99281343776,0.3435469987352891,0.5172740612159097,31.036443672954583,33442.26301909304,0.0,3.1231190553907376e-05,0.215844263178787,0.6274972487045425,0.2586370306079548,0.5795388968372238,0.0117282631915008,0.0005958255006689,0.0001219021158933,2.989208461977985e-05,1546004615126702.2,98.04412556286351,38.39208082344482,0.0372437324075455,0.0007600761715825,0.000620728873459,0.3640035799246036,0.0184923045904232,0.0037834081535393,0.0009277440005689,4.798248515550772e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7766856666897725,16.72113150954652,11.72826319150088,29.892084619779848,1546004615126702.2,10.1533104189788,697.568804017711,1308.34230069551,0.00312311905539,0.0173846601833184,0.222436046090205,16.7215571323704,12.7949608301027,12.794561240722537,0.0031231190553907377,0.4636105839447989,11.489088978366972,463181953071396.2,5.116309949235171
95,95,1.0710983276367188,48.143829345703125,11300.46,2024-06-07 10:58:00,246.93333312,34610D,216.72362,42.09028,4.332578,229.50433949500092,63107.95636976481,0.3439239053006688,0.5060105544229919,30.36063326537952,32704.724542106414,-50.02567054436881,2.918392811774821e-05,0.215844263178787,0.5825056705913062,0.2530052772114959,0.567594672587236,0.0116157466780559,0.0005962832606678,0.0001216076749879,2.879343625450481e-05,1562510224553981.2,95.90924048533388,37.55610334927447,0.0364327599184554,0.0007435257126215,0.0006072126653075,0.3526614249960074,0.0181035373994198,0.0036920860225656,0.0008741869585731,4.743879990108922e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7776693920438698,16.35236227105321,11.61574667805596,28.79343625450482,1562510224553981.5,10.0140645284803,694.997241058834,1301.1161074877,0.00291839281177,0.0172274045746911,0.218073566923894,16.3524177926938,12.65852705661,12.658157641847279,0.0029183928117748207,0.45651108873168383,11.354249225106715,451210971730029.0,4.886209704794736
96,96,1.1457583778782894,48.26694294557733,11285.22,2024-06-07 10:59:00,246.93333312,34610D,216.79883,41.99869,4.106066,229.7531724075431,63077.59573649943,0.3437046360743511,0.522597735263072,31.35586411578432,33718.702522820065,0.0,2.7552287740406605e-05,0.2163636032825576,0.5458635520668381,0.261298867631536,0.5856941392553632,0.0117876935005963,0.0005955048237793,0.0001220336094302,3.027129515799725e-05,1540307522924724.0,99.05317474176266,38.787203911225205,0.0376270369389411,0.0007678987130396,0.0006271172823156,0.3696133156432118,0.0186725683347195,0.0038264692748528,0.0009491826175829,4.829767338534798e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7783774927940093,16.859351261410033,11.78769350059631,30.27129515799725,1540307522924724.0,10.2295534763127,698.905636030118,1311.2379807573,0.00275522877404,0.0174394830433116,0.224535529665315,16.8591869108729,12.8751253180884,12.874770588704548,0.0027552287740406603,0.4673333283038706,11.561744434344195,467899024677743.3,5.219946052510124
97,97,1.2197715357730263,48.38858394299523,11285.22,2024-06-07 11:00:00,247.190555342,34610D,216.87611,41.771435,3.938276,230.2968867118552,63046.239872383645,0.3435759185422101,0.5343693837192437,32.062163023154625,34383.94275078418,-25.031208854444635,2.6110466598828428e-05,0.2163636032825576,0.5120974879203226,0.2671846918596218,0.6000171896667431,0.0119088143741475,0.0005962057119822,0.0001226297162501,3.137403704766525e-05,1523740414188888.5,101.28437299014546,39.66089565964227,0.0384745956277855,0.0007851958291384,0.000641243260463,0.3818223478764067,0.0191156447329097,0.003931773953895,0.0010059194905167,4.88544135646933e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7800804896853264,17.191971375392093,11.908814374147578,31.374037047665247,1523740414188888.5,10.3736789084721,701.898604179566,1318.84517878365,0.00261104665988,0.0175978506130404,0.229026489097634,17.1919133448188,13.0144580797794,13.014118275078866,0.002611046659882843,0.4757353944343145,11.715177342206943,479199389453567.94,5.461001047427886
98,98,1.2966035541735197,48.51390256720074,11277.6,2024-06-07 11:01:00,247.447777564,34610D,216.9648,41.586414,3.7986474,231.7533811188492,63014.17770936049,0.3446595917196343,0.5258036473295988,31.54821883977593,33726.1946953771,-25.041894936930248,2.487757347524357e-05,0.2166237417382778,0.4828764749513575,0.2629018236647994,0.5914898367688415,0.0118325233103981,0.0005962792601283,0.0001223765412386,3.0402158234763e-05,1538341493663845.2,99.66082331485217,39.02514670480283,0.0378578626077311,0.0007726094409741,0.0006309643767955,0.3732950348231901,0.0188115485881497,0.003860761903853,0.0009591339411917,4.853193409241477e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7848535686055103,16.863097347688548,11.83252331039813,30.402158234763,1538341493663845.2,10.2854379497748,700.131019959808,1312.8104547064,0.00248775734752,0.0174558579584212,0.225823051684609,16.8631368190275,12.9368062127056,12.936484384364816,0.002487757347524357,0.4707537957757791,11.623691210868015,469083166919783.06,5.279640730375951
99,99,1.372423673930921,48.63694013175318,11269.98,2024-06-07 11:02:00,246.93333312,34610D,217.06133,41.417675,3.6580198,232.4135737486371,62982.62949052072,0.345273648337297,0.4983594560756416,29.901567364538497,31931.85189977422,-25.052822244214106,2.483530647839648e-05,0.2168841929638682,0.4765926868964923,0.2491797280378208,0.561254821265407,0.0115572509295731,0.0005964238510107,0.0001214274832078,2.767398516695871e-05,1579328364923537.0,94.4590513045771,36.988238829934126,0.0358818808374461,0.0007322832823968,0.0005980313472907,0.3455799172195075,0.017834007958816,0.0036308720690448,0.000827495531715,4.722439349448758e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7869143521829274,15.96592594988711,11.557250929573176,27.67398516695871,1579328364923537.2,9.94327703765007,693.637320010443,1294.8409411208,0.00248353064784,0.0170677412726464,0.21510275326891,15.9659193014022,12.60288340635,12.602570417651261,0.002483530647839648,0.45278907553821846,11.284944812471897,440151505842052.5,4.714738118379591
100,100,1.448605186060855,48.75993114406779,11262.36,2024-06-07 11:03:00,247.447777564,34610D,217.15417,41.24575,3.5264034,231.2863668119832,62952.72792315618,0.3443085737810399,0.4751413831072671,28.508482986436025,30507.043343620397,-25.06343965686664,2.480632057812502e-05,0.2171449573353787,0.4708718523869721,0.2375706915536335,0.5346639728867745,0.011308533363464,0.0005965345923311,0.0001205514607541,2.5752164823765025e-05,1574234679942446.5,90.0582977541514,35.26499345422137,0.0342101795837232,0.00069816693028,0.0005701696597287,0.3223891309938576,0.0170062962762919,0.0034367392678996,0.0007341551527422,4.48790425897968e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7829303544414637,15.253521671810196,11.308533363464,25.75216482376502,1574234679942446.5,9.62321867817672,688.078267687303,1280.76096101179,0.00248063205781,0.0167778432446828,0.205893042516964,15.2529499013262,12.2717228617698,12.271418453029707,0.002480632057812502,0.43782501050378636,10.993888430095462,416407164124737.3,4.251951269063451
101,101,1.5373112605168269,48.881103515625,11254.74,2024-06-07 11:04:00,253.106666448,34610D,217.24535,41.07023,3.3817854,228.97047260746476,62924.21944016974,0.3433917055541565,0.5168320895035731,31.009925370214383,33430.22111005018,0.0,2.5323066840770957e-05,0.2174060352293111,0.4755752245201879,0.2584160447517865,0.5803574734468803,0.0117290584927182,0.0005966297161331,0.0001220930172095,2.9659435497645065e-05,1549499833128137.0,97.96035424450724,38.3592776829552,0.0372119104442572,0.0007594267437603,0.0006201985074042,0.3637172285220725,0.018501442970941,0.003786095351892,0.0009197368813046,4.804987418646317e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7749282019207273,16.715110555025092,11.729058492718265,29.659435497645067,1549499833128137.0,10.1624596061386,698.03736598912,1308.32564284574,0.00253230668408,0.0173714673295,0.222470072928771,16.7150277708893,12.8066368090262,12.806312513918426,0.0025323066840770955,0.46490968836531044,11.509630504834396,461589345991455.2,5.116584847351111
102,102,1.6392164963942306,49.00067138671875,11254.74,2024-06-07 11:05:00,252.592222004,34610D,217.33473,40.856255,3.2235076,229.3906453354572,62893.20951479953,0.3435120712114801,0.5201462244524935,31.20877346714961,33594.734131771205,0.0,2.570039135093363e-05,0.2174060352293111,0.4770762816403256,0.2600731122262467,0.5852217409780993,0.0117647623950301,0.0005974401233157,0.0001224150862945,2.9968049671937186e-05,1544863349622049.2,98.5885153827256,38.60525277886407,0.0374505281605795,0.000764296493073,0.0006241754693429,0.3671638044813349,0.0186453734687485,0.0038204246971271,0.0009352660734637,4.821329031605648e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7761905410658779,16.797367065885602,11.764762395030104,29.968049671937187,1544863349622049.2,10.204648098246,699.107084357507,1310.73321778028,0.00257003913509,0.0174182208210628,0.223765811622526,16.7974135000828,12.8466514416869,12.846321286202425,0.0025700391350933632,0.467895639783897,11.56064151622488,464393993855013.06,5.188472071927245
103,103,1.739854079026442,49.11822509765625,11254.74,2024-06-07 11:06:00,251.048888672,34610D,217.42706,40.52976,3.0837228,229.9408448040024,62862.00074133238,0.343877916972527,0.4833159572517885,28.99895743510731,31174.446904993027,-125.47333411633376,2.5682605098068608e-05,0.2174060352293111,0.4710544056049693,0.2416579786258942,0.5449493066315667,0.0113882958011955,0.0005982781236323,0.0001212567946792,2.6379878185942937e-05,1598770458555027.8,91.607706537504,35.87171034722775,0.0347987489221287,0.0007101785494311,0.0005799791487021,0.3302487051972806,0.0173494418415713,0.0035163206276202,0.0007649889646574,4.636267647614425e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7778870226413371,15.587223452496511,11.388295801195538,26.379878185942932,1598770458555027.8,9.72631684299699,690.458253028169,1287.4145274166,0.00256826050981,0.0169212814353283,0.209275548450089,15.5872161924511,12.3675945731369,12.367276949246873,0.002568260509806861,0.44421900312343154,11.104579077008735,425951294715911.8,4.442966747529289
104,104,1.841477614182692,49.23614501953125,11216.64,2024-06-07 11:07:00,250.019999784,34610D,217.5137,40.428112,3.02005,229.77047529866468,62833.00178389727,0.3439279852611583,0.500629640543541,30.03777843261246,32319.848045265324,0.0,2.646159349496151e-05,0.218716140744584,0.482798185881053,0.2503148202717705,0.5618121003550395,0.0115718984981238,0.0005954053802958,0.000121238537867,2.780991216805751e-05,1577286257492560.8,94.88934206862277,37.15673192114161,0.0360453341191349,0.0007356190636558,0.0006007555686522,0.3475941231313242,0.0178846548909131,0.0036417363379446,0.0008353479799345,4.737817512736606e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.777155813056016,16.159924022632662,11.57189849812382,27.80991216805751,1577286257492560.8,9.97763808384319,694.066000133594,1296.49461245991,0.0026461593495,0.0171079105352222,0.216200274727868,16.1599476827722,12.6374447822105,12.637110384132562,0.0026461593494961507,0.45396234443940375,11.310791851787654,443687653719896.25,4.7691739976812455
105,105,1.9430622301603613,49.35323941505561,11216.64,2024-06-07 11:08:00,250.019999784,34610D,217.61176,39.93533,2.9104133,229.07775104161712,62802.96400546466,0.3435258337309623,0.509642423213866,30.57854539283196,32962.6046538163,25.11703734196501,2.587064608056504e-05,0.218716140744584,0.4660431848719302,0.254821211606933,0.5724592025424505,0.0116607274667848,0.0005962915390691,0.0001217682526718,2.8758468624628223e-05,1563035562832891.0,96.59762489595616,37.82566065093314,0.0366942544713983,0.0007488623361509,0.0006115709078566,0.3565680841565223,0.0182337278947861,0.0037234960417322,0.0008793921382665,4.779535390869621e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7746382536518457,16.48130232690815,11.660727466784827,28.75846862462823,1563035562832891.0,10.0873737962698,696.468348692145,1303.05921664861,0.00258706460806,0.0172486922872891,0.219768814379506,16.4806260264377,12.7411870256076,12.740857411394748,0.002587064608056504,0.460562420727335,11.430103785121151,453132100293252.06,4.963611024068435
106,106,2.0444962785050675,49.46957345736229,11224.26,2024-06-07 11:09:00,249.50555534,34610D,217.71674,39.39219,2.791413,228.75928266261263,62772.38546007183,0.3433981026156146,0.5003724069825449,30.02234441895269,32396.043680283325,-25.12905632351828,2.5066657972470935e-05,0.2184534895751517,0.4449153500067971,0.2501862034912724,0.5635340861071584,0.0115631100234851,0.0005979737454111,0.0001218185445457,2.7973770693419996e-05,1574824519136188.8,94.84058601947156,37.137640046244485,0.0360268133027432,0.000735241087811,0.000600446888379,0.3471516716793159,0.0179525737382243,0.0036572783009687,0.0008398381784546,4.7279924112918216e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7733748209104744,16.198021840141664,11.56311002348517,27.973770693419997,1574824519136188.8,9.95980849244269,694.618763072712,1298.2569473768,0.00250666579725,0.0171481216227487,0.216160368290921,16.1981785041676,12.6054837402228,12.605167770793605,0.0025066657972470934,0.4554752197307231,11.323775019072126,443770639891709.25,4.79124680078703
107,107,2.1468152497944075,49.58628845214844,11216.64,2024-06-07 11:10:00,248.991110896,34610D,217.82007,38.826992,2.7157202,228.6068765719359,62742.36311565287,0.3432843142180893,0.5046612058907823,30.27967235344694,32684.665811106905,-25.140832319508355,2.4536424142420245e-05,0.218716140744584,0.4302261954721983,0.2523306029453911,0.5685835099748805,0.0116073803931339,0.0005981773251552,0.000122026449616,2.83685339076993e-05,1568893770375169.0,95.65348496453888,37.45595470121387,0.0363356068241363,0.0007415429964109,0.0006055934470689,0.3514676751859202,0.0181126134149609,0.0036949209128276,0.0008589899118727,4.7505589324324136e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.772676223636084,16.34233290555345,11.607380393133951,28.368533907699295,1568893770375169.0,10.0171928653777,695.774881729116,1301.11679692408,0.00245364241424,0.0172065124535814,0.217879283055184,16.3425051068945,12.662605722279,12.662295034837408,0.0024536424142420246,0.4586415790174327,11.382871456372401,447967852424975.75,4.880683206385964
