,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,fuel_flow_corrected,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
60,60,62,3c49c8,EWG1VT,57.367950439453125,9.141397476196287,207.835555376,11018.52,0.656197624909553,34610D,219.27533,-4.158523,53.736496,155.99458894400536,64491.46081463785,0.2975617599677354,0.4617975084900736,27.849250517859872,37.9053585436162,0.0,6.393023617483728e-05,22565.703240217892,0.95897508191542,0.2320770876488322,0.4875357616064597,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5254989429652811,18.95266730365434,10.882986993871391,28.45132477646888,1567649956806381.0,9.17521438906253,681.007762261675,1301.14475232871,0.00639302361748,0.0176030750891236,0.204182644620525,18.9526792718081,11.5992599921751,11.598518496148362,0.0063930236174837,0.4190096053422706,448720483403143.75,0.4617975084900736,0.010668747400383795,4.266941463900191e-06,3.16,35.8,2023-08-06 09:02:00,6.393023617483729e-05,0.9589753884135853,0.0,60,225.6570324021789,6.393023617483729e-05,-4.158523,53.736496,0.9589753884135853,0.16166112,1.8207642e-05,0.35851022614209066,867.6424245110685,12459.091403880027,0.9842681680366084,0.17668099328976725,1.4873466268841256,230.18517008811313,0.564415543651067,0.0,1.0,223.28678244654802,28.117254249628648,72.93132952418674,0.9763153791172325,219.35156,6.534678231077544e-05,10982.054335237906,1.0,0.008469077254262061,0.009117819,145.86265904837347,0.3604521243971079,8.675666103021699e-07,315661994150.4925,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.171253e-05,5.076904e-07,109338.484,0.94860667,-166.50438,1.0000000000000002,1.0000000000000002,1.0000000000000002,-4.2248877885986485e-13,1.7754937e-12,2.506753e-16,3.681474302869192e-13,-1.4888579872169574e-13,-1.4888579872169574e-13,7.48e-16,-5.233988000912179e-15,1.3530049617450836e-12,1038.7863422859034,3.9995916933088826e-13,6.549249209206904e-14,-1.8549817750132915e-12,6.171253e-05,5.076904e-07,109338.484,0.94860667,-166.50438,1.0000000000000002,1.0000000000000002,1.0000000000000002,-4.2248877885986485e-13,1.7754937e-12,2.506753e-16,3.681474302869192e-13,-1.4888579872169574e-13,-1.4888579872169574e-13,7.48e-16,-5.233988000912179e-15,1.3530049617450836e-12,1038.7863422859034,3.9995916933088826e-13,6.549249209206904e-14,-1.8549817750132915e-12
61,61,63,3c49c8,EWG1VT,57.47822570800781,9.178218841552734,208.864444264,11018.52,0.6567943134582983,34610D,219.22878,-3.3342938,53.876183,155.63214917300385,64463.61156412,0.2949185475155585,0.4781535527434548,28.856039921610293,38.989852954594,25.294103386926853,6.371918206533331e-05,22565.703240217892,0.9615173174012815,0.2404669993467524,0.504629900103366,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5243336748967363,19.49515965209869,11.055591297718053,30.136843373881234,1542327467345125.0,9.36714056342514,685.54236181125,1312.18867097915,0.00637191820653,0.0178280250224903,0.210120028676294,19.494926477297,11.7859397443758,11.785188801784864,0.0063719182065333,0.4310527660804126,473379441437609.4,0.4781535527434548,0.010821131367419372,4.718820209988576e-06,3.16,35.8,2023-08-06 09:03:00,6.371918206533331e-05,0.9615170454160931,0.0,61,225.6570324021789,6.371918206533331e-05,-3.3342938,53.876183,0.9615170454160931,0.1626459,1.8467352e-05,0.3585863505041699,868.4315643745633,12523.25664472299,0.9839117479889783,0.1786551767211719,1.481770585569738,230.14642712790268,0.5656549400825235,0.0,1.0,223.2581156493201,28.117254249628648,73.44298523481842,0.9789289790611184,219.30708,6.514770722955539e-05,10981.798507382591,1.0,0.008366467261984667,0.00854219,146.88597046963685,0.3605397769343492,1.241033128092039e-06,447658687838.4135,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.1487044e-05,4.6850306e-07,109346.66,0.9495446,-165.82997,1.0,1.0,1.0,-4.2248569832516266e-13,1.7754676e-12,2.4765864e-16,3.6683379951604864e-13,-1.5264957870408963e-13,-1.5264957870408963e-13,7.479999999999998e-16,-5.839510175487649e-15,1.3529818292376315e-12,1037.0966418465473,4.2003286317576417e-13,6.781211937291894e-14,-1.9116698508201556e-12,6.1487044e-05,4.6850306e-07,109346.66,0.9495446,-165.82997,1.0,1.0,1.0,-4.2248569832516266e-13,1.7754676e-12,2.4765864e-16,3.6683379951604864e-13,-1.5264957870408963e-13,-1.5264957870408963e-13,7.479999999999998e-16,-5.839510175487649e-15,1.3529818292376315e-12,1037.0966418465473,4.2003286317576417e-13,6.781211937291894e-14,-1.9116698508201556e-12
62,62,64,3c49c8,EWG1VT,57.5890285685911,9.215757308467742,209.893333152,11026.14,0.6573681639756639,34610D,219.16861,-2.454849,53.85703,155.73498298495983,64434.75552419839,0.29811660363590237,0.456295703912393,27.52753698116526,37.5861466291656,-25.28923839336815,6.321142007390031e-05,22538.60460760245,0.960072546919167,0.2293961415097105,0.4815159012641427,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5247521547119721,18.792829318916187,10.825013773735956,27.96853424125288,1574903189288520.2,9.10611035091599,679.385793056877,1297.64110371024,0.00632114200739,0.0175367645494587,0.202185442468744,18.7930733145828,11.5292328809298,11.52850414781129,0.00632114200739,0.414792610186936,443069357371578.4,0.456295703912393,0.010600363410555216,4.1379487156508335e-06,3.16,35.8,2023-08-06 09:04:00,6.321142007390032e-05,0.9600730620612363,0.0,62,225.38604607602454,6.321142007390032e-05,-2.454849,53.85703,0.9600730620612363,0.15557472,1.7560233e-05,0.3582540596011809,869.1905074906155,12565.368702903692,0.9842459521542747,0.17680471053658398,1.4867339307057608,230.1809193119767,0.5644745699719927,0.0,1.0,223.28316561549056,28.117254249628648,73.1008957002546,0.977318512983733,219.24796,6.462985606895904e-05,10989.589552149871,1.0,0.00859007856600357,0.0086830305,146.2017914005092,0.360194402965929,9.242089579965958e-07,326221142936.55414,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.0697035e-05,5.315439e-07,109427.82,0.9499639,-165.19077,0.9999999999999999,0.9999999999999999,0.9999999999999999,-4.221297028748212e-13,1.7766062e-12,2.5223127e-16,3.640155110520424e-13,-1.5621703488320413e-13,-1.5621703488320413e-13,7.48e-16,-6.3863000902581205e-15,1.3544764790612963e-12,1035.3918281897597,3.9308805998647745e-13,6.47122217654187e-14,-1.9629246409818275e-12,6.0697035e-05,5.315439e-07,109427.82,0.9499639,-165.19077,0.9999999999999999,0.9999999999999999,0.9999999999999999,-4.221297028748212e-13,1.7766062e-12,2.5223127e-16,3.640155110520424e-13,-1.5621703488320413e-13,-1.5621703488320413e-13,7.48e-16,-6.3863000902581205e-15,1.3544764790612963e-12,1035.3918281897597,3.9308805998647745e-13,6.47122217654187e-14,-1.9629246409818275e-12
63,63,65,3c49c8,EWG1VT,57.70024186473781,9.253146263860888,208.864444264,11018.52,0.6579154766208558,34610D,219.14447,-1.6601754,54.036053,155.53379757493067,64407.22798721722,0.29664480575235563,0.4654603525965687,28.07618112022473,38.201120809845,0.0,6.33017389710049e-05,22565.703240217892,0.9655801899712196,0.2339681760018727,0.490250991017061,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5241030893493663,19.10083168885868,10.920880326753428,28.836017972547893,1561870495566094.0,9.21922653238083,681.731145197148,1303.22721661093,0.0063301738971,0.017648935119309,0.205512288381557,19.1005604049225,11.6444582629075,11.643721195107757,0.0063301738971004,0.420919419433877,454936708049459.75,0.4654603525965687,0.010692677018827854,4.36032097840331e-06,3.16,35.8,2023-08-06 09:05:00,6.33017389710049e-05,0.9655799863588939,0.0,63,225.6570324021789,6.33017389710049e-05,-1.6601754,54.036053,0.9655799863588939,0.15302797,1.7049262e-05,0.3587243070549832,869.914361806613,12471.092507655225,0.9842143008261479,0.1769808183089255,1.485406788920139,230.17170651055721,0.5675789166657987,0.0,1.0,223.293596306799,28.117254249628648,74.23853846465354,0.9829859833415682,219.22636,6.474186370360871e-05,10981.400730767673,1.0,0.008141396395898823,0.007650229,148.4770769293071,0.36069512514271446,1.2929357128888098e-06,431367265460.1043,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.1016708e-05,5.8897916e-07,109364.25,0.95186806,-164.60692,0.9999999999999998,0.9999999999999998,0.9999999999999998,-4.224745413852978e-13,1.7754784e-12,2.5726926e-16,3.6432518745299653e-13,-1.594754209732911e-13,-1.594754209732911e-13,7.479999999999998e-16,-6.921747052242769e-15,1.3530039256801602e-12,1033.678974035033,4.040354298356056e-13,6.601195957352743e-14,-1.9888327276551735e-12,6.1016708e-05,5.8897916e-07,109364.25,0.95186806,-164.60692,0.9999999999999998,0.9999999999999998,0.9999999999999998,-4.224745413852978e-13,1.7754784e-12,2.5726926e-16,3.6432518745299653e-13,-1.594754209732911e-13,-1.594754209732911e-13,7.479999999999998e-16,-6.921747052242769e-15,1.3530039256801602e-12,1033.678974035033,4.040354298356056e-13,6.601195957352743e-14,-1.9888327276551735e-12
64,64,66,3c49c8,EWG1VT,57.81061722060381,9.2904052734375,207.835555376,11018.52,0.6584473178202017,34610D,219.1243,-0.8449696,54.012547,155.42159878988986,64379.151806097,0.29601495324658317,0.4692461549318116,28.308633934817724,38.4578002487826,0.0,6.310678586597695e-05,22565.703240217892,0.9650963188836827,0.2359052827901477,0.4941005012712378,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5237491417125892,19.22864975938826,10.960775503083036,29.225618458506947,1556017309362782.8,9.26411322486572,682.765300792247,1305.74354152356,0.0063106785866,0.0177001250623395,0.206886567032027,19.2289001243913,11.6884240254448,11.687686453118532,0.0063106785865976,0.4236497090655263,461766311411614.1,0.4692461549318116,0.010720527142836517,4.4747307866396795e-06,3.16,35.8,2023-08-06 09:06:00,6.310678586597695e-05,0.9650953535709247,0.0,64,225.6570324021789,6.310678586597695e-05,-0.8449696,54.012547,0.9650953535709247,0.1491673,1.6571756e-05,0.3587573269860146,870.6177596439537,12372.705747052474,0.9840633746062369,0.17781809457584774,1.4840775520738203,230.1624718452375,0.5671826269054558,0.0,1.0,223.2825145267256,28.117254249628648,74.43522656409247,0.9826189660263596,219.20692,6.455589858998882e-05,10981.302386717955,1.0,0.008099330926939955,0.0074366275,148.87045312818495,0.36073271401792345,1.3048757363185306e-06,444463793437.82825,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.079634e-05,6.744461e-07,109372.5,0.9526499,-164.15636,0.9999999999999998,0.9999999999999998,0.9999999999999998,-4.2247166143709923e-13,1.7755941e-12,2.6681453e-16,3.6374090079558557e-13,-1.6199000124472893e-13,-1.6199000124472893e-13,7.480000000000001e-16,-7.312994547006867e-15,1.3531223932840713e-12,1031.9742572457649,4.084183017460232e-13,6.654886508935348e-14,-2.004254619365695e-12,6.079634e-05,6.744461e-07,109372.5,0.9526499,-164.15636,0.9999999999999998,0.9999999999999998,0.9999999999999998,-4.2247166143709923e-13,1.7755941e-12,2.6681453e-16,3.6374090079558557e-13,-1.6199000124472893e-13,-1.6199000124472893e-13,7.480000000000001e-16,-7.312994547006867e-15,1.3531223932840713e-12,1031.9742572457649,4.084183017460232e-13,6.654886508935348e-14,-2.004254619365695e-12
65,65,67,3c49c8,EWG1VT,57.92010498046875,9.32765837638609,207.835555376,11018.52,0.6589649906312859,34610D,219.11069,-0.051327623,53.958115,155.54651350639145,64350.843172162175,0.29726525115018976,0.4613929274694209,27.83151830761801,37.9433992925206,-25.284207887911453,6.2925686767573e-05,22565.703240217892,0.964004504619812,0.23192931923015,0.4857026501839204,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5241863669203501,18.971681411470104,10.878386972922208,28.42247339687518,1568083407233345.0,9.17178992805959,680.488866187446,1300.31045691003,0.00629256867676,0.0175908053282989,0.204035778247209,18.9716996462603,11.599001548779,11.59827171956573,0.0062925686767573,0.4176579793679588,448561595377545.5,0.4613929274694209,0.010654491092413735,4.241250474804114e-06,3.16,35.8,2023-08-06 09:07:00,6.292568676757298e-05,0.9640044185750741,0.0,65,225.6570324021789,6.292568676757298e-05,-0.051327623,53.958115,0.9640044185750741,0.14735174,1.6454229e-05,0.3587796110983063,871.302423929924,12502.566656918434,0.9836988525867273,0.17982371206144138,1.4867177742400617,230.1808072002944,0.5664664078040287,0.0,1.0,223.29527538359392,28.117254249628648,74.50368387727812,0.9816648882148694,219.1937,6.438374284065148e-05,10981.26815806136,1.0,0.00808166232554953,0.007299837,149.00736775455624,0.36075642849675904,1.1225603935653609e-06,382421893707.5858,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.059909e-05,7.760449e-07,109380.6,0.9525592,-163.86537,0.9999999999999998,0.9999999999999998,0.9999999999999998,-4.224694239685997e-13,1.7757411e-12,2.7393165e-16,3.6336465318598285e-13,-1.6361396385361977e-13,-1.6361396385361977e-13,7.48e-16,-7.563770030025768e-15,1.3532717345616656e-12,1030.2793665975032,3.9915346623967885e-13,6.543511408805525e-14,-2.0455944890825243e-12,6.059909e-05,7.760449e-07,109380.6,0.9525592,-163.86537,0.9999999999999998,0.9999999999999998,0.9999999999999998,-4.224694239685997e-13,1.7757411e-12,2.7393165e-16,3.6336465318598285e-13,-1.6361396385361977e-13,-1.6361396385361977e-13,7.48e-16,-7.563770030025768e-15,1.3532717345616656e-12,1030.2793665975032,3.9915346623967885e-13,6.543511408805525e-14,-2.0455944890825243e-12
66,66,68,3c49c8,EWG1VT,58.03070068359375,9.3658447265625,208.864444264,11010.9,0.659455696815804,34610D,219.11519,0.7070121,53.992382,155.73379931122065,64323.01165385456,0.29433623500615674,0.4839239238962869,29.218076695969696,39.3567640599296,25.2828925964933,6.303171976886118e-05,22592.83445408237,0.9662328238640966,0.2434839724664141,0.5093946879606666,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5248121162657036,19.67845046210629,11.118514700546214,30.648627950895825,1534638641141853.5,9.44129242773788,686.70588916313,1315.03573568298,0.00630317197689,0.0178862858655134,0.212214722793523,19.6783820299648,11.8646612488004,11.863913445932711,0.0063031719768861,0.4341642533811232,479630075166227.25,0.4839239238962869,0.010881142076572689,4.835240514766617e-06,3.16,35.8,2023-08-06 09:08:00,6.303171976886118e-05,0.9662328409490399,0.0,66,225.9283445408238,6.303171976886118e-05,0.7070121,53.992382,0.9662328409490399,0.14822511,1.6581653e-05,0.35920360211200686,871.9514324511945,12474.0956159732,0.9834962644408692,0.18092843289780575,1.4823270455551885,230.15029927689127,0.5678007498821711,0.0,1.0,223.2749223010521,28.117254249628648,75.27941022015465,0.9842213845592825,219.1992,6.451544518826234e-05,10973.260294889922,1.0,0.007732292186030918,0.006652534,150.5588204403093,0.3612028723987267,1.4634606746602113e-06,509803285536.9775,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.0952723e-05,8.6068434e-07,109316.266,0.95256424,-163.73283,0.9999999999999998,0.9999999999999998,0.9999999999999998,-4.2281653802609205e-13,1.7747535e-12,2.7790937e-16,3.6460106659567024e-13,-1.6435363366429537e-13,-1.6435363366429537e-13,7.480000000000001e-16,-7.695491256282028e-15,1.3519369825303702e-12,1028.564918895704,4.271292103227127e-13,6.863047802611055e-14,-2.050162941161052e-12,6.0952723e-05,8.6068434e-07,109316.266,0.95256424,-163.73283,0.9999999999999998,0.9999999999999998,0.9999999999999998,-4.2281653802609205e-13,1.7747535e-12,2.7790937e-16,3.6460106659567024e-13,-1.6435363366429537e-13,-1.6435363366429537e-13,7.480000000000001e-16,-7.695491256282028e-15,1.3519369825303702e-12,1028.564918895704,4.271292103227127e-13,6.863047802611055e-14,-2.050162941161052e-12
67,67,69,3c49c8,EWG1VT,58.141021728515625,9.404296875,209.378888708,11018.52,0.6599281796181993,34610D,219.0879,1.5126723,53.79285,156.3582210014633,64293.79357715859,0.29578719171069096,0.4775568585145976,28.819792126693475,38.8745315788812,0.0,6.249523043071752e-05,22565.703240217892,0.960207795787426,0.2401649343891123,0.5030430429101268,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5269491606147287,19.43725247679356,11.052033226786437,30.004643570696743,1544313578995307.0,9.36795839213081,685.04375639036,1310.79822238428,0.00624952304307,0.0177977006351073,0.209903423564098,19.4372657894406,11.7938506702404,11.793113656884916,0.0062495230430717,0.4297178014364354,472533780402205.8,0.4775568585145976,0.010807329446145899,4.6871830010109024e-06,3.16,35.8,2023-08-06 09:09:00,6.249523043071752e-05,0.9602085540709271,0.0,67,225.6570324021789,6.249523043071752e-05,1.5126723,53.79285,0.9602085540709271,0.14291693,1.5961334e-05,0.3588169321340045,872.5763457589502,12481.31332967937,0.9836184862214828,0.18026279029061604,1.4835967785620632,230.15912993986632,0.5641106864987342,0.0,1.0,223.26054638257062,28.117254249628648,74.35049991236903,0.9783137795873716,219.17085,6.397740080855883e-05,10981.344750043816,1.0,0.008102719089907283,0.007179882,148.70099982473806,0.3607896593356733,1.0926428754043292e-06,408278259137.0756,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.0165617e-05,9.937448e-07,109396.56,0.9503833,-163.85545,0.9999999999999998,0.9999999999999998,0.9999999999999998,-4.224672394402637e-13,1.7760722e-12,2.8804393e-16,3.6289368089569173e-13,-1.6366933760888416e-13,-1.6366933760888416e-13,7.479999999999998e-16,-7.554185310556869e-15,1.3536049829281344e-12,1026.8484834281737,4.1916660197426634e-13,6.772749572002703e-14,-2.0428082851575587e-12,6.0165617e-05,9.937448e-07,109396.56,0.9503833,-163.85545,0.9999999999999998,0.9999999999999998,0.9999999999999998,-4.224672394402637e-13,1.7760722e-12,2.8804393e-16,3.6289368089569173e-13,-1.6366933760888416e-13,-1.6366933760888416e-13,7.479999999999998e-16,-7.554185310556869e-15,1.3536049829281344e-12,1026.8484834281737,4.1916660197426634e-13,6.772749572002703e-14,-2.0428082851575587e-12
68,68,70,3c49c8,EWG1VT,58.251420360500525,9.4427490234375,210.407777596,11018.52,0.6603779846730118,34610D,219.07622,2.2836738,53.713318,157.16868201160986,64264.97378503189,0.2970680974916947,0.4740963503783458,28.60101652228441,38.5600913887424,0.0,6.227089894483304e-05,22565.703240217892,0.9581940307011224,0.2383418043523701,0.4994127691238199,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5296946923863863,19.279357056054945,11.017380956090728,29.58884901588312,1550560293358755.8,9.33250271145129,684.047344848497,1308.02293152507,0.00622708989448,0.0177372891005625,0.208647229492063,19.2800456943712,11.7631972004925,11.762464741239256,0.0062270898944833,0.4270500121916578,468329309387295.1,0.4740963503783458,0.010766586637831177,4.598902360213157e-06,3.16,35.8,2023-08-06 09:10:00,6.227089894483304e-05,0.9581943469724334,0.0,68,225.6570324021789,6.227089894483304e-05,2.2836738,53.713318,0.9581943469724334,0.14115547,1.5768715e-05,0.35883606237902754,873.171274144489,12622.949499858374,0.9837168147470663,0.17972542497901106,1.4862999501423086,230.17790749265495,0.5628633445932889,0.0,1.0,223.2704956965745,28.117254249628648,74.15155531985036,0.9765353731756832,219.1589,6.376459820734883e-05,10981.444222340075,1.0,0.008123915868823701,0.0071520736,148.30311063970072,0.36080367239451633,9.143217779181028e-07,351954609496.9621,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.994313e-05,1.1214769e-06,109404.74,0.94897413,-164.04237,1.0000000000000002,1.0000000000000002,1.0000000000000002,-4.2246543919325134e-13,1.7762473e-12,2.979525e-16,3.626911778802878e-13,-1.626260870298797e-13,-1.626260870298797e-13,7.48e-16,-7.375056115592536e-15,1.3537819472692004e-12,1025.1307299312916,4.146146280826151e-13,6.723672368773731e-14,-2.052820883937744e-12,5.994313e-05,1.1214769e-06,109404.74,0.94897413,-164.04237,1.0000000000000002,1.0000000000000002,1.0000000000000002,-4.2246543919325134e-13,1.7762473e-12,2.979525e-16,3.626911778802878e-13,-1.626260870298797e-13,-1.626260870298797e-13,7.48e-16,-7.375056115592536e-15,1.3537819472692004e-12,1025.1307299312916,4.146146280826151e-13,6.723672368773731e-14,-2.052820883937744e-12
69,69,71,3c49c8,EWG1VT,58.36308288574219,9.481644168976814,211.951110928,11018.52,0.6607965290634867,34610D,219.06136,2.9921188,53.57025,157.8953354475426,64236.37276850961,0.29692736713854145,0.4802921234781149,28.98280244279705,38.865819595409,25.276661249325524,6.200166842405461e-05,22565.703240217892,0.9558693893050312,0.2415233536899754,0.5062139986178382,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5321616893137485,19.4327799848706,11.085393828731576,30.168994116102688,1541844448746383.8,9.4099541212577,685.772588615414,1311.80716363094,0.00620016684241,0.0178098580286516,0.210896348157056,19.4329097977045,11.8415513373423,11.840817186921209,0.0062001668424054,0.4316691746286916,474574200971928.0,0.4802921234781149,0.010842941212953974,4.741423437405938e-06,3.16,35.8,2023-08-06 09:11:00,6.200166842405461e-05,0.9558695437951094,0.0,69,225.6570324021789,6.200166842405461e-05,2.9921188,53.57025,0.9558695437951094,0.138504,1.5310981e-05,0.3588604039785088,873.7248690005779,12728.645253533216,0.9834266046297795,0.18130668301621744,1.486002100226177,230.1758399668478,0.5614164662911567,0.0,1.0,223.25973680040715,28.117254249628648,73.98974283053892,0.974240159442235,219.14496,6.350197475310216e-05,10981.525128584732,1.0,0.008113575151561747,0.0071498603,147.97948566107783,0.3608220364793632,8.466400868173296e-07,340408342688.6351,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.9695118e-05,1.1928486e-06,109412.6,0.94747126,-164.48401,0.9999999999999999,0.9999999999999999,0.9999999999999999,-4.2246580988428867e-13,1.7764009e-12,3.0340016e-16,3.623988640100307e-13,-1.6016133251275427e-13,-1.6016133251275427e-13,7.479999999999998e-16,-6.973257981758031e-15,1.353935005588564e-12,1023.384705511472,4.230596784828676e-13,6.811541318536502e-14,-2.0386367848880246e-12,5.9695118e-05,1.1928486e-06,109412.6,0.94747126,-164.48401,0.9999999999999999,0.9999999999999999,0.9999999999999999,-4.2246580988428867e-13,1.7764009e-12,3.0340016e-16,3.623988640100307e-13,-1.6016133251275427e-13,-1.6016133251275427e-13,7.479999999999998e-16,-6.973257981758031e-15,1.353935005588564e-12,1023.384705511472,4.230596784828676e-13,6.811541318536502e-14,-2.0386367848880246e-12
70,70,72,3c49c8,EWG1VT,58.47564697265625,9.521336709299396,212.465555372,11026.14,0.6611886099967978,34610D,219.03372,3.7314277,53.328796,158.61723324253842,64207.38996606682,0.299888385608517,0.4639439440292707,27.989463767861583,37.7447214763372,-25.27584073285852,6.150702012041688e-05,22538.60460760245,0.9504637013290884,0.2332455313988465,0.4894750956644862,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5346284969370491,18.87188058965714,10.9159495383232,28.5305721580914,1566459379028687.5,9.2177348201754,681.287552803193,1300.87162733581,0.00615070201204,0.0175870129059983,0.204961819092649,18.8723607381686,11.6541575415996,11.653440773183492,0.0061507020120416,0.4197482845295808,450639976700098.6,0.4639439440292707,0.010687319865407288,4.298375728403451e-06,3.16,35.8,2023-08-06 09:12:00,6.150702012041688e-05,0.9504651876792255,0.0,70,225.38604607602454,6.150702012041688e-05,3.7314277,53.328796,0.9504651876792255,0.13258846,1.4510945e-05,0.3584746872291991,874.2434733128968,12735.032764254036,0.9834687034674794,0.1810781855994671,1.4904942373556667,230.20698319363512,0.5580920750546192,0.0,1.0,223.26867532576856,28.117254249628648,73.06491912219344,0.9687863876860023,219.11685,6.299996418332348e-05,10989.607540438903,1.0,0.00845730010006463,0.007724992,146.1298382443869,0.3604088923990408,3.818994711494945e-07,163469103407.11105,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.900746e-05,1.3273518e-06,109493.16,0.9458831,-165.12193,0.9999999999999999,0.9999999999999999,0.9999999999999999,-4.221183393356622e-13,1.7777504e-12,3.1352191e-16,3.6072672585564665e-13,-1.566011134317408e-13,-1.566011134317408e-13,7.480000000000001e-16,-6.371439516760614e-15,1.3556320560976375e-12,1021.6245837148239,4.032992349671782e-13,6.579690129738642e-14,-1.994320310471882e-12,5.900746e-05,1.3273518e-06,109493.16,0.9458831,-165.12193,0.9999999999999999,0.9999999999999999,0.9999999999999999,-4.221183393356622e-13,1.7777504e-12,3.1352191e-16,3.6072672585564665e-13,-1.566011134317408e-13,-1.566011134317408e-13,7.480000000000001e-16,-6.371439516760614e-15,1.3556320560976375e-12,1021.6245837148239,4.032992349671782e-13,6.579690129738642e-14,-1.994320310471882e-12
