,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,fuel_flow_corrected,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
53,53,55,3c49c8,EWG1VT,56.60174870895127,8.892103625882056,207.321110932,11041.38,0.6514020793011257,34610D,219.92972,-8.665944,50.811417,158.3237164507679,64685.80691201386,0.3268462009043546,0.4056689133733506,26.594863757277764,36.2163847813906,-50.74064676023757,6.544994332143159e-05,22484.50492966137,0.8999362179356035,0.2216238646439813,0.4732843240010521,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.5325509996417219,18.107875267915382,10.66721801870977,26.467392216493828,1597455686282720.2,11.1614515516051,708.938392344019,1326.57917358325,0.00654499433214,0.0175630431438992,0.179268770500184,18.1081923906953,10.2071588067843,10.206490792540416,0.0065449943321431,0.4159484440617313,313806443340031.5,0.4056689133733506,0.012214175737066636,2.8167563118501025e-06,3.0968000000000004,35.8,2023-08-06 08:55:00,6.544994332143159e-05,0.8999359299045793,0.0,53,224.84504929661372,6.544994332143159e-05,-8.665944,50.811417,0.8999359299045793,0.12891895,1.38079295e-05,0.35615730554175784,861.3003599111785,12413.66957962328,0.9850099879350636,0.17249731495929474,1.5758854549765178,230.78369799349866,0.5330557481093219,0.0,1.0,223.65842710650097,28.117254249628648,66.00077358403486,0.9232172195724131,219.95526,6.701184492106818e-05,11008.379613207982,0.0,0.011459837458920959,0.017898219,132.00154716806972,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.426125e-05,2.282401e-06,109479.06,0.9278574,-167.13449,0.9109851408758366,0.9109851408758366,1.0,-4.215494247695995e-13,1.7804578e-12,3.8687258e-16,3.4614127203087135e-13,-1.376910300405259e-13,-1.376910300405259e-13,7.479999999999999e-16,-3.229883277108376e-15,1.358908380398107e-12,1050.4316409608107,4.039962374544404e-13,5.638164403314449e-14,4.67162193417483e-14,-1.7092509510010715e-12,6.426125e-05,2.282401e-06,109479.06,0.9278574,-167.13449,0.9109851408758366,0.9109851408758366,0.993801971864549,-4.215494247695995e-13,1.7804578e-12,3.8687258e-16,3.4614127203087135e-13,-1.376910300405259e-13,-1.376910300405259e-13,7.479999999999999e-16,-3.229883277108376e-15,1.358908380398107e-12,1050.4316409608107,4.039962374544404e-13,5.638164403314449e-14,4.67162193417483e-14,-1.7092509510010715e-12
54,54,56,3c49c8,EWG1VT,56.7117050946769,8.927188996345766,206.806666488,11026.14,0.6521461973899613,34610D,219.78873,-8.329546,51.673805,157.59614388867865,64659.21204825659,0.3239958950268854,0.420906578602644,27.59340989318089,37.4210126760186,0.0,6.582617409422922e-05,22538.60460760245,0.9237051284415227,0.229945082443174,0.488447067556807,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.5302737251542676,18.710583878156985,10.843075965519832,28.06483089870619,1573456470695643.8,11.4064676540942,712.8919572994851,1336.47040547458,0.00658261740942,0.0177673380259646,0.184560438195829,18.7105063380093,10.3876246360664,10.38694090348618,0.0065826174094229,0.4252923183849954,332620491263325.8,0.420906578602644,0.01237948697655663,3.102438393283353e-06,3.0968000000000004,35.8,2023-08-06 08:56:00,6.582617409422923e-05,0.9237045006095764,0.0,54,225.38604607602454,6.582617409422923e-05,-8.329546,51.673805,0.9237045006095764,0.14034653,1.5061629e-05,0.3572432684316797,862.2844323845653,12373.66197811976,0.9848476132507217,0.17342196710439248,1.5730171272314883,230.7647807155716,0.5463829875582126,0.0,1.0,223.71963183564662,28.117254249628648,67.91654051731507,0.9456148365273708,219.82652,6.735084398111259e-05,10992.181729741342,0.0,0.010297626762493337,0.015611949,135.83308103463014,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.456082e-05,1.7618019e-06,109344.56,0.93945414,-167.03416,0.9343627895360654,0.9343627895360654,1.0000000000000002,-4.2224343571136197e-13,1.777444e-12,3.472476e-16,3.5374018680758795e-13,-1.4002330229327889e-13,-1.4002330229327889e-13,7.479999999999999e-16,-3.690874472865117e-15,1.3552004850115313e-12,1048.7730628741033,4.236850693356628e-13,5.849944154863607e-14,4.847096585458418e-14,-1.7326010116371144e-12,6.456082e-05,1.7618019e-06,109344.56,0.93945414,-167.03416,0.9343627895360654,0.9343627895360654,1.0000000000000002,-4.2224343571136197e-13,1.777444e-12,3.472476e-16,3.5374018680758795e-13,-1.4002330229327889e-13,-1.4002330229327889e-13,7.479999999999999e-16,-3.690874472865117e-15,1.3552004850115313e-12,1048.7730628741033,4.236850693356628e-13,5.849944154863607e-14,4.847096585458418e-14,-1.7326010116371144e-12
55,55,57,3c49c8,EWG1VT,56.8212890625,8.962451565650202,205.7777776,11026.14,0.6528722678109539,34610D,219.6548,-7.7519274,52.174747,156.94368504354776,64631.618638363405,0.3248080927983229,0.4120327487880443,27.0188768947448,36.8765796435094,-25.34048721802232,6.544270382172958e-05,22538.60460760245,0.9341211124209164,0.2251573074562066,0.4769649153538705,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.5282392914245287,18.438172890307484,10.739434727686495,27.118181504393565,1587678514491415.2,11.2675322014443,709.792962379039,1329.70763808407,0.00654427038217,0.0176381922412031,0.18150399710681,18.4382898217547,10.2903968062449,10.289723418922788,0.0065442703821729,0.417943743558331,320252833544002.6,0.4120327487880443,0.01227842264309067,2.8992381649710437e-06,3.0968000000000004,35.8,2023-08-06 08:57:00,6.544270382172959e-05,0.934121384915663,0.0,55,225.38604607602454,6.544270382172959e-05,-7.7519274,52.174747,0.934121384915663,0.14508203,1.5659603e-05,0.3574610901726162,863.2446421792965,12252.128115136738,0.984477220465565,0.17551239951751352,1.574908810603607,230.77726022936784,0.5518238901371999,0.0,1.0,223.7639673263462,28.117254249628648,68.90574615868199,0.9545423652189875,219.70265,6.691780582884436e-05,10991.687126920659,0.0,0.00987715542558732,0.014406554,137.81149231736399,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.381175e-05,1.3483808e-06,109358.35,0.9437018,-167.07701,0.9507720921520493,0.9507720921520493,1.0000000000000002,-4.222119802326354e-13,1.7771491e-12,3.1540683e-16,3.571094225960585e-13,-1.4076166632416661e-13,-1.4076166632416661e-13,7.480000000000001e-16,-3.8442772068149614e-15,1.3549371207604605e-12,1047.1144117101942,4.112867377074641e-13,5.72661177781331e-14,4.744906901616743e-14,-1.7246299695038179e-12,6.381175e-05,1.3483808e-06,109358.35,0.9437018,-167.07701,0.9507720921520493,0.9507720921520493,1.0000000000000002,-4.222119802326354e-13,1.7771491e-12,3.1540683e-16,3.571094225960585e-13,-1.4076166632416661e-13,-1.4076166632416661e-13,7.480000000000001e-16,-3.8442772068149614e-15,1.3549371207604605e-12,1047.1144117101942,4.112867377074641e-13,5.72661177781331e-14,4.744906901616743e-14,-1.7246299695038179e-12
56,56,58,3c49c8,EWG1VT,56.929755776615465,8.997891333795364,206.292222044,11018.52,0.6535865355787981,34610D,219.54652,-7.1922646,52.763844,156.1543459451238,64604.59976146866,0.3205303365318783,0.4344871180447014,28.51019346091279,38.5680667464056,25.328073825120107,6.532040612738012e-05,22565.703240217892,0.9464729877546204,0.2375849455076066,0.5014786357365928,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.525712140121717,19.284882600297763,10.99807352202274,29.588065169739576,1550572069518176.2,11.6129661349583,716.176156082204,1345.19397036339,0.00653204061274,0.017953513027404,0.189174549689807,19.2840333732028,10.5369099296084,10.536221699327951,0.006532040612738,0.4331951108775811,345538328035592.94,0.4344871180447014,0.012562188114543082,3.319804739478238e-06,3.0968000000000004,35.8,2023-08-06 08:58:00,6.532040612738012e-05,0.9464731753250223,0.0,56,225.6570324021789,6.532040612738012e-05,-7.1922646,52.763844,0.9464731753250223,0.15239346,1.6572589e-05,0.3580673842868544,864.1892466024839,12334.100861232118,0.9848194781842278,0.17358166777901807,1.5668750719799878,230.72416940598424,0.5585309290822004,0.0,1.0,223.75500991694142,28.117254249628648,70.4911659547532,0.9656462285837806,219.60388,6.676092520066657e-05,10983.274417022623,0.0,0.009186345184323841,0.012563565,140.9823319095064,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.3544016e-05,9.103261e-07,109298.766,0.94728166,-167.23161,0.9675427098695719,0.9675427098695719,0.9999999999999999,-4.2253814361181073e-13,1.7757551e-12,2.820034e-16,3.6229726788560017e-13,-1.4122876044242214e-13,-1.4122876044242214e-13,7.48e-16,-3.974777304274405e-15,1.353216998782467e-12,1045.4696454720208,4.431603455112068e-13,6.038692445737811e-14,5.0034880264684733e-14,-1.7419297758036234e-12,6.3544016e-05,9.103261e-07,109298.766,0.94728166,-167.23161,0.9675427098695719,0.9675427098695719,0.9999999999999999,-4.2253814361181073e-13,1.7757551e-12,2.820034e-16,3.6229726788560017e-13,-1.4122876044242214e-13,-1.4122876044242214e-13,7.48e-16,-3.974777304274405e-15,1.353216998782467e-12,1045.4696454720208,4.431603455112068e-13,6.038692445737811e-14,5.0034880264684733e-14,-1.7419297758036234e-12
57,57,59,3c49c8,EWG1VT,57.03898620605469,9.033279418945312,206.292222044,11026.14,0.6542722590001546,34610D,219.43965,-6.4342895,52.987957,155.84006771668638,64576.08956800775,0.3207553153842168,0.4311116416715082,28.290954470762085,38.372525717472,0.0,6.463332329081017e-05,22538.60460760245,0.9482379093007414,0.2357579539230173,0.4972024017970915,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.5247818136689323,19.18574438861676,10.958348297005143,29.281389026157445,1555179436903976.2,11.5520183500516,714.927871496513,1342.75379713265,0.00646333232908,0.0179102190130336,0.187921782065912,19.186262858736,10.4924335056516,10.49175538863368,0.006463332329081,0.4301772746283209,342608523905768.7,0.4311116416715082,0.012498509812789485,3.255562818034084e-06,3.0968000000000004,35.8,2023-08-06 08:59:00,6.463332329081015e-05,0.94823781736941,0.0,57,225.38604607602454,6.463332329081015e-05,-6.4342895,52.987957,0.94823781736941,0.15331346,1.68644e-05,0.3578115635421765,865.0961093339919,12392.986121788173,0.9848141627878226,0.17361182209895695,1.5655108759150733,230.71513018558804,0.5589899028655844,0.0,1.0,223.7493571027037,28.117254249628648,70.74619868307457,0.9663184744741408,219.50414,6.604074006792574e-05,10990.766900658462,1.0,0.009226482245080376,0.012087182,141.49239736614913,0.35970724221166056,1.2873257545752848e-08,4435370595.310403,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.2411134e-05,6.780799e-07,109383.2,0.9482097,-167.29857,0.9835906973840164,0.9835906973840164,1.0,-4.2216250560419254e-13,1.776773e-12,2.636891e-16,3.648890831279288e-13,-1.4245121603418027e-13,-1.4245121603418027e-13,7.480000000000003e-16,-4.170569426055055e-15,1.3546104631556863e-12,1043.8101976167386,4.379390403299627e-13,5.991778595294333e-14,4.964616550386733e-14,-1.765395943343445e-12,6.2411134e-05,6.780799e-07,109383.2,0.9482097,-167.29857,0.9835906973840164,0.9835906973840164,1.0,-4.2216250560419254e-13,1.776773e-12,2.636891e-16,3.648890831279288e-13,-1.4245121603418027e-13,-1.4245121603418027e-13,7.480000000000003e-16,-4.170569426055055e-15,1.3546104631556863e-12,1043.8101976167386,4.379390403299627e-13,5.991778595294333e-14,4.964616550386733e-14,-1.765395943343445e-12
58,58,60,3c49c8,EWG1VT,57.14873750331038,9.068948068926412,206.292222044,11026.14,0.654933207456065,34610D,219.36479,-5.6872125,53.28422,155.7631321358055,64547.79861353699,0.32125125473592436,0.4276464554462973,28.05961811206151,38.1417784545014,-25.31076726641998,6.425154198689465e-05,22538.60460760245,0.951692956898345,0.2338301509338459,0.4924801840476295,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.5246122323195077,19.07069540395976,10.917997632136505,28.88798065400848,1561089831113216.2,11.5008053525306,713.682837554655,1339.96286287824,0.00642515419869,0.0178558477763785,0.186736005447429,19.0708892272507,10.4579747646853,10.457302866851082,0.0064251541986894,0.4271899501446514,339548481681490.2,0.4276464554462973,0.012438160677815424,3.190371639965514e-06,3.0968000000000004,35.8,2023-08-06 09:00:00,6.425154198689465e-05,0.9516928825348959,0.0,58,225.38604607602454,6.425154198689465e-05,-5.6872125,53.28422,0.9516928825348959,0.15514791,1.7169366e-05,0.3579336696178451,865.9702143265978,12359.167476226065,0.9843296129498712,0.17633834826819944,1.56665422726861,230.72270655300542,0.5606176696671014,0.0,1.0,223.76638108049275,28.117254249628648,71.37678735308906,0.9691605294580838,219.43439,6.564462113202072e-05,10990.451606323455,1.0,0.009033804536709624,0.011159645,142.7535747061781,0.3598394747329358,1.7591367078603442e-07,56302134722.60481,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.188688e-05,5.565188e-07,109394.03,0.9484321,-167.29832,1.0,1.0,1.0,-4.221462287342821e-13,1.7767017e-12,2.542539e-16,3.6942657989401073e-13,-1.4445477420633776e-13,-1.4445477420633776e-13,7.479999999999999e-16,-4.501288898550915e-15,1.3545554666006583e-12,1042.1372230726333,4.323038300166383e-13,5.943617917998708e-14,4.92471198919893e-14,-1.7853407471565495e-12,6.188688e-05,5.565188e-07,109394.03,0.9484321,-167.29832,1.0,1.0,1.0,-4.221462287342821e-13,1.7767017e-12,2.542539e-16,3.6942657989401073e-13,-1.4445477420633776e-13,-1.4445477420633776e-13,7.479999999999999e-16,-4.501288898550915e-15,1.3545554666006583e-12,1042.1372230726333,4.323038300166383e-13,5.943617917998708e-14,4.92471198919893e-14,-1.7853407471565495e-12
59,59,61,3c49c8,EWG1VT,57.2581352621822,9.10518523185484,207.321110932,11018.52,0.6555782535979646,34610D,219.32141,-4.967943,53.61321,155.971191425439,64519.73899542492,0.32102361890996745,0.43093611235875,28.278180787070124,38.3567133956696,0.0,6.414901340940875e-05,22565.703240217892,0.9566054456324604,0.2356515065589177,0.4954262109401478,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.5253649256208806,19.17846930253339,10.957405593253757,29.17442544511897,1556786410661336.8,11.5589309881747,714.401889523216,1341.55393876881,0.00641490134094,0.0178865825406302,0.187875720290292,19.1783566978348,10.5037236634512,10.503049903162122,0.0064149013409408,0.4289152376878228,342424836315081.4,0.43093611235875,0.012482306469354432,3.2385187835095395e-06,3.0968000000000004,35.8,2023-08-06 09:01:00,6.414901340940877e-05,0.9566050557040855,0.0,59,225.6570324021789,6.414901340940877e-05,-4.967943,53.61321,0.9566050557040855,0.15959838,1.7759143e-05,0.35843490220896157,866.823293219359,12403.453151956706,0.9845570214553782,0.17506419252066985,1.5680118364446163,230.7316963283864,0.5632732264572325,0.0,1.0,223.7910618838533,28.117254249628648,72.51259071622316,0.9738867413233873,219.3955,6.55532084975511e-05,10982.26370464189,1.0,0.008568108229792698,0.009719765,145.02518143244632,0.36036806297068763,4.349834697906355e-07,128676167348.7407,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.194164e-05,5.117415e-07,109330.69,0.9477469,-167.15742,1.0,1.0,1.0,-4.2249034193409076e-13,1.7755241e-12,2.509859e-16,3.694245923772573e-13,-1.4524114446482026e-13,-1.4524114446482026e-13,7.479999999999999e-16,-4.6501591433974496e-15,1.3530336987378058e-12,1040.4689929447015,4.36684316354837e-13,5.989339011953566e-14,4.9625951813329555e-14,-1.801491731105974e-12,6.194164e-05,5.117415e-07,109330.69,0.9477469,-167.15742,1.0,1.0,1.0,-4.2249034193409076e-13,1.7755241e-12,2.509859e-16,3.694245923772573e-13,-1.4524114446482026e-13,-1.4524114446482026e-13,7.479999999999999e-16,-4.6501591433974496e-15,1.3530336987378058e-12,1040.4689929447015,4.36684316354837e-13,5.989339011953566e-14,4.9625951813329555e-14,-1.801491731105974e-12
60,60,62,3c49c8,EWG1VT,57.367950439453125,9.141397476196287,207.835555376,11018.52,0.656197624909553,34610D,219.27533,-4.158523,53.736496,155.99458894400536,64491.46081463785,0.3220848782158724,0.4245282475501907,27.849250517859872,37.905593038846,0.0,6.393023617483728e-05,22565.703240217892,0.95897508191542,0.2320770876488322,0.4875357616064597,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.5254989429652811,18.95266730365434,10.882986993871391,28.45132477646888,1567649956806381.0,11.4640828004359,712.360606886652,1336.78377050503,0.00639302361748,0.0177914040387554,0.18571489289814,18.952796519423,10.4384618826931,10.437794592019689,0.0063930236174837,0.4240240597583917,336261554296267.1,0.4245282475501907,0.012384645877833035,3.120805158227185e-06,3.0968000000000004,35.8,2023-08-06 09:02:00,6.393023617483729e-05,0.9589753884135853,0.0,60,225.6570324021789,6.393023617483729e-05,-4.158523,53.736496,0.9589753884135853,0.16166112,1.8207642e-05,0.35851022614209066,867.6424245110685,12459.091403880027,0.9842681680366084,0.17668099328976725,1.5704662237359541,230.7479312196903,0.564415543651067,0.0,1.0,223.81326775042515,28.117254249628648,72.93132952418674,0.9763153791172325,219.35156,6.534678231077544e-05,10982.054335237906,1.0,0.008469077254262061,0.009117819,145.86265904837347,0.3604521243971079,4.824735563857869e-07,136059168067.94513,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.171253e-05,5.076904e-07,109338.484,0.94860667,-166.50438,1.0000000000000002,1.0000000000000002,1.0000000000000002,-4.2248877885986485e-13,1.7754937e-12,2.506753e-16,3.681474302869192e-13,-1.4888579872169574e-13,-1.4888579872169574e-13,7.48e-16,-5.233988000912179e-15,1.3530049617450836e-12,1038.7863422859034,4.268161318785135e-13,5.900279697636277e-14,4.8888031780414876e-14,-1.8549817750132915e-12,6.171253e-05,5.076904e-07,109338.484,0.94860667,-166.50438,1.0000000000000002,1.0000000000000002,1.0000000000000002,-4.2248877885986485e-13,1.7754937e-12,2.506753e-16,3.681474302869192e-13,-1.4888579872169574e-13,-1.4888579872169574e-13,7.48e-16,-5.233988000912179e-15,1.3530049617450836e-12,1038.7863422859034,4.268161318785135e-13,5.900279697636277e-14,4.8888031780414876e-14,-1.8549817750132915e-12
61,61,63,3c49c8,EWG1VT,57.47822570800781,9.178218841552734,208.864444264,11018.52,0.6567943134582983,34610D,219.22878,-3.3342938,53.876183,155.63214917300385,64463.61156412,0.31942631996648135,0.4392714253377284,28.856039921610293,38.9888331604586,25.294103386926853,6.371918206533331e-05,22565.703240217892,0.9615173174012815,0.2404669993467524,0.504629900103366,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.5243336748967363,19.49515965209869,11.055591297718053,30.136843373881234,1542327467345125.0,11.6991566513673,717.085872426049,1347.68947261238,0.00637191820653,0.0180076451934437,0.190952683180145,19.4944165802293,10.6039785396076,10.603302905819248,0.0063719182065333,0.435399262421194,350456508754752.9,0.4392714253377284,0.012622806787102243,3.393568309920222e-06,3.0968000000000004,35.8,2023-08-06 09:03:00,6.371918206533331e-05,0.9615170454160931,0.0,61,225.6570324021789,6.371918206533331e-05,-3.3342938,53.876183,0.9615170454160931,0.1626459,1.8467352e-05,0.3585863505041699,868.4315643745633,12523.25664472299,0.9839117479889783,0.1786551767211719,1.5643311499608863,230.70730764059826,0.5656549400825235,0.0,1.0,223.782908043517,28.117254249628648,73.44298523481842,0.9789289790611184,219.30708,6.514770722955539e-05,10981.798507382591,1.0,0.008366467261984667,0.00854219,146.88597046963685,0.3605397769343492,8.401513833514259e-07,230286071132.37427,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.1487044e-05,4.6850306e-07,109346.66,0.9495446,-165.82997,1.0,1.0,1.0,-4.2248569832516266e-13,1.7754676e-12,2.4765864e-16,3.6683379951604864e-13,-1.5264957870408963e-13,-1.5264957870408963e-13,7.479999999999998e-16,-5.839510175487649e-15,1.3529818292376315e-12,1037.0966418465473,4.5012393032265046e-13,6.105186845936617e-14,5.058583386633197e-14,-1.9116698508201556e-12,6.1487044e-05,4.6850306e-07,109346.66,0.9495446,-165.82997,1.0,1.0,1.0,-4.2248569832516266e-13,1.7754676e-12,2.4765864e-16,3.6683379951604864e-13,-1.5264957870408963e-13,-1.5264957870408963e-13,7.479999999999998e-16,-5.839510175487649e-15,1.3529818292376315e-12,1037.0966418465473,4.5012393032265046e-13,6.105186845936617e-14,5.058583386633197e-14,-1.9116698508201556e-12
62,62,64,3c49c8,EWG1VT,57.5890285685911,9.215757308467742,209.893333152,11026.14,0.6573681639756639,34610D,219.16861,-2.454849,53.85703,155.73498298495983,64434.75552419839,0.32258859475574797,0.4195689748932789,27.52753698116526,37.5839219107102,-25.28923839336815,6.321142007390031e-05,22538.60460760245,0.960072546919167,0.2293961415097105,0.4815159012641427,cruise,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.5247521547119721,18.792829318916187,10.825013773735956,27.96853424125288,1574903189288520.2,11.3836337500292,710.736007804501,1333.26519919845,0.00632114200739,0.0177244748136613,0.183989639473381,18.7919609553551,10.3805411109597,10.379884983689678,0.00632114200739,0.4201731719846119,328976584934908.3,0.4195689748932789,0.012334181718845046,3.006065564396932e-06,3.0968000000000004,35.8,2023-08-06 09:04:00,6.321142007390032e-05,0.9600730620612363,0.0,62,225.38604607602454,6.321142007390032e-05,-2.454849,53.85703,0.9600730620612363,0.15557472,1.7560233e-05,0.3582540596011809,869.1905074906155,12565.368702903692,0.9842459521542747,0.17680471053658398,1.5697456949160038,230.74316751338196,0.5644745699719927,0.0,1.0,223.80917596633873,28.117254249628648,73.1008957002546,0.977318512983733,219.24796,6.462985606895904e-05,10989.589552149871,1.0,0.00859007856600357,0.0086830305,146.2017914005092,0.360194402965929,5.450641484316853e-07,147289041058.37747,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.0697035e-05,5.315439e-07,109427.82,0.9499639,-165.19077,0.9999999999999999,0.9999999999999999,0.9999999999999999,-4.221297028748212e-13,1.7766062e-12,2.5223127e-16,3.640155110520424e-13,-1.5621703488320413e-13,-1.5621703488320413e-13,7.48e-16,-6.3863000902581205e-15,1.3544764790612963e-12,1035.3918281897597,4.2056819586047203e-13,5.831353552105384e-14,4.8316929431730333e-14,-1.9629246409818275e-12,6.0697035e-05,5.315439e-07,109427.82,0.9499639,-165.19077,0.9999999999999999,0.9999999999999999,0.9999999999999999,-4.221297028748212e-13,1.7766062e-12,2.5223127e-16,3.640155110520424e-13,-1.5621703488320413e-13,-1.5621703488320413e-13,7.48e-16,-6.3863000902581205e-15,1.3544764790612963e-12,1035.3918281897597,4.2056819586047203e-13,5.831353552105384e-14,4.8316929431730333e-14,-1.9629246409818275e-12
