Unnamed: 0.1,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
183,183,184,-68.77718934641811,-15.889644784725142,12359.64,,,237.1000950332572,0.998042016724929,34610D,216.21045,-3.0938878,-5.3166323,231.9208499359712,64473.09663888761,0.3036297192997855,0.601337927050158,32.51409716189136,33.8769668444246,0.0,3.920825242006513e-05,18264.32766939871,0.7083284986130056,0.2709508096824279,0.504552675682237,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7867896566573831,16.93878384928576,11.866072208745036,31.69760113516417,247624295658416.88,7.24776769927627,672.660609328768,1423.90258445209,0.00392082524201,0.0216551436704227,0.300668963525079,16.9384834222123,13.8844132415405,13.883868879304911,0.0039208252420065,0.495095979561998,564186811249863.0,0.0121142921082541,1.4026947206381485e-05,3.16,35.8,2023-11-06 16:04:00,3.920825242006512e-05,0.7083284475121947,0.0,183,182.64327669398716,3.920825242006512e-05,-3.0938878,-5.3166323,0.7083284475121947,0.16777523,5.2499463e-06,0.2942859024819589,1383.6204219682088,13932.140576607228,0.3652171714488169,-0.9309223478244172,1.2142990849222486,228.1162560408824,0.4046624131906899,0.0,1.0,220.49432702090485,28.117254249628648,89.78728142698596,0.7064831825988481,216.59142,4.08214852719568e-05,12314.746359286506,0.0,0.0019190831021413,0.0007543107,179.5745628539719,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.76392e-05,-2.7839429e-08,128545.27,0.63916874,-274.68045,0.0,0.0,1.0,-3.00411959986723e-13,2.3679132e-12,2.1356419000000002e-16,0.0,0.0,0.0,7.48e-16,2.7839080532253742e-14,2.067501257244677e-12,1359.9774838608855,13.932140576607228,9.03677918393652e-13,3.76392e-05,-2.7839429e-08,128545.27,0.63916874,-274.68045,0.0,0.0,1.0,-3.00411959986723e-13,2.3679132e-12,2.1356419000000002e-16,0.0,0.0,0.0,7.48e-16,2.7839080532253742e-14,2.067501257244677e-12,1359.9774838608855,13.932140576607228,0.0
184,184,185,-68.89843088030098,-15.84385288050547,12359.64,,,236.8281743985714,0.9981728620635062,34610D,216.23294,-3.2617934,-5.554413,231.4191438067421,64440.58254172572,0.3035027939038999,0.604830014801136,32.785870472505465,34.1332926774902,0.0,3.646541952217149e-05,18264.32766939871,0.656831401940733,0.2732155872708788,0.508692465820619,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7850468218116265,17.066317618826506,11.939698087223642,32.12458356620949,246082141771026.44,7.27988057653859,673.540850083778,1426.48786224581,0.00364654195222,0.0217152806066147,0.302415007400568,17.0666463387451,13.9263688496131,13.925861037248168,0.0036465419522171,0.4986263241872607,567062448163945.4,0.0121846537385659,1.421129091690324e-05,3.16,35.8,2023-11-06 16:05:00,3.646541952217149e-05,0.6568317993532118,0.0,184,182.64327669398716,3.646541952217149e-05,-3.2617934,-5.554413,0.6568317993532118,0.16615532,4.5861834e-06,0.2942552943334187,1383.802303045822,13934.878857956388,0.3651461005065142,-0.9309502270717198,1.21407492627075,228.11439410608867,0.3753245872742106,0.0,1.0,220.3546028890557,28.117254249628648,89.46345640316314,0.6558585205455031,216.6119,3.799913692358481e-05,12314.908271798418,0.0,0.0019434040618043,0.0008241587,178.92691280632627,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.5393026e-05,-3.156553e-08,128554.62,0.59587854,-277.05048,0.0,0.0,1.0,-3.003554205061466e-13,2.3676768e-12,2.1510541000000002e-16,0.0,0.0,0.0,7.480000000000001e-16,2.783828475002338e-14,2.0673214876909666e-12,1359.9830002998424,13.934878857956388,9.141254412111988e-13,3.5393026e-05,-3.156553e-08,128554.62,0.59587854,-277.05048,0.0,0.0,1.0,-3.003554205061466e-13,2.3676768e-12,2.1510541000000002e-16,0.0,0.0,0.0,7.480000000000001e-16,2.783828475002338e-14,2.0673214876909666e-12,1359.9830002998424,13.934878857956388,0.0
185,185,186,-69.01967241418386,-15.798060976285797,12359.64,,,236.5562537638857,0.9982984623142888,34610D,216.25752,-3.408385,-5.7438912,231.26373107764644,64407.79667125322,0.3034152230711093,0.608086344208478,33.01815486094367,34.3302153674298,0.0,3.4538600263094845e-05,18264.32766939871,0.6201178084306388,0.2751512905078639,0.5124258540543298,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7844750268246992,17.164801167527248,12.005444462134534,32.50306985012468,245092261248799.6,7.30753016090746,674.316155924563,1428.77267936529,0.00345386002631,0.0217685535268985,0.304043172104239,17.1651076837149,13.967081998744,13.966599611942968,0.0034538600263094,0.5017576138674245,569566406938388.0,0.0122462539807437,1.437322932740434e-05,3.16,35.8,2023-11-06 16:06:00,3.4538600263094845e-05,0.6201180957002514,0.0,185,182.64327669398716,3.4538600263094845e-05,-3.408385,-5.7438912,0.6201180957002514,0.14339884,2.98448e-06,0.2942218490449741,1383.9769127942773,13937.609509582402,0.3650752580252962,-0.930978010469508,1.2139202819551993,228.1131094017545,0.3544301951786641,0.0,1.0,220.2580187104062,28.117254249628648,89.21336578341763,0.620087646002282,216.63422,3.603252645751292e-05,12315.033317108291,0.0,0.00198771674005,0.0008536442,178.42673156683526,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.386523e-05,-5.927968e-08,128560.22,0.55938226,-280.86206,0.0,0.0,1.0,-3.0032136363399697e-13,2.36722e-12,2.1686828000000003e-16,0.0,0.0,0.0,7.48e-16,2.7834548291188914e-14,2.0668984625295187e-12,1359.9885167387993,13.9376095095824,9.23504264826617e-13,3.386523e-05,-5.927968e-08,128560.22,0.55938226,-280.86206,0.0,0.0,0.998056710663642,-3.0032136363399697e-13,2.36722e-12,2.1686828000000003e-16,0.0,0.0,0.0,7.48e-16,2.7834548291188914e-14,2.0668984625295187e-12,1359.9885167387993,13.9376095095824,0.0
186,186,187,-69.14091394806672,-15.752269072066124,12359.64,,,236.2843331292,0.9984188134338547,34610D,216.29906,-3.3803225,-5.856267,231.33749546936303,64374.778516392274,0.303383654930262,0.60901818291249,33.07415190172563,34.3682839294626,0.0,3.330523653482741e-05,18264.32766939871,0.5947182435751871,0.2756179325143802,0.5136977351612549,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7846498665546097,17.184187317323513,12.024902360156837,32.60791624977027,244969780747951.3,7.31390341920952,674.602107171965,1429.48828919312,0.00333052365348,0.0217840759416847,0.304509091456245,17.1841419647313,13.978517715023,13.978052172689091,0.0033305236534827,0.5029125080303698,569816439135290.1,0.0122672998540197,1.4415822029066864e-05,3.16,35.8,2023-11-06 16:07:00,3.3305236534827404e-05,0.5947183995759362,0.0,186,182.64327669398716,3.3305236534827404e-05,-3.3803225,-5.856267,0.5947183995759362,0.11746919,2.536427e-06,0.2941653440578081,1384.1442456003736,13940.33252900458,0.3650046438178001,-0.931005698151972,1.2138639801481723,228.1126416395504,0.3400498183784089,0.0,1.0,220.19325127761545,28.117254249628648,89.37919225028759,0.5955728539786759,216.67581,3.4796580913832734e-05,12314.950403874856,0.0,0.0020137157913592,0.00078776455,178.75838450057518,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.3251676e-05,-1.2345522e-07,128553.07,0.5526474,-277.37668,0.0,0.0,1.0,-3.003637278339188e-13,2.366021e-12,2.204856e-16,0.0,0.0,0.0,7.48e-16,2.782202970291277e-14,2.065657238662933e-12,1359.9940331777557,13.940332529004582,9.259525879040478e-13,3.3251676e-05,-1.2345522e-07,128553.07,0.5526474,-277.37668,0.0,0.0,0.98007765036176,-3.003637278339188e-13,2.366021e-12,2.204856e-16,0.0,0.0,0.0,7.48e-16,2.782202970291277e-14,2.065657238662933e-12,1359.9940331777557,13.940332529004582,0.0
187,187,188,-69.2621554819496,-15.706477167846453,12359.64,,,236.01241249451428,0.998533911419975,34610D,216.34407,-3.274739,-5.890608,231.4562636331489,64341.70436449055,0.3034364350794949,0.610695310418296,33.190022479035655,34.4512364389792,0.0,3.224465726887245e-05,18264.32766939871,0.5723855011379745,0.2765835206586304,0.515957248884179,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7849710459090107,17.225823127491314,12.061794832831078,32.81381196230207,244694631976357.38,7.32828776397813,675.095102013483,1430.65194926101,0.00322446572689,0.0218085941330629,0.305347655209148,17.2256182194896,14.0012535125419,14.000802061477938,0.0032244657268872,0.5049036057087469,570456267461313.5,0.0123052043299551,1.4494238878162204e-05,3.16,35.8,2023-11-06 16:08:00,3.2244657268872444e-05,0.5723857004945104,0.0,187,182.64327669398716,3.2244657268872444e-05,-3.274739,-5.890608,0.5723857004945104,0.08658589,1.9327288e-06,0.2941041434797842,1384.304295908015,13940.394530941989,0.365535968053131,-0.9307972153264428,1.2139548467866068,228.11339656098272,0.3274231875130177,0.0,1.0,220.13831424074803,28.117254249628648,89.24110610855688,0.5742206808287437,216.71954,3.374208788709283e-05,12315.01944694572,0.0,0.002042113479315,0.0007955625,178.48221221711376,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.2744618e-05,-1.7455e-07,128546.45,0.5488148,-273.97662,0.0,0.0,1.0,-3.00403293771508e-13,2.3647245e-12,2.243924e-16,0.0,0.0,0.0,7.479999999999999e-16,2.780856778057912e-14,2.064321183561634e-12,1359.995041986372,13.940394530941989,9.307690512606888e-13,3.2744618e-05,-1.7455e-07,128546.45,0.5488148,-273.97662,0.0,0.0,0.9131074135518364,-3.00403293771508e-13,2.3647245e-12,2.243924e-16,0.0,0.0,0.0,7.479999999999999e-16,2.780856778057912e-14,2.064321183561634e-12,1359.995041986372,13.940394530941989,0.0
188,188,189,-69.38334316736643,-15.660618568137044,12359.64,,,235.74049185982847,0.9986437922828406,34610D,216.3877,-3.0174642,-5.723043,231.6541345072896,64308.51434201151,0.3034395099649989,0.61034643604187,33.147156305257475,34.4024937250492,0.0,3.0537361143488686e-05,18264.32766939871,0.5389819008772769,0.2762263025438123,0.5157816811098994,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7855629231799435,17.201506160658592,12.055007959760184,32.7618400274848,245054663172362.8,7.322923196389,675.092915472741,1430.7725575801,0.00305373611435,0.0218125308253044,0.305173218020935,17.2012468625246,13.9907294786219,13.990302251709531,0.0030537361143488,0.5048947747518514,570160779299058.6,0.0123027650640803,1.4486456304928636e-05,3.16,35.8,2023-11-06 16:09:00,3.0537361143488686e-05,0.5389821911377569,0.0,188,182.64327669398716,3.0537361143488686e-05,-3.0174642,-5.723043,0.5389821911377569,0.0578244,1.331279e-06,0.2940448436037745,1384.457113631801,13928.547463643185,0.3687890159774927,-0.9295131315341126,1.2139584179875085,228.11342622954828,0.3084457291540755,0.0,1.0,220.05616174037135,28.117254249628648,88.25271247047874,0.5421039430217437,216.75954,3.2024496121716616e-05,12315.51364376476,0.0,0.0020247913203786,0.0010750936,176.50542494095748,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.181897e-05,-2.0277915e-07,128549.195,0.5267662,-268.9641,0.0,0.0,1.0,-3.0038677799194797e-13,2.3638446e-12,2.265684e-16,0.0,0.0,0.0,7.479999999999999e-16,2.779952072300572e-14,2.063457871866408e-12,1359.995816915762,13.928547463643184,9.296639719260312e-13,3.181897e-05,-2.0277915e-07,128549.195,0.5267662,-268.9641,0.0,0.0,0.8612296257915447,-3.0038677799194797e-13,2.3638446e-12,2.265684e-16,0.0,0.0,0.0,7.479999999999999e-16,2.779952072300572e-14,2.063457871866408e-12,1359.995816915762,13.928547463643184,0.0
189,189,190,-69.5042335156012,-15.614391693332154,12359.64,,,235.46857122514285,0.9987486114288529,34610D,216.43054,-2.7762291,-5.50668,231.79433045618595,64275.36718570626,0.3036681102416725,0.611176367835954,33.22483611954583,34.4543744705674,0.0,2.8616157518944525e-05,18264.32766939871,0.5022411013175914,0.2768736343295485,0.5174442335704363,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7859605832007919,17.22717554887392,12.08147316923424,32.90589009013051,244935815191254.0,7.33380833795354,675.47665604544,1431.25185202811,0.00286161575189,0.0218177488579953,0.305588183917977,17.2271872352837,14.0064030394223,14.006002241455947,0.0028616157518944,0.5064561883227883,569692660459885.4,0.0123323396976938,1.4522953896219364e-05,3.16,35.8,2023-11-06 16:10:00,2.8616157518944528e-05,0.5022409837827836,0.0,189,182.64327669398716,2.8616157518944528e-05,-2.7762291,-5.50668,0.5022409837827836,0.02351195,5.0976115e-07,0.293986640722148,1384.6029142098787,13931.260719741582,0.3687178929582662,-0.9295413468008922,1.2143549386787955,228.11671993279992,0.2875390750131082,0.0,1.0,219.97059534879,28.117254249628648,87.35054157891541,0.5066346494219093,216.79929,3.008735704137924e-05,12315.964729210542,0.0,0.0020010786364275,0.0013953544,174.70108315783082,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.0695162e-05,-2.2109123e-07,128551.96,0.5026257,-263.45572,0.0,0.0,1.0,-3.003701529144529e-13,2.3630074e-12,2.2797995e-16,0.0,0.0,0.0,7.48e-16,2.779026239826084e-14,2.0626371120136664e-12,1359.9965980683512,13.931260719741582,9.327947864149372e-13,3.0695162e-05,-2.2109123e-07,128551.96,0.5026257,-263.45572,0.0,0.0,0.8088717921729701,-3.003701529144529e-13,2.3630074e-12,2.2797995e-16,0.0,0.0,0.0,7.48e-16,2.779026239826084e-14,2.0626371120136664e-12,1359.9965980683512,13.931260719741582,0.0
190,190,191,-69.62512386383595,-15.568164818527263,12359.64,,,235.19665059045712,0.9988481285096548,34610D,216.46918,-2.4603353,-5.228696,231.9793939178367,64242.14234958671,0.303692082259461,0.611139933852472,33.208286633702954,34.427553473534,0.0,2.6767114519128e-05,18264.32766939871,0.4674129435422439,0.2767357219475246,0.5176280267352426,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7865178530583941,17.213854206798427,12.081651079316906,32.895393740403215,245193289840190.7,7.33188274281151,675.544561726431,1431.4625534658,0.00267671145191,0.021822726695257,0.305569966926236,17.213776736767,14.0023733602753,14.001998567176155,0.0026767114519127,0.5067326472703388,569470172353190.1,0.0123359938091357,1.4525815386838192e-05,3.16,35.8,2023-11-06 16:11:00,2.6767114519128e-05,0.4674127470676181,0.0,190,182.64327669398716,2.6767114519128e-05,-2.4603353,-5.228696,0.4674127470676181,0.01591768,3.3365555e-07,0.2939341637653936,1384.7413644307392,13933.966225063525,0.3686470033833183,-0.9295694631906212,1.2143948088854,228.117051062151,0.2676997580085004,0.0,1.0,219.88858552824905,28.117254249628648,86.73980633723247,0.4717731878311225,216.83707,2.8157150544646544e-05,12316.270096831384,0.0,0.0019390716464906,0.0017041843,173.47961267446493,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.9390148e-05,-1.8477469e-07,128549.414,0.47378886,-264.8978,0.0,0.0,1.0,-3.003853510978654e-13,2.3621131e-12,2.2518053e-16,0.0,0.0,0.0,7.48e-16,2.7775642151650347e-14,2.061727815908348e-12,1359.9973792209405,13.933966225063523,9.326042414079317e-13,2.9390148e-05,-1.8477469e-07,128549.414,0.47378886,-264.8978,0.0,0.0,0.7282740372905068,-3.003853510978654e-13,2.3621131e-12,2.2518053e-16,0.0,0.0,0.0,7.48e-16,2.7775642151650347e-14,2.061727815908348e-12,1359.9973792209405,13.933966225063523,0.0
191,191,192,-69.74601421207072,-15.52193794372237,12359.64,,,234.92472995577145,0.9989423396330156,34610D,216.51054,-2.167063,-4.962447,232.12784842310447,64208.934062953005,0.3038900457262699,0.610809588861366,33.19835409815584,34.4093535483264,0.0,2.490371342624881e-05,18264.32766939871,0.4325204071172974,0.2766529508179653,0.517918950388907,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7869459466862271,17.20436357862634,12.083507081383294,32.89527200852074,245383721771304.4,7.33181632302213,675.650752680686,1431.33529028213,0.00249037134262,0.0218157015610809,0.305404794430683,17.2046767741632,13.9993111647404,13.998962538589073,0.0024903713426248,0.5071649739773876,568465730098385.6,0.01234296006258,1.451349650170383e-05,3.16,35.8,2023-11-06 16:12:00,2.490371342624881e-05,0.4325209410631634,0.0,191,182.64327669398716,2.490371342624881e-05,-2.167063,-4.962447,0.4325209410631634,0.0039340965,7.1159455e-08,0.2938780135335696,1384.8724588906928,13936.66397707121,0.3685763470635343,-0.92959748084066,1.2147382125894586,228.1199026923865,0.2478156534320322,0.0,1.0,219.8103745076045,28.117254249628648,86.18635650786848,0.4369481391502291,216.8776,2.62183336563104e-05,12316.546821746066,0.0,0.0018853676583719,0.0020221516,172.37271301573696,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.8164353e-05,-1.3062633e-07,128545.52,0.44363,-264.28357,0.0,0.0,1.0,-3.004085869462432e-13,2.3611375e-12,2.210066e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7758483095720854e-14,2.060728960263277e-12,1359.9981603735298,13.936663977071207,9.321746640003125e-13,2.8164353e-05,-1.3062633e-07,128545.52,0.44363,-264.28357,0.0,0.0,0.6946111162008282,-3.004085869462432e-13,2.3611375e-12,2.210066e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7758483095720854e-14,2.060728960263277e-12,1359.9981603735298,13.936663977071207,0.0
192,192,193,-69.86690456030549,-15.47571106891748,12359.64,,,234.6528093210857,0.9990312409488026,34610D,216.52907,-2.0049365,-4.890484,232.25313000157087,64175.73570885485,0.3039452777405926,0.610866477733588,33.19847492267466,34.4002466729378,0.0,2.401658081733756e-05,18264.32766939871,0.4161009644604543,0.2766539576889555,0.5181529366895538,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7873370270596982,17.19994515017151,12.086217589146264,32.90478842865011,245523028167300.62,7.33226076308677,675.714975202587,1431.35911922416,0.00240165808173,0.0218147312995576,0.305433238866794,17.2001233364689,14.0012377265902,14.000901472808462,0.0024016580817337,0.5074264379750191,568123186257299.1,0.0123473659218599,1.451277990265368e-05,3.16,35.8,2023-11-06 16:13:00,2.4016580817337556e-05,0.4161012143513442,0.0,192,182.64327669398716,2.4016580817337556e-05,-2.0049365,-4.890484,0.4161012143513442,0.0026569506,4.280556e-08,0.2938528642102442,1384.9961922444063,13939.353973250658,0.3685059238104285,-0.929625399887838,1.2148336726257978,228.1206952667863,0.2384507070232883,0.0,1.0,219.7735830994318,28.117254249628648,86.1902705104116,0.4191969401429414,216.89772,2.521945196631025e-05,12316.544864744794,0.0,0.0018270541396049,0.0021036046,172.3805410208232,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.7298476e-05,-6.727889e-08,128541.42,0.43619248,-276.77667,0.0,0.0,1.0,-3.004333437002796e-13,2.3605581e-12,2.1640503e-16,0.0,0.0,0.0,7.48e-16,2.7746026258661774e-14,2.0601247096090973e-12,1359.996425930112,13.939353973250658,9.323208005662934e-13,2.7298476e-05,-6.727889e-08,128541.42,0.43619248,-276.77667,0.0,0.0,0.6942689322405147,-3.004333437002796e-13,2.3605581e-12,2.1640503e-16,0.0,0.0,0.0,7.48e-16,2.7746026258661774e-14,2.0601247096090973e-12,1359.996425930112,13.939353973250658,0.0
193,193,194,-69.98779490854025,-15.42948419411259,12359.64,,,234.3808886864,0.9991148286490212,34610D,216.54988,-1.8709816,-4.85512,232.3666924669253,64142.53723393218,0.3038828143052242,0.609432715804466,33.07884569436675,34.2956838355216,0.0,2.3391072790283468e-05,18264.32766939871,0.4041594670156337,0.2756570474530562,0.5165309157230579,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7876841921905374,17.148029213826394,12.055244065637588,32.71726564817787,246057378680656.4,7.3171127345089,675.40090541286,1430.53494892678,0.00233910727903,0.0217963899252882,0.304716357902233,17.1478419177608,13.9801296887564,13.979802686174173,0.0023391072790283,0.506147790853626,566936976877505.6,0.0123204638409098,1.4443216482295937e-05,3.16,35.8,2023-11-06 16:14:00,2.339107279028347e-05,0.4041597841635428,0.0,193,182.64327669398716,2.339107279028347e-05,-1.8709816,-4.85512,0.4041597841635428,0.0014242955,1.4963888e-08,0.2938246255517688,1385.1125592049525,13942.036211083796,0.3684357334361725,-0.929653220468444,1.2147240087648663,228.11978475780157,0.2316543010419234,0.0,1.0,219.74572710449675,28.117254249628648,86.23454459675617,0.4061134125035435,216.92026,2.450430025756573e-05,12316.522727701622,0.0,0.0017708927052942,0.0021661993,172.46908919351233,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.6666055e-05,-7.642813e-09,128538.58,0.43343037,-288.6019,0.0,0.0,1.0,-3.0045075108382514e-13,2.3599805e-12,2.1273684e-16,0.0,0.0,0.0,7.480000000000002e-16,2.7734623349613062e-14,2.0595297320525347e-12,1359.992419381617,13.942036211083796,9.278379658467605e-13,2.6666055e-05,-7.642813e-09,128538.58,0.43343037,-288.6019,0.0,0.0,0.6942689322405147,-3.0045075108382514e-13,2.3599805e-12,2.1273684e-16,0.0,0.0,0.0,7.480000000000002e-16,2.7734623349613062e-14,2.0595297320525347e-12,1359.992419381617,13.942036211083796,0.0
194,194,195,-70.10868525677502,-15.3832573193077,12359.64,,,234.10896805171427,0.9991930989678536,34610D,216.55103,-1.913311,-4.9464836,232.3818846929012,64109.45838823781,0.303912202772817,0.609033650515434,33.05304920395804,34.2743002215598,0.0,2.3252642469799485e-05,18264.32766939871,0.4017074468361712,0.2754420766996503,0.5161465602012751,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7877335725372351,17.13715811682268,12.048247925495176,32.67570094006519,246163238034546.6,7.31412443381449,675.326686730609,1430.33445359579,0.00232526424698,0.0217918704212707,0.304516825257717,17.1371501107799,13.973872796182,13.973547874269247,0.0023252642469799,0.5058456302908535,566706318137423.1,0.0123144153823488,1.442803673392201e-05,3.16,35.8,2023-11-06 16:15:00,2.3252642469799485e-05,0.4017073704296497,0.0,194,182.64327669398716,2.3252642469799485e-05,-1.913311,-4.9464836,0.4017073704296497,0.0012632274,9.2221875e-09,0.293823065188286,1385.2215545438723,13933.259769487484,0.3709536608731352,-0.9286513777972976,1.2147751487407328,228.12020936810464,0.2302512064360063,0.0,1.0,219.7405641669696,28.117254249628648,86.5587993385229,0.4022122174720558,216.9228,2.427636948290339e-05,12316.360600330738,0.0,0.0017706920837397,0.0020015463,173.1175986770458,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.6195112e-05,-2.5453712e-09,128536.875,0.4237271,-291.28387,0.0,0.0,1.0,-3.004612947231621e-13,2.3596609e-12,2.1318906000000002e-16,0.0,0.0,0.0,7.480000000000001e-16,2.773078354510201e-14,2.059199575461684e-12,1359.9884128331216,13.933259769487483,9.266266326679012e-13,2.6195112e-05,-2.5453712e-09,128536.875,0.4237271,-291.28387,0.0,0.0,0.6942689322405146,-3.004612947231621e-13,2.3596609e-12,2.1318906000000002e-16,0.0,0.0,0.0,7.480000000000001e-16,2.773078354510201e-14,2.059199575461684e-12,1359.9884128331216,13.933259769487483,0.0
195,195,196,-70.22934239976412,-15.336744240637296,12359.64,,,233.83704741702857,0.9992661350157214,34610D,216.55287,-1.9631419,-5.0617204,232.39232555505075,64076.40533903385,0.3037796761221963,0.606643295238338,32.86771660761645,34.1233588729396,0.0,2.319497572525636e-05,18264.32766939871,0.4006145736801653,0.2738976383968037,0.5132741762514498,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7877656239742825,17.062176501126523,11.996324048342268,32.37299905408496,246811600436452.1,7.29026630367148,674.737453761785,1428.78146566899,0.00231949757253,0.0217572816425288,0.303321647619169,17.0616794364698,13.9411555451977,13.940832187933513,0.0023194975725256,0.5034591431228121,564914810464956.6,0.0122660707037311,1.4308783047782383e-05,3.16,35.8,2023-11-06 16:16:00,2.3194975725256358e-05,0.4006144935719089,0.0,195,182.64327669398716,2.3194975725256358e-05,-1.9631419,-5.0617204,0.4006144935719089,0.00076826493,1.8455165e-09,0.2938205686411843,1385.3232934727605,13930.414396773987,0.3721389988099552,-0.92817701197817,1.2145438539402522,228.1182888229264,0.2296288869851436,0.0,1.0,219.73633021266565,28.117254249628648,86.87221223833045,0.4000789757808422,216.9255,2.4155524524747992e-05,12316.203893880836,0.0,0.0017891553511162,0.0018226872,173.7444244766609,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.5738093e-05,-1.0590315e-09,128534.83,0.4128796,-293.45844,0.0,0.0,1.0000000000000002,-3.004739256216003e-13,2.3592504e-12,2.1379437000000002e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7725888392570263e-14,2.058776463209819e-12,1359.9843814789335,13.930414396773989,9.19177342799374e-13,2.5738093e-05,-1.0590315e-09,128534.83,0.4128796,-293.45844,0.0,0.0,0.6942689322405148,-3.004739256216003e-13,2.3592504e-12,2.1379437000000002e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7725888392570263e-14,2.058776463209819e-12,1359.9843814789335,13.930414396773989,0.0
