,Unnamed: 0,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,EI_nox_p3t3_xue,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,nvpm_ei_n,EI_mass_meem,EI_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,surface_solar_downward_radiation,issr_issr,cocip_waypoint,cocip_level,cocip_u_wind,cocip_v_wind,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_potential_vorticity,accf_geopotential,accf_relative_humidity,accf_olr,accf_pcfa,accf_issr,accf_sac,accf_aCCF_CH4,accf_aCCF_O3,accf_aCCF_H2O,accf_aCCF_nCont,accf_aCCF_dCont,accf_aCCF_Cont,accf_aCCF_CO2,accf_aCCF_merged,accf_aCCF_NOx,accf_Fin,accf_nox_impact,accf_co2_impact,accf_diurnal,accf_warming_contrails
10,10,10,-3.935314676036001,37.33163607322563,7399.02,230.471110912,34610D,250.61586,2.5261996,15.556497,215.68390190478672,65992.87839710417,0.37314690852313614,0.96026376527055,56.97000128488532,71.4881562702602,2032.610809262388,0.0002484729124094,38805.46129804407,0.1919841208383119,0.4747500107073776,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6796270551109613,35.74475713972359,17.822534135199856,36.28235539,1450000000000000.0,19.1223521580088,813.040225938603,1544.2080399463,0.0248472912409,0.0218534867035134,0.480131882635275,35.7440781351301,21.9704932741046,21.96503555774839,0.02484729124094,0.8627477124258518,19.41111403164731,17.445578299647583,15.348168035084122,15.329754838025188,922520369366750.8,17.856561426350837,1006857493357527.4,17.331291276706132,1106937716456380.8,0.01941111403164731,1.7222232160515962e-05,3.16,35.8,2024-06-07 09:33:00,2290235.0276242336,0.0,10,388.0546129804407,2.6536927,15.691712,1.74822,6.508161e-09,0.5394196312298452,1047.4961930268657,13932.070748155413,0.9585481363268615,0.28493064128713946,2.8666037548858982,237.21550220470246,0.15391906542400247,inf,0.0,227.7685025449719,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.13185786,0.0,0.0,0.0,1.0,-1.0546169418017793e-12,3.963326e-12,2.109375e-16,0.0,-0.0,0.0,7.48e-16,3.8772160021077194e-14,2.908709424575757e-12,1315.3458955177068,3.2530638743922497e-12,1.3618537540168162e-13,day,-0.0
11,11,11,-3.8903873524766936,37.45161437988281,7993.38,232.528888688,34610D,245.8096,2.8201377,16.709135,219.7886880621745,65935.90839581928,0.38040743240638086,0.819211985792912,56.003196268333255,61.0128614498788,1480.4592106045789,0.000220540279663,35633.51997673736,0.2528690241102914,0.4666933022361104,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6992993477110715,30.506923893369407,17.627412001900158,36.28235539,1450000000000000.0,16.92944092911,787.920029082931,1485.40454249342,0.0220540279663,0.0206050578566198,0.409605992896456,30.5064307249394,19.8789052545592,19.874522121892277,0.0220540279663,0.7602101651944897,17.219540401074337,14.097063663209347,12.8492444511899,13.095659162500324,821690519192616.1,12.973593828345248,887542525866754.8,16.027379860285148,1033755784926183.2,0.017219540401074335,1.3996803368207615e-05,3.16,35.8,2024-06-07 09:34:00,2297534.6742475624,0.0,11,356.33519976737364,2.8642442,16.764639,1.67181,1.2911475e-07,0.5050127396946045,1050.3777477781014,14126.820238397504,0.9754815851117554,0.22008106939911257,2.6630704236420972,236.39961835124691,0.19331691360721487,inf,0.0,227.18565912919678,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.186587,0.0,0.0,0.0,1.0,-1.0543525263030951e-12,3.175852e-12,2.109375e-16,0.0,-0.0,0.0,7.480000000000001e-16,2.853843037756073e-14,2.121499451997567e-12,1314.6261418941176,1.7956100513782783e-12,1.1618129919473946e-13,day,-0.0
12,12,12,-3.855126422384501,37.57547669491525,8427.720000000001,239.731110904,34610D,242.02806,3.766777,17.581902,222.71466212849745,65879.90519955095,0.38396351169324705,0.788747915357608,55.19222204001281,58.5141376574698,1397.8482331241366,0.0002533216636936,33451.08555598698,0.4031533700123065,0.4599351836667734,0.9939113111316163,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7141232549986872,29.2577063426086,17.374332171594705,36.28235539,1450000000000000.0,16.3263600118904,782.950331289722,1478.60367501532,0.0253321663694,0.0205203095475174,0.394373957678804,29.2570688287349,19.218713868111,19.213846584528252,0.02533216636936,0.740743551170158,16.764329821714345,13.519573928631598,12.33667703266099,12.598178642290645,796796643098714.0,12.083616427788977,860988449756398.8,15.123120209322202,982761080493896.4,0.016764329821714344,1.3431369114833905e-05,3.16,35.8,2024-06-07 09:35:00,2308893.3884475227,0.0,12,334.5108555598698,3.300695,17.356636,1.6187601,9.963377e-07,0.481489637945342,1053.10961956367,14685.516755809565,0.9856334724525408,0.16889836583326245,2.51446840228646,235.76833161591813,0.2968810058303942,inf,0.0,227.05657039198118,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.29983574,0.0,0.0,0.0,0.9999999999999999,-1.0540740003348028e-12,2.5572023e-12,2.109375e-16,0.0,-0.0,0.0,7.48e-16,2.0499605420667303e-14,1.5031283014673036e-12,1313.8679787911974,1.1925366178788635e-12,1.1186086035434827e-13,day,-0.0
13,13,13,-3.8269441024116873,37.705590199616,8839.2,246.418888676,34610D,238.48488,4.6779366,18.384375,224.9680443379561,65824.71297751094,0.3859741664571605,0.792668549083284,55.07880554082027,58.5208291413028,1522.7144394201216,0.0003047989924433,31484.61017336226,0.6660709442901798,0.4589900461735022,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7266873721875181,29.260217726694144,17.368134731327604,36.28235539,1450000000000000.0,16.1896373276813,785.725111924672,1492.78616771462,0.0304798992443,0.0209109100086859,0.396334274541642,29.2604145706514,18.9534685184439,18.94769328062284,0.03047989924433,0.7516031759685254,16.84515485022163,13.806778621823598,12.460973649978174,12.62143151512638,813503325614999.4,12.61772797261565,878609957879916.6,14.261199279557175,934316987614082.0,0.01684515485022163,1.3790906875877167e-05,3.16,35.8,2024-06-07 09:36:00,2322179.9462243156,0.0,13,314.8461017336227,4.31474,18.246635,1.5717821,6.3539846e-06,0.45991748353740286,1055.7138766836622,14832.235253380364,0.9857261518880622,0.16835662589857622,2.3745064786002157,235.1428162861289,0.47358377838344207,inf,0.0,227.3689263192755,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.5036247,0.0,0.0,0.0,1.0,-1.0537776795511752e-12,1.9817756e-12,2.109375e-16,0.0,-0.0,0.0,7.480000000000001e-16,1.302291071346859e-14,9.27997939375095e-13,1313.06137721594,7.434724787252951e-13,1.1241688776583061e-13,day,-0.0
14,14,14,-3.79852294921875,37.83700716697563,9288.78,250.019999784,34610D,234.81413,5.644592,18.991163,225.9806730303513,65769.63417197012,0.3832810052131246,0.808255505428898,54.493798395393554,58.9896893883158,1570.380429749421,0.0003190281114332,29444.15627541902,0.9758357317495884,0.4541149866282796,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7356417648185241,29.49503181258718,17.215140889913577,36.28235539,1450000000000000.0,16.1162715627145,794.443296163673,1522.74039856233,0.0319028111433,0.0216601316387858,0.404127752714449,29.4948446941579,18.657677591894,18.651727166601077,0.03190281114332,0.7862151629329678,17.268287694371406,14.706442857793478,13.006786056168876,12.982902059389316,837666465336771.9,13.944315223713142,907837565516894.6,13.248633817368743,878117095690106.9,0.017268287694371404,1.4509231862003965e-05,3.16,35.8,2024-06-07 09:37:00,2331959.424022369,0.0,14,294.4415627541903,5.658739,19.147753,1.4461503,2.177817e-05,0.4368349076686172,1058.2833226710554,15066.55977490143,0.9856633365556645,0.16872399642598207,2.2109493819180677,234.36911916700933,0.6690861627884888,inf,0.0,227.92452625160024,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.67166275,0.0,0.0,0.0,1.0,-1.0534783902588026e-12,1.4065615e-12,2.109375e-16,0.0,-0.0,0.0,7.480000000000001e-16,5.54901773790047e-15,3.530830951006243e-13,1312.2466951955635,2.9568284095157694e-13,1.146274423843307e-13,day,-0.0
15,15,15,-3.7695377431016936,37.970489501953125,9753.6,250.534444228,34610D,231.17645,7.1221914,19.23679,227.2232596223916,65715.14037357472,0.38170079562050063,0.79736723769142,53.74852354025836,57.6381596539526,1618.7937738059666,0.0002471423636,27448.480002484983,1.0642653520583747,0.4479043628354863,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7454837622224634,28.819691641314417,17.066583394401363,36.28235539,1450000000000000.0,15.6875184868832,797.83713259107,1538.17126763239,0.02471423636,0.0220779188451931,0.39868361884571,28.8190798269763,18.0580253800739,18.05356357969941,0.02471423636,0.8000070252907131,17.32824192708196,14.999793572315667,13.11106165893358,12.988407205726965,828613758893923.4,14.17851749936669,901210911044827.0,12.259961272082476,822942904070557.1,0.01732824192708196,1.4498625285138877e-05,3.16,35.8,2024-06-07 09:38:00,2340944.8875657357,1.0,15,274.48480002484985,7.31466,19.821716,1.2070426,3.5133417e-05,0.41363488429426426,1060.8185983441977,14860.666294606248,0.9856680254040595,0.1686966025030209,2.0556998339575845,233.58637301240955,0.7039664423957857,0.9652216554990227,0.0,227.46818637291594,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.6938277,0.0,0.0,0.0,0.9999999999999998,-1.0531743972936453e-12,8.2453196e-13,2.109375e-16,0.0,-0.0,0.0,7.480000000000001e-16,-2.0134139986744054e-15,-2.286424230974431e-13,1311.4192095175042,-1.8954876295678947e-13,1.1308325954318736e-13,day,-0.0
16,16,16,-3.740903164478027,38.102142333984375,10233.66,247.962222008,34610D,227.61829,8.715155,19.679028,226.97696059316564,65661.39185003446,0.3884719549315731,0.691486430888292,50.09875531803092,50.9264022521362,1205.2102226965617,0.0001756395521026,25503.80254566048,1.0652497481214946,0.4174896276502576,0.947160684593973,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7504735670920953,25.46305664080572,15.842923370861556,36.28235539,1450000000000000.0,14.0836098701681,773.319834534355,1481.60224026723,0.0175639552103,0.0208840453985287,0.345743215444146,25.4632011260681,16.555375591575,16.552468323452477,0.01756395521026,0.7039478586821275,15.58515956826433,12.333243657617336,11.08071645263959,11.251485425107104,716764551307269.9,10.053300885601091,781004933361847.1,11.184279684592752,763479916041335.1,0.015585159568264331,1.1907683424119271e-05,3.16,35.8,2024-06-07 09:39:00,2345250.7992028673,1.0,16,255.03802545660488,8.845565,19.890812,0.89952004,3.7669393e-05,0.390337458242135,1063.3219676911685,14973.717584243484,0.985477350725543,0.16980692331870742,1.931087119364874,232.9192913088067,0.6803422884820048,0.7885362650531779,0.0,226.65058955486302,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.65379417,0.0,0.0,0.0,1.0000000000000002,-1.0528670768758056e-12,2.4824918e-13,2.109375e-16,0.0,-0.0,0.0,7.480000000000001e-16,-9.501095170714057e-15,-8.046178978697239e-13,1310.5826663290593,-5.202784702229122e-13,9.806715881772231e-14,day,-0.0
17,17,17,-3.7118010825299166,38.23480224609375,10591.8,246.418888676,34610D,224.653,9.326156,20.034838,226.35797366470533,65611.29309471643,0.3908099790182491,0.639540432568212,46.25692334579405,47.513748239491,1023.09072596541,0.0001346104297933,24126.95654698515,1.1033119079238751,0.3854743612149504,0.8802597191129061,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7533501589716278,23.75665446099829,14.44928771890573,36.28235539,1450000000000000.0,13.2143556918194,760.929919174147,1455.99491569981,0.0134610429793,0.0203864573721381,0.319770216284106,23.7568741197455,15.6854234380678,15.683312300658429,0.01346104297933,0.6588798353276651,14.720013772669732,11.201013894942166,10.14099168239074,10.44805204958434,650066653138017.5,8.2462118591247,727845473981243.2,10.404290295451675,720289814518578.8,0.014720013772669733,1.0733837635543267e-05,3.16,35.8,2024-06-07 09:40:00,2348698.042730401,1.0,17,241.2695654698515,9.482394,19.779673,0.6705897,3.217781e-05,0.3741388166816952,1065.7931001851002,14664.766459586155,0.9853953931478109,0.17028188148793558,1.83378198734359,232.37135846641516,0.6844201206859413,0.4460276403542476,1.0,226.16708408758268,28.117254249628648,83.42817053313868,1.0654444180387772,225.12836,0.00013683405523711757,10550.08591473343,1.0,0.0016726728755972432,0.0013168037,166.85634106627737,0.3757813611593314,1.215443177324053e-05,1208471479199.4397,-125738590942.78954,0 days 01:50:00,-7.811476637430365e-12,-1.179532972251985e-13,1190.7931430502772,1114.9844150802217,1250.3933459645773,257.94158225061733,240.56307613927174,276.73378219605934,227.12869157277174,209.8179394248774,249.74602297212644,-7.7851615,-8.560323,-6.36572,6.594145,4.5308785,7.4884157,-1.1910168,-4.029444,1.1226959,-1.0,10751.738405773202,1.0612105663705471,0.002705870388988016,903210583999.642,214188174887.62195,7.812227554286648e-06,2644.1904904799867,312.05303726306727,0.12196318655810091,0.4110085,1.8333333333333333,-7.7851615,6.594145,-1.1910168,227.12869157277174,1190.7931430502772,257.94158225061733,14664.766459586155,14664.766459586155,0.0,0.0,0.627487,0.0,0.0,0.0,0.9999999999999999,-1.052555223921485e-12,1.1001516e-14,2.109375e-16,0.0,-0.0,0.0,7.479999999999999e-16,-1.2581260695833848e-14,-1.0415537074943233e-12,1309.7337853254246,-5.883139443169993e-13,9.070013577916987e-14,day,-0.0
18,18,18,-3.68316650390625,38.36472333487818,10896.6,246.418888676,34610D,222.05438,9.738825,20.33667,225.1962254733112,65565.03617137064,0.39291107134007386,0.438030975799552,30.25445672058415,32.8866337233674,0.0,0.0001012106376148,23003.15857671193,1.0895680658755416,0.2521204726715346,0.577835150449128,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7538564256580114,16.4433791322591,11.603957647985547,27.216864407515125,1586195945994017.5,10.0795600001927,700.048744072444,1305.11573560729,0.0101210637615,0.0172183398391528,0.219015487899776,16.4433168616837,12.7198957591577,12.718608500681771,0.01012106376148,0.4705241355120591,11.533815846022147,7.106631524095692,6.652816306192875,7.806268346985236,244177231772413.1,1.8905436849148896,441295741846149.7,9.732318583537111,683199171893752.0,0.011533815846022148,4.963977733554157e-06,3.16,35.8,2024-06-07 09:41:00,2360487.907569023,1.0,18,230.03158576711937,9.83858,20.13848,0.4910281,2.632184e-05,0.36088645163299615,1068.234632348029,14840.379090357872,0.9854139714490814,0.17017433670488943,1.7543675723923495,231.90475003354794,0.6589090961451549,0.0,1.0,225.53403343795017,28.117254249628648,86.28593327966419,1.0644778863615583,222.52666,0.00010415732078061052,10853.457033360168,1.0,0.00125575734588665,0.0013521856,172.57186655932838,0.36256966565696375,7.368683434981925e-06,524255184272.6582,92444845512.63428,0 days 01:49:00,5.74311152652703e-12,8.672098405055817e-14,1190.3363260778704,1114.7358454129185,1249.689276522664,261.6821006158781,241.07607627840457,286.0135980211438,232.89687727334243,213.73915244337223,257.2412174523909,-6.874362,-10.241442,-3.7521996,6.508254,4.9650836,7.665127,-0.36610842,-3.6728415,1.212884,1.0,11017.204889097684,1.068307648382915,0.004461220197389744,454715971178.973,54266922584.3242,8.17295919988725e-06,2156.6209251019677,347.09650031796605,0.11012933357798742,0.2799013,1.8166666666666667,-6.874362,6.508254,-0.36610842,232.89687727334243,1190.3363260778704,261.6821006158781,14840.379090357872,14840.379090357872,0.0,0.0,0.6124888,0.0,0.0,0.0,1.0,-1.0522498093111353e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.480000000000002e-16,-1.27203100194524e-14,-1.0522498093111353e-12,1308.9024298504592,-3.1896860737147643e-13,6.212190341267313e-14,day,-0.0
19,19,19,-3.654148267663061,38.49623107910156,10896.6,246.93333312,34610D,222.03012,9.948228,20.360191,224.33727118215248,65534.78171465005,0.3929022830955113,0.44304301686796,30.62845610514174,33.389541396822,0.0,0.0001014185513579,23003.15857671193,1.0951140887579538,0.2552371342095145,0.5842366970453383,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7510220774168948,16.694646222316862,11.663216919274191,27.87311765534631,1576336686073876.2,10.1601483179853,701.350278418145,1309.03521330581,0.0101418551358,0.0173061353597984,0.22152150843398,16.694770698411,12.8001719522296,12.79887390897874,0.0101418551357899,0.4741887811766651,11.606531751909817,7.184647858938413,6.718943282357725,7.85189584796594,252436729135717.84,1.9752311178807895,448314681833666.2,9.682033041787788,680780684949204.5,0.011606531751909817,5.089623580650333e-06,3.16,35.8,2024-06-07 09:42:00,2374865.599725351,1.0,19,230.03158576711937,10.048319,20.161068,0.476383,2.5607815e-05,0.3609258836943607,1070.6410840425165,14862.433109456957,0.9853800298318129,0.17037076277535224,1.7543424910512613,231.9045997353512,0.6621064222558634,0.0,1.0,225.55761449540472,28.117254249628648,86.09768000781162,1.0712182120762135,222.50644,0.00010455549477798225,10853.551159996094,1.0,0.0012213115241516447,0.0014957471,172.19536001562324,0.3625972583181321,7.940979552170045e-06,557398264310.9575,43342660638.83126,0 days 01:18:00,2.6926513049470294e-12,4.065903470470015e-14,1189.8796348319588,1114.4646468854091,1249.0588522016615,267.4041534439315,246.75373042416618,289.3345645224757,235.71311583616944,217.5315389077337,257.37620615335527,-5.294123,-8.237449,-1.8034161,5.265233,2.6995103,6.697708,-0.028890282,-2.586217,0.9261999,1.0,10984.915718541703,1.0625547718734936,0.01082082234309758,485604035469.97614,55215950123.71452,7.591474723983708e-06,2695.956175590004,338.92670404395983,0.0868491830715662,0.26127902,1.8,-5.294123,5.265233,-0.028890282,235.71311583616944,1189.8796348319588,267.4041534439315,14862.433109456957,14862.433109456957,0.0,0.0,0.6147677,0.0,0.0,0.0,1.0000000000000002,-1.0519406648386266e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.48e-16,-1.271629114130979e-14,-1.0519406648386266e-12,1308.0609214842389,-3.2455690546321393e-13,6.283271508662759e-14,day,-0.0
20,20,20,-3.625,38.6279296875,10896.6,247.447777564,34610D,222.00072,10.198532,20.359915,224.00677073620017,65504.15325854491,0.3931761799473585,0.44880922124362,31.06295768977795,33.8976244322592,-25.537145301313824,0.0001010588765328,23003.15857671193,1.0952401584846083,0.2588579807481496,0.5920388167973729,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.749965298802182,16.949437412201565,11.735123538901275,28.583366761830224,1565666216141704.0,10.2544443711379,702.994554031982,1313.54916251151,0.0101058876533,0.0174034750458154,0.22440461062181,16.9488122161296,12.8942415253882,12.892938579500148,0.01010588765328,0.478839467228415,11.696532453033756,7.2785757262910495,6.80126203846505,7.910485931150164,262286737307965.28,2.079852879697936,455878097407152.94,9.663359150199106,679882527303228.2,0.011696532453033755,5.234325980322115e-06,3.16,35.8,2024-06-07 09:43:00,2391080.701910997,1.0,20,230.03158576711937,10.280755,20.17529,0.45104703,2.4266983e-05,0.3609736818320452,1073.0143248839286,14751.957166238086,0.9853727278431587,0.17041299018247555,1.755133789081644,231.909340617229,0.6619922330548189,0.0,1.0,225.56122119368538,28.117254249628648,85.26005311813793,1.068889566850883,222.46979,0.00010386102556943268,10853.969973440931,1.0,0.001232873854798413,0.0017860443,170.52010623627586,0.3626331428441123,8.066384765061856e-06,581379132784.84,69818819285.76855,0 days 01:17:00,4.337475643829209e-12,6.549588222182106e-14,1169.7513420150685,1114.1884029035025,1220.028176203086,275.79600960231613,253.9575380800436,290.04761676281396,230.91018340195464,220.50820520608994,241.2539033006512,-5.2572002,-6.7459097,-4.0693254,5.2251287,4.8985205,5.8521595,-0.032071907,-1.8473892,0.89579344,1.0,10969.75211887913,1.0648698192257136,0.0027085057932092283,526774850156.2343,49074330228.330956,7.421368834523258e-06,2266.186438443517,275.7518659378266,0.08816366875016625,0.29429817,1.2833333333333334,-5.2572002,5.2251287,-0.032071907,230.91018340195464,1169.7513420150685,275.79600960231613,14751.957166238086,14751.957166238086,0.0,0.0,0.6136963,0.0,0.0,0.0,1.0,-1.051621708660066e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.480000000000001e-16,-1.2712144710988503e-14,-1.051621708660066e-12,1307.1927051110385,-3.312300228617608e-13,6.36504828041472e-14,day,-0.0
21,21,21,-3.59600830078125,38.75864837129237,10888.98,245.389999788,34610D,222.03276,10.433799,20.349888,224.5166643498269,65473.09030085513,0.3937195137654839,0.452016959601992,31.30622442800856,34.1094351351412,-25.5349856959216,0.0001015652037738,23030.72702383211,1.0976508845974955,0.260885203566738,0.5965841414927083,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7516181847193333,17.054748906499782,11.779526148611811,28.881314491732567,1561189980600880.0,10.3146700652864,703.946319107708,1315.541028044,0.0101565203774,0.0174404075961338,0.226008479800996,17.0547175675706,12.9588989566447,12.957582917095312,0.01015652037738,0.481550879966551,11.750712740625202,7.329711557281564,6.850677767549233,7.950091339418632,267500685556564.1,2.137633116180938,459314747425233.1,9.709231480354608,682207495133860.0,0.011750712740625202,5.307631101626239e-06,3.16,35.8,2024-06-07 09:44:00,2406257.6281845784,1.0,21,230.3072702383211,10.500573,20.17899,0.42858264,2.3000535e-05,0.36135414360924206,1075.355624683704,14721.471523745784,0.9853036077561454,0.17081217914049313,1.7588128142832717,231.93135783266047,0.663657052409691,0.0,1.0,225.59433216910304,28.117254249628648,84.41830308867262,1.0679164742361584,222.49591,0.00010398619817184424,10846.770848455662,1.0,0.0012206660408881475,0.0021142813,168.83660617734523,0.3630005745580052,8.398078123434334e-06,598480511707.271,131303332911.6995,0 days 01:16:00,8.157184757407996e-12,1.2317348983686075e-13,1169.3421380095303,1113.9053064270877,1219.495410776631,286.1040295882262,262.77666129010936,299.38656305310474,232.13686662898508,222.9023891961984,241.2838027861593,-4.3461537,-5.742328,-3.0871375,4.744828,4.392008,5.2620673,0.3986744,-1.3503203,1.4932721,1.0,10939.72644752504,1.059398744833961,0.005341068535749196,541903935562.08453,48045118343.99697,7.208519799223228e-06,2617.785133438794,270.69771236191156,0.0761372896467323,0.27380705,1.2666666666666666,-4.3461537,4.744828,0.3986744,232.13686662898508,1169.3421380095303,286.1040295882262,14721.471523745784,14721.471523745784,0.0,0.0,0.61318976,0.0,0.0,0.0,1.0000000000000002,-1.0513048519355006e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.48e-16,-1.2708025573569153e-14,-1.0513048519355006e-12,1306.3302035678237,-3.350416960513186e-13,6.41054068243222e-14,day,-0.0
22,22,22,-3.56695556640625,38.88908774165784,10881.36,244.875555344,34610D,222.06433,10.703032,20.302988,225.1968706773758,65441.78407642712,0.3951165523687407,0.54179538488422,38.33816984659472,40.9053028607254,357.32423700365604,0.0001019724845439,23058.32221844504,1.0990379529861147,0.3194847487216227,0.7305966927443774,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7538417199098006,20.45292018219073,12.899331237463526,36.28235538999999,1450000000000000.0,11.7316306662064,731.43875151629,1385.72731109318,0.0101972484544,0.0189216989647232,0.27089769244211,20.4526514303627,14.316774246708,14.315314478523598,0.01019724845439,0.5614698181482873,13.09110380535421,9.005126454024227,8.31068917325375,9.020357269784832,459178470474765.3,4.585791635339033,597608985048774.4,9.765461963217984,685030564524380.2,0.01309110380535421,7.957543197610361e-06,3.16,35.8,2024-06-07 09:45:00,2389194.5054530352,1.0,22,230.58322218445042,10.747093,20.149393,0.4067426,2.1682377e-05,0.36173568082200813,1077.6648262733145,14515.326867500298,0.9875498712067126,0.157306235984482,1.7649878474963954,231.9682209666025,0.664700421983034,0.0,1.0,225.6367922239557,28.117254249628648,83.09233663873158,1.0693278069740313,222.51233,0.00010422242427076273,10839.813831680634,1.0,0.0013008786411992902,0.0024850988,166.18467327746316,0.36337035561312886,9.397665283925787e-06,969878034054.8656,74398714844.89651,0 days 01:15:00,4.622000441616046e-12,6.97922066684023e-14,1168.9274340893091,1113.619291432018,1218.9552377437458,295.16500824375413,275.1640629659855,307.25042801699726,231.90469393795107,223.75806027108374,239.9445590149997,-4.220513,-5.6536665,-2.387588,4.1852684,3.0659516,5.4151726,-0.035244543,-1.5789857,0.7948885,1.0,10911.049655241053,1.0516945614311648,0.014418622051117982,833794749531.0712,100076572215.13852,5.717784828804141e-06,2675.13339820878,260.9182700018712,0.07493975963246598,0.249022,1.25,-4.220513,4.1852684,-0.035244543,231.90469393795107,1168.9274340893091,295.16500824375413,14515.326867500298,14515.326867500298,0.0,0.0,0.61354417,0.0,0.0,0.0,1.0,-1.0509886722552182e-12,0.0,2.109375e-16,0.0,-0.0,0.0,7.479999999999999e-16,-1.2703915237725484e-14,-1.0509886722552182e-12,1305.4695449766239,-4.4726081768123027e-13,7.683785492058799e-14,day,-0.0
