,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
140,140,142,3c49c8,EWG1VT,66.2078029826536,14.285450810971469,217.609999812,10843.26,0.6422742170942334,34610D,225.30882,24.88229,24.870556,183.75266234282932,62340.87569788177,0.3896459190441877,0.36307048056837,27.268431992695863,33.9528214174636,25.900832792464524,1.596186359826106e-05,23196.700098968227,0.1161502810722083,0.2272369332724655,0.5248996544673038,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6106632308348083,16.97549933452022,10.917295836830618,25.79883204669624,1576437384763383.8,11.5913973133703,725.061443490948,1341.14942241321,0.00159618635983,0.0172212266355915,0.181535240284185,16.9764107087318,10.5413652654104,10.541197008261593,0.0015961863598261,0.4551716494735165,149846030831330.88,0.012884600835670472,1.0412163524608942e-06,2.8440000000000003,35.8,2023-08-06 10:22:00,1.596186359826106e-05,0.11615034806114155,0.0,140,231.9670009896824,1.596186359826106e-05,24.88229,24.870556,0.11615034806114155,0.0,0.0,0.35866620982042113,849.2467606250672,13034.222911307479,0.9308369427601947,0.36543479034275617,1.9078367859887242,232.7906273339884,0.07251697329743269,0.49504830089546653,0.0,223.43140539150917,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.608327e-05,1.05896725e-05,106977.41,0.12972605,-265.77036,0.0,0.0,0.9999999999999998,-4.358878173357522e-13,1.759501e-12,1.0272248e-15,0.0,0.0,0.0,7.48e-16,1.898219559864621e-14,1.3236131417809338e-12,891.5556093406122,3.715131833975913e-13,4.634185140953163e-14,3.0894567606354414e-15,0.0,1.608327e-05,1.05896725e-05,106977.41,0.12972605,-265.77036,0.0,0.0,0.2786800395872956,-4.358878173357522e-13,1.759501e-12,1.0272248e-15,0.0,0.0,0.0,7.48e-16,1.898219559864621e-14,1.3236131417809338e-12,891.5556093406122,3.715131833975913e-13,4.634185140953163e-14,3.0894567606354414e-15,0.0
141,141,143,3c49c8,EWG1VT,66.31687487586069,14.39208984375,217.609999812,10850.88,0.6413391863298006,34610D,225.66415,24.450974,24.299599,184.8151916109568,62313.60726588907,0.3875037742231494,0.33924842165579,25.272927228241315,31.3692794444352,-51.86273934623862,1.5113942775955236e-05,23168.97086895457,0.1052273556494113,0.2106077269020109,0.4903609421293176,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6137105177470501,15.68442554382047,10.556849331274174,23.586029084525364,1471992520758016.2,11.0062794651678,716.617733840175,1320.04653234962,0.0015113942776,0.0167963989655181,0.169624210827895,15.6846397222176,10.098843875769,10.098691244727414,0.0015113942775955,0.4342650095371381,129668739696092.05,0.012388800371786185,8.168363927472174e-07,2.8440000000000003,35.8,2023-08-06 10:23:00,1.5113942775955234e-05,0.10522736235964224,0.0,141,231.68970868954574,1.5113942775955234e-05,24.450974,24.299599,0.10522736235964224,0.0,0.0,0.35767338237695795,848.0105946251987,12938.91596504141,0.9300926829885776,0.36732492571442704,1.898890284015417,232.74074870253787,0.06592694124898342,0.5627436279229053,0.0,223.3623660482583,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.5158941e-05,1.0556115e-05,107030.62,0.11763776,-267.4409,0.0,0.0,1.0,-4.356836281410731e-13,1.7629263e-12,1.0246381e-15,0.0,0.0,0.0,7.48e-16,1.9026792119979186e-14,1.3272426218959107e-12,889.5984688294888,3.3469456567446985e-13,4.3301234302165326e-14,2.886748953477688e-15,0.0,1.5158941e-05,1.0556115e-05,107030.62,0.11763776,-267.4409,0.0,0.0,0.2675883475818296,-4.356836281410731e-13,1.7629263e-12,1.0246381e-15,0.0,0.0,0.0,7.48e-16,1.9026792119979186e-14,1.3272426218959107e-12,889.5984688294888,3.3469456567446985e-13,4.3301234302165326e-14,2.886748953477688e-15,0.0
142,142,144,3c49c8,EWG1VT,66.42506227654926,14.498956853693182,218.124444256,10835.64,0.6403949196310983,34610D,225.89186,24.29484,23.907417,184.7203045534662,62288.33433866083,0.3881493123882019,0.346702333752758,25.87351948806607,32.1284214079368,-25.951428537333506,1.4887806065389146e-05,23224.45619572094,0.1010853971745602,0.2156126624005505,0.5026606764194002,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6130862107354678,16.06431489244588,10.669530871297066,24.2307784464942,1502424855032513.8,11.1878492956252,719.833015812739,1327.50451787717,0.00148878060654,0.0169401072893968,0.173351166876379,16.0642107039684,10.233179986108,10.233027638777054,0.0014887806065389,0.4421364102989412,136189827331003.6,0.01255952005408564,8.920378274806282e-07,2.8440000000000003,35.8,2023-08-06 10:24:00,1.4887806065389146e-05,0.1010855000989351,0.0,142,232.24456195720947,1.4887806065389146e-05,24.29484,23.907417,0.1010855000989351,0.0,0.0,0.3581685271940613,846.76221589529,13016.538902136435,0.929630284033482,0.36849360239741963,1.905445635247774,232.77731646952128,0.06347377558341967,0.5929206162991324,0.0,223.38695401879576,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.48824865e-05,1.0432126e-05,106857.945,0.11363944,-267.91168,0.0,0.0,1.0,-4.3645462631029354e-13,1.7611656e-12,1.0150806e-15,0.0,0.0,0.0,7.48e-16,1.8984323894266517e-14,1.3247110223695373e-12,887.6543599261531,3.4610048591827506e-13,4.425264210121483e-14,2.9501761400809885e-15,0.0,1.48824865e-05,1.0432126e-05,106857.945,0.11363944,-267.91168,0.0,0.0,0.2897824782883788,-4.3645462631029354e-13,1.7611656e-12,1.0150806e-15,0.0,0.0,0.0,7.48e-16,1.8984323894266517e-14,1.3247110223695373e-12,887.6543599261531,3.4610048591827506e-13,4.425264210121483e-14,2.9501761400809885e-15,0.0
143,143,145,3c49c8,EWG1VT,66.53384399414062,14.607278575067935,216.581110924,10828.02,0.6394238636762557,34610D,226.16771,24.039785,23.458242,184.95471573228087,62262.46081917276,0.38690343405919747,0.337296751180658,25.0989231396684,31.1170036626822,-25.977138274355564,1.4450436675953368e-05,23252.23917912276,0.0950246263882652,0.2091576928305699,0.4893418129176323,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6134897711771964,15.558400386257786,10.527709598330896,23.338978525038467,1460331671360587.5,10.9554717666024,716.627670050221,1319.22754417789,0.0014450436676,0.0167710960282035,0.168648375590329,15.5585018313411,10.0558946956548,10.055749385685074,0.0014450436675953,0.4342890839784282,128378426518167.95,0.012372118234540621,8.088080577015322e-07,2.8440000000000003,35.8,2023-08-06 10:25:00,1.445043667595337e-05,0.09502467353974035,0.0,143,232.5223917912276,1.445043667595337e-05,24.039785,23.458242,0.09502467353974035,0.0,0.0,0.3581596274708218,845.4784145420068,12747.570741730762,0.9291209426224736,0.3697759781006956,1.9038476629966916,232.76841276331132,0.05982995954715582,0.63449963641903,0.0,223.36588650419063,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.4429894e-05,1.0336159e-05,106760.02,0.10794598,-266.79947,0.0,0.0,1.0,-4.369015626902362e-13,1.7611467e-12,1.0076831e-15,0.0,0.0,0.0,7.480000000000001e-16,1.8970869602127455e-14,1.3242451152941064e-12,885.6972869135468,3.31570473773231e-13,4.3052125580857684e-14,2.8701417053905116e-15,0.0,1.4429894e-05,1.0336159e-05,106760.02,0.10794598,-266.79947,0.0,0.0,0.2771341451698963,-4.369015626902362e-13,1.7611467e-12,1.0076831e-15,0.0,0.0,0.0,7.480000000000001e-16,1.8970869602127455e-14,1.3242451152941064e-12,885.6972869135468,3.31570473773231e-13,4.3052125580857684e-14,2.8701417053905116e-15,0.0
144,144,146,3c49c8,EWG1VT,66.64031982421875,14.714189009232957,214.523333148,10820.4,0.6384605029516996,34610D,226.44263,23.820036,23.035442,184.2429218620389,62237.36189603309,0.3854588621294604,0.332139979084724,24.67126897892589,30.6448015963272,-51.99752345159476,1.4143354099885586e-05,23280.049069094068,0.0900924932807164,0.2055939081577157,0.4823296117812545,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.610757637523057,15.322405956411105,10.4455880526925,22.876832656916147,1438518268553442.0,10.8149794776691,714.997810271605,1315.60291270074,0.00141433540999,0.0167031645534252,0.166069989542362,15.3224007981636,9.94242671867273,9.942286101399835,0.0014143354099885,0.4303450851659824,124581586580585.69,0.012267923841265828,7.688879548477035e-07,2.8440000000000003,35.8,2023-08-06 10:26:00,1.4143354099885588e-05,0.09009244704068763,0.0,144,232.8004906909408,1.4143354099885588e-05,23.820036,23.035442,0.09009244704068763,0.0,0.0,0.35815263430085464,844.2047876761479,13042.414240889146,0.9282864774826348,0.3718658571620708,1.901643543984969,232.75612082171426,0.056877947745445585,0.6732970387808813,0.0,223.34422082362704,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.42805175e-05,1.0329818e-05,106663.01,0.10483935,-264.30704,0.0,0.0,0.9999999999999999,-4.37342480308797e-13,1.7611622e-12,1.0071943e-15,0.0,0.0,0.0,7.479999999999999e-16,1.896485063282504e-14,1.323819717515467e-12,883.7767479365225,3.236475479060773e-13,4.239392179120094e-14,2.826261452746729e-15,0.0,1.42805175e-05,1.0329818e-05,106663.01,0.10483935,-264.30704,0.0,0.0,0.2127792052176971,-4.37342480308797e-13,1.7611622e-12,1.0071943e-15,0.0,0.0,0.0,7.479999999999999e-16,1.896485063282504e-14,1.323819717515467e-12,883.7767479365225,3.236475479060773e-13,4.239392179120094e-14,2.826261452746729e-15,0.0
145,145,147,3c49c8,EWG1VT,66.74915895623676,14.824676513671877,216.581110924,10805.16,0.6374498330914035,34610D,226.699,23.606195,22.610405,183.4623396010262,62212.690627054166,0.3148703565356811,0.1670083850678058,12.059601704265967,12.6407127426864,-981.3409497665436,1.3902899288354372e-05,23335.7496484776,0.0860872982589019,0.100496680868883,0.2360503558456131,descent,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6078260623086218,6.3203384815247565,7.1358682536021725,7.068832227857868,692376617789377.5,6.02673062416323,631.999684188571,1153.39696457509,0.00139028992884,0.0140027854484801,0.0835041925339029,6.3203563713432,5.96339869957562,5.963315792196737,0.0013902899288354,0.2492454092099676,130707741623149.44,0.008534748660832498,9.02125382301156e-08,2.8440000000000003,35.8,2023-08-06 10:27:00,1.3902899288354373e-05,0.08608734766396062,0.0,145,233.357496484776,1.3902899288354373e-05,23.606195,22.610405,0.08608734766396062,0.0,0.0,0.35860356384720615,842.8686057324649,12731.120185738891,0.924335276142777,0.3815813114895124,1.7097991250767481,231.63462535477566,0.05448653609859737,0.8166223391678077,0.0,222.3131592008156,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.4201673e-05,1.0345771e-05,106488.94,0.101937674,-261.8948,0.0,0.0,1.0000000000000002,-4.381139347661969e-13,1.7597202e-12,1.0084241e-15,0.0,0.0,0.0,7.48e-16,1.8937305584689963e-14,1.3216062718425447e-12,881.813581318214,1.1302703993599346e-13,2.131673649932185e-14,1.4211157666214563e-15,0.0,1.4201673e-05,1.0345771e-05,106488.94,0.101937674,-261.8948,0.0,0.0,0.15086872475090324,-4.381139347661969e-13,1.7597202e-12,1.0084241e-15,0.0,0.0,0.0,7.48e-16,1.8937305584689963e-14,1.3216062718425447e-12,881.813581318214,1.1302703993599346e-13,2.131673649932185e-14,1.4211157666214563e-15,0.0
146,146,148,3c49c8,EWG1VT,66.85491943359375,14.935793669327444,214.008888704,10515.6,0.6364597221011434,34610D,225.45648,25.09954,23.320013,180.4451165322049,62200.6310253499,0.3225257880666055,0.1812800565462912,13.202952829115482,14.2895244974402,-968.0900243148802,1.883925595361713e-05,24414.73800496757,0.1417299925910037,0.1100246069092956,0.2414162335595024,descent,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5994748614138383,7.144294259290622,7.48810752725552,7.953508791747956,734133577167987.2,6.54581171385003,632.104311738744,1153.19335182788,0.00188392559536,0.0139942449286311,0.0906400282731456,7.1447622487201,6.47695025600868,6.476828237383748,0.0018839255953617,0.2494390352404256,145409783480182.78,0.008750078761176778,1.002780694953099e-07,2.8440000000000003,35.8,2023-08-06 10:28:00,1.8839255953617134e-05,0.14173019896955644,0.0,146,244.14738004967575,1.8839255953617134e-05,25.09954,23.320013,0.14173019896955644,0.0,0.0,0.3772522119308453,841.5596072210684,12852.225558908498,0.9222253993237263,0.3866527031357645,1.809077786631546,232.22815553317105,0.08861578476881145,0.6047083201043059,0.0,222.9762638942931,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.8960678e-05,1.09014e-05,103515.43,0.15606827,-259.88126,0.0,0.0,0.9999999999999999,-4.5088275502832786e-13,1.6984113e-12,1.0512538e-15,0.0,0.0,0.0,7.480000000000001e-16,1.801712407142129e-14,1.247528487130909e-12,879.8988997681081,1.1873088693237812e-13,2.3138354379096236e-14,1.5425569586064156e-15,0.0,1.8960678e-05,1.09014e-05,103515.43,0.15606827,-259.88126,0.0,0.0,0.20741748479593408,-4.5088275502832786e-13,1.6984113e-12,1.0512538e-15,0.0,0.0,0.0,7.480000000000001e-16,1.801712407142129e-14,1.247528487130909e-12,879.8988997681081,1.1873088693237812e-13,2.3138354379096236e-14,1.5425569586064156e-15,0.0
147,147,149,3c49c8,EWG1VT,66.96144104003906,15.049955948539402,214.523333148,10226.04,0.6354424216577261,34610D,224.42955,25.430958,22.605679,179.24994548461655,62187.42807252079,0.3279627249692416,0.1942769258268218,14.237276305529925,15.67599491690858,-881.1116777689078,2.559840220174004e-05,25533.773367229453,0.228182109947688,0.1186439692127493,0.2444859892889057,descent,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5968651511855644,7.838078881502333,7.788572638348659,8.528905842031687,761292464648423.0,7.03612490043242,631.725048649923,1150.98503629118,0.00255984022017,0.0139395080611043,0.0971384629134109,7.83799745845429,6.96857180953599,6.968393429798274,0.002559840220174,0.2487371626813697,160714833372785.8,0.008933347215356578,1.1116086222288591e-07,2.8440000000000003,35.8,2023-08-06 10:29:00,2.5598402201740033e-05,0.22818236603592046,0.0,147,255.33773367229452,2.5598402201740033e-05,25.430958,22.605679,0.22818236603592046,0.0,0.0,0.39634867390628914,840.214656869973,12554.597428561194,0.9212444542296568,0.3889841327754921,1.907313621292958,232.7877162854525,0.14123899305934606,0.32132300866089414,0.0,223.6825586261271,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.557982e-05,1.0151763e-05,100635.06,0.21901697,-257.93747,0.0,0.0,0.9999999999999999,-4.632128017469045e-13,1.6472335e-12,9.934693e-16,0.0,0.0,0.0,7.479999999999999e-16,1.713373771898783e-14,1.18402065017772e-12,877.9703818963134,1.2329514172430583e-13,2.4797258138070475e-14,1.6531505425380313e-15,0.0,2.557982e-05,1.0151763e-05,100635.06,0.21901697,-257.93747,0.0,0.0,0.17334372095755296,-4.632128017469045e-13,1.6472335e-12,9.934693e-16,0.0,0.0,0.0,7.479999999999999e-16,1.713373771898783e-14,1.18402065017772e-12,877.9703818963134,1.2329514172430583e-13,2.4797258138070475e-14,1.6531505425380313e-15,0.0
148,148,150,3c49c8,EWG1VT,67.06538830773304,15.162630948153408,206.806666488,9959.34,0.6344372373085445,34610D,223.77438,25.081932,20.6097,178.32296100121474,62173.190796215255,0.3285475131374316,0.20072771771327,14.754825211185192,16.30972736375538,-947.0332597136928,3.346265287110236e-05,26600.86395522137,0.3367074085463241,0.1229568767598766,0.2403953856952651,descent,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5946470537501586,8.154817482531628,7.893858313897358,8.471856892073058,758599739664797.5,7.3132096378305,628.756064469298,1144.01044195331,0.00334626528711,0.0138116926254428,0.100363858856635,8.15486368187769,7.2665864770081,7.266343325883744,0.0033462652871102,0.2432599958164501,181256211097032.1,0.008983066751293145,1.283786940821111e-07,2.8440000000000003,35.8,2023-08-06 10:30:00,3.346265287110236e-05,0.33670753858874053,0.0,148,266.00863955221377,3.346265287110236e-05,25.081932,20.6097,0.33670753858874053,0.0,0.0,0.41412154761882286,838.8857264840619,12484.06282937404,0.9213783201554631,0.38866694115591677,1.988766860076363,233.232659316954,0.2070789995793083,0.05577631677527836,1.0,224.34823834188919,28.117254249628648,53.64805417526204,0.3501647940220134,223.70384,3.4358635824202254e-05,9932.51597291237,0.0,0.01604467521883663,0.007757134,107.29610835052408,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.3464214e-05,8.037907e-06,98109.1,0.29311544,-256.58313,0.0,0.0,1.0,-4.739894045656794e-13,1.6071851e-12,8.305262e-16,0.0,0.0,0.0,7.479999999999999e-16,1.6310070144181265e-14,1.1331956886369908e-12,876.0841026167332,1.2259934147353115e-13,2.5620628957443112e-14,1.7080419304962072e-15,0.0,3.3464214e-05,8.037907e-06,98109.1,0.29311544,-256.58313,0.0,0.0,0.3201727910442753,-4.739894045656794e-13,1.6071851e-12,8.305262e-16,0.0,0.0,0.0,7.479999999999999e-16,1.6310070144181265e-14,1.1331956886369908e-12,876.0841026167332,1.2259934147353115e-13,2.5620628957443112e-14,1.7080419304962072e-15,0.0
149,149,151,3c49c8,EWG1VT,67.16876220703125,15.275056258491848,207.321110932,9669.78,0.6334194389129374,34610D,223.53506,24.572445,17.777874,179.40923936464833,62158.43597100407,0.32695628147346345,0.204922239308498,15.09122204800592,16.46957570332406,-915.239051839672,4.278308091500797e-05,27800.013493776034,0.4633304087183708,0.1257601837333826,0.2345362161512545,descent,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5985896008573267,8.234669830116767,7.944073262840957,8.059597509458213,739140991692993.5,7.53150285059695,625.726887263542,1135.31857833288,0.0042783080915,0.0136358242412003,0.102461119654249,8.23478785166203,7.51411266688708,7.5137912037500305,0.0042783080915007,0.2377995295895964,196368129631317.3,0.00903605864448554,1.425715831572237e-07,2.8440000000000003,35.8,2023-08-06 10:31:00,4.278308091500797e-05,0.4633313622650882,0.0,149,278.0001349377603,4.278308091500797e-05,24.572445,17.777874,0.4633313622650882,0.0,0.0,0.4332532273254715,837.5401165955877,12266.886142837116,0.9202893527382229,0.3912384276073389,2.0735219721041527,233.67883678470685,0.28428671659972504,0.0,1.0,225.08348753394452,28.117254249628648,56.46053919329869,0.4765692166785674,223.52184,4.374628035352205e-05,9641.54973040335,0.0,0.011190663850479723,0.0072554103,112.92107838659739,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,4.2109543e-05,5.7564207e-06,95272.95,0.38009998,-255.91371,0.0,0.0,1.0,-4.860558391875595e-13,1.5583589e-12,6.5466165e-16,0.0,0.0,0.0,7.48e-16,1.5342601613634564e-14,1.0723030755094337e-12,874.2056661301539,1.191343325058641e-13,2.615601232487037e-14,1.743734154991358e-15,0.0,4.2109543e-05,5.7564207e-06,95272.95,0.38009998,-255.91371,0.0,0.0,0.5600026987552065,-4.860558391875595e-13,1.5583589e-12,6.5466165e-16,0.0,0.0,0.0,7.48e-16,1.5342601613634564e-14,1.0723030755094337e-12,874.2056661301539,1.191343325058641e-13,2.615601232487037e-14,1.743734154991358e-15,0.0
150,150,152,3c49c8,EWG1VT,67.27021815413136,15.386727072975852,203.20555538,9387.84,0.632406732235394,34610D,224.11623,24.111483,15.265599,180.278999133194,62143.344748956064,0.3282229607132171,0.214417850585892,15.830400014255618,17.21603733612074,-862.7375466490319,5.1777370613396345e-05,29009.29964007814,0.5448395543177188,0.1319200001187968,0.2382270977283303,descent,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6007111711519986,8.607748131332281,8.173599797093468,8.115216072751073,741766202061293.9,7.89812390871409,627.425180459633,1135.93292763481,0.00517773706134,0.0136107196211779,0.107208925292946,8.60801866806037,7.87680065983666,7.876392840925439,0.0051777370613396,0.2408620855083436,200238960027432.84,0.009178570366826073,1.433559236670213e-07,2.8440000000000003,35.8,2023-08-06 10:32:00,5.177737061339634e-05,0.5448397725723854,0.0,150,290.09299640078143,5.177737061339634e-05,24.111483,15.265599,0.5448397725723854,0.0,0.0,0.45092714974905457,836.2012386813595,12022.674341186044,0.9194045575489804,0.39331318253799175,2.167815750914553,234.15665122382083,0.33620730726754566,0.0,1.0,225.75803591418455,28.117254249628648,63.28146216010665,0.5477355571572615,224.27477,5.282018222746187e-05,9356.199268919947,0.0,0.006514157937355947,0.0048343833,126.5629243202133,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.0598275e-05,3.5653493e-06,92412.32,0.47109774,-255.66887,0.0,0.0,1.0,-4.981901922937248e-13,1.5057958e-12,4.857665e-16,0.0,0.0,0.0,7.479999999999998e-16,1.4332639904768672e-14,1.0076056446905045e-12,872.3607375578844,1.1898105680638912e-13,2.73680199939345e-14,1.8245346662622998e-15,0.0,5.0598275e-05,3.5653493e-06,92412.32,0.47109774,-255.66887,0.0,0.0,0.8018599280156287,-4.981901922937248e-13,1.5057958e-12,4.857665e-16,0.0,0.0,0.0,7.479999999999998e-16,1.4332639904768672e-14,1.0076056446905045e-12,872.3607375578844,1.1898105680638912e-13,2.73680199939345e-14,1.8245346662622998e-15,0.0
151,151,153,3c49c8,EWG1VT,67.36956062963453,15.497214577414772,199.089999828,9121.14,0.631401819649932,34610D,225.48503,23.599085,13.568349,181.06609226464252,62127.51434894181,0.36361884910126496,0.299268675569134,22.32367316167812,26.5044598559392,-295.54813222405363,6.051483292153378e-05,30192.08358570002,0.5610501096554372,0.186030609680651,0.330400202560971,descent,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6014997527189424,13.253220407458588,10.135325433902258,13.990873533464082,1019098732303498.8,10.5507025785896,665.069407028349,1205.99868156286,0.00605148329215,0.0147048809621074,0.149634337784567,13.2522299279696,10.1758278880432,10.1752121367808,0.0060514832921533,0.3181523657835997,74423093247771.4,0.010706341784292688,1.1734084114343531e-07,2.8440000000000003,35.8,2023-08-06 10:33:00,6.051483292153378e-05,0.561049890167918,0.0,151,301.92083585700016,6.051483292153378e-05,23.599085,13.568349,0.561049890167918,0.0,0.0,0.46646366443682713,834.8726659665351,11804.290048328337,0.9195353167545037,0.39300738064468266,2.381712466332062,235.17580740630262,0.35089073800960696,0.040076176694893266,1.0,226.76479837352187,28.117254249628648,69.78103299302524,0.5598587398005919,225.72055,6.180713198088001e-05,9086.249483503487,0.0,0.0037856999718178484,0.0032379138,139.56206598605047,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.9967075e-05,1.8124164e-06,89675.4,0.5469936,-255.55727,0.0,0.0,1.0,-5.097619814189312e-13,1.4687897e-12,3.5064461e-16,0.0,0.0,0.0,7.48e-16,1.3566004824047419e-14,9.590277092483983e-13,870.5489547141499,1.8436767159946777e-13,3.8198270685739543e-14,2.5465513790493024e-15,0.0,5.9967075e-05,1.8124164e-06,89675.4,0.5469936,-255.55727,0.0,0.0,0.9615832828599967,-5.097619814189312e-13,1.4687897e-12,3.5064461e-16,0.0,0.0,0.0,7.48e-16,1.3566004824047419e-14,9.590277092483983e-13,870.5489547141499,1.8436767159946777e-13,3.8198270685739543e-14,2.5465513790493024e-15,0.0
