Unnamed: 0,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
78,78,-0.0742247046493389,46.013946533203125,11391.9,257.222222,34610D,216.1861,39.542755,9.807335,230.1498854976689,63622.32749831462,0.344254990437051,0.5065016491515673,30.390098949094035,32676.06891893167,0.0,2024-06-07 10:41:00,4.843356521933847e-05,0.2127542962224569,1.02251278949106,0.2532508245757836,0.4042761709770848,0.0093572417395834,0.0017132774626935,0.000380728325043,2.730425104684721e-05,325564426676900.56,96.00232258018804,37.59255240002933,0.0364681187389128,0.0007442473212023,0.0006078019789818,0.2843675023565349,0.0520666716185109,0.0115703714707802,0.0008297788910445,9893935141016078.0,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7808257312173803,16.338034459465835,9.357241739583486,27.304251046847217,325564426676900.56,7.42526646205057,648.87715004085,1329.39721526915,0.00484335652193,0.0192684283124799,0.284371781589142,16.338491708024,14.7584316155645,14.757716846723117,0.0048433565219338,0.4082788065181923,10.827364383921344,6353562422961326.0,53.214509479987804,6.349176438368158,503720349090463.9
79,79,0.016204833984375,46.138202214645126,11391.9,257.222222,34610D,216.21733,39.77215,9.684166,229.4442444468516,63591.93739936552,0.3438325813747224,0.5085059602589886,30.51035761553932,32865.88760017317,0.0,2024-06-07 10:42:00,4.650060865433411e-05,0.2127542962224569,0.977681717474268,0.2542529801294943,0.4057887205541223,0.0093851417521342,0.0017140945704753,0.00038090990455,2.74527269106476e-05,323988457138490.7,96.3822197074887,37.74131237042214,0.0366124291386471,0.0007471924314009,0.0006102071523107,0.2863440311301464,0.0522976383320559,0.0116216974071235,0.0008375925155655,9885003690602184.0,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7783754624288,16.432943800086584,9.385141752134288,27.4527269106476,323988457138490.7,7.44099199034868,649.370937067335,1331.47218280026,0.00465006086543,0.0193207448686397,0.285506773125493,16.4333950100948,14.7772135632778,14.776526445804272,0.0046500608654334,0.4098988133702796,10.860341187819866,6346188417848101.0,53.36682268787567,6.3145489116856055,502048356282133.5
80,80,0.1061553955078125,46.26123977919756,11391.9,256.193333112,34610D,216.2464,39.988903,9.577717,229.01133057280407,63561.42704174999,0.3404761704616005,0.5660143933495002,33.960863600970015,36294.15459524583,-74.8895767954957,2024-06-07 10:43:00,4.488568683385831e-05,0.2127542962224569,0.9401277321560814,0.2830071966747501,0.4516975583409872,0.0102797251688804,0.0017148550078786,0.0003810788906396,3.2360862213822795e-05,309978157569352.06,107.28236811546428,42.00958827439991,0.040753036321164,0.0008316946187992,0.0006792172720194,0.349108344315806,0.0582379570180061,0.0129417682262235,0.0010990028276534,1.0527125928492756e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7768546316705874,18.14707729762292,10.279725168880407,32.3608622138228,309978157569352.06,7.94974084060042,661.362432273938,1369.1149304115,0.00448856868339,0.0201960592786519,0.314144393063126,18.1467160935666,15.5547371261279,15.554038972405584,0.0044885686833858,0.4513218746513218,11.765917717328268,5875849162245735.0,54.83575559504018,6.293143301293522,501014731979781.4
81,81,0.1916427612304687,46.3845566571769,11369.04,252.07777756,34610D,216.41563,40.168594,9.358981,232.8507930501264,63527.46617814901,0.3455046606558843,0.5123699880134498,30.742199280806982,32789.8424502072,0.0,2024-06-07 10:44:00,4.258546787046977e-05,0.2135226159818179,0.8754911813004519,0.2561849940067249,0.4102603178002456,0.0094768977533769,0.0017129779216852,0.0003806617603745,2.7871471994050657e-05,330280355920816.3,97.11460752806926,38.02810051035824,0.0368906391369683,0.0007528701864687,0.0006148439856161,0.2913406792981451,0.0526607086320706,0.0117023796960157,0.0008568303462905,1.0153544520253594e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7895699272117519,16.3949212251036,9.476897753376916,27.87147199405065,330280355920816.3,7.677519622356895,654.819012027788,1346.92598337569,0.00419816392805,0.0196667190632179,0.298153670891016,17.1484466235752,15.1494060548018,15.148768907726431,0.0041981639280472,0.4279952080525845,11.264974945128932,6092199353222193.0,53.597742917183666,6.505752313037741,512241499575395.7
82,82,0.2511749267578125,46.511737370895126,11369.04,248.991110896,34610D,216.42114,40.376125,9.237433,231.92283279823016,63496.723978868205,0.3451716430567478,0.5032071343547985,30.19242806128791,32301.140049754864,0.0,2024-06-07 10:45:00,3.907759172708765e-05,0.2135226159818179,0.8027934484255467,0.2516035671773992,0.4025618143414661,0.009325534362977,0.0017131219664341,0.0003806937703187,2.7099444572277987e-05,330992988252045.1,95.3778802456085,37.34803351181315,0.0362309136735454,0.0007394064015009,0.0006038485612257,0.2815605253872544,0.0517233117317752,0.0114940692737278,0.0008181980307493,9993481986590586.0,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7864133123943563,16.15057002487743,9.325534362977098,27.09944457227799,330992988252045.1,7.40529840411337,648.275591781638,1324.73703633988,0.00390775917271,0.0191373788477839,0.282162948718906,16.1501771535838,14.7440749834757,14.743498843047282,0.0039077591727087,0.40630522590634405,10.789471083630128,6305917952229735.0,52.55773485502776,6.460152144098415,510040165986643.4
83,83,0.3093338012695312,46.64110603979079,11369.04,247.962222008,34610D,216.4039,40.624016,9.053422,230.6886766411898,63466.53155080692,0.3446409053461256,0.4915393653944249,29.49236192366549,31672.20555663355,-49.95260936350573,2024-06-07 10:46:00,3.505193510681645e-05,0.2135226159818179,0.7217238718135187,0.2457696826972124,0.392596699130314,0.0091305601626973,0.0017126715803915,0.0003805936845314,2.613150699195168e-05,331824177030481.25,93.16637131685928,36.48205169957421,0.0353908343083985,0.0007222619246611,0.0005898472384733,0.2692817848840721,0.0505107301052839,0.0112246066900631,0.0007706798618174,9786278724005402.0,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7822596509698665,15.836102778316777,9.130560162697344,26.13150699195168,331824177030481.25,7.28871636797158,645.491630644181,1318.34216184318,0.00350519351068,0.0190097837162317,0.276725021907427,15.835628083279,14.5569789766279,14.556468744230092,0.0035051935106816,0.3972714665196055,10.59814015999258,6448299890267399.0,52.558015064459546,6.40059330472545,507164712584738.56
84,84,0.3669701552972561,46.76866149902344,11353.8,247.962222008,34610D,216.48541,40.85163,8.837097,229.6839914560828,63437.03918888325,0.3440171202760698,0.5055093009918302,30.33055805950981,32655.620339361856,-24.981824679873213,2024-06-07 10:47:00,3.202022905791486e-05,0.2140363700001469,0.6538568241197362,0.2527546504959151,0.402915054118129,0.0093406205241721,0.0017106031159945,0.0003801340257765,2.722519923914504e-05,328261284135101.06,95.81423290999147,37.51890031961364,0.0363966696714117,0.0007427891769675,0.0006066111611901,0.2833062331202524,0.0518835471264523,0.0115296771392116,0.0008257554862046,9956347937148930.0,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7787062059823313,16.327810169680927,9.340620524172152,27.225199239145034,328261284135101.06,7.42614349212846,648.670012735946,1328.06340593912,0.00320202290579,0.019231557710936,0.284101602294781,16.3277187488232,14.7726776252361,14.772204615860607,0.0032020229057914,0.4075992344855773,10.82039023244396,6352949992079733.0,53.1197977750523,6.370674196891625,506363890159841.1
85,85,0.4245934119591346,46.89574678065413,11346.18,247.962222008,34610D,216.49956,41.154186,8.545855,229.41487534249748,63406.70863082374,0.3437730936408663,0.5110754981315037,30.66452988789021,33030.47558553389,49.95121835919471,2024-06-07 10:48:00,3.0379602549262765e-05,0.2142937103749375,0.6199489043839913,0.2555377490657518,0.4068445736304074,0.0094231620245685,0.0017088759771252,0.0003797502171389,2.766733117578859e-05,327197497375223.6,96.8692499158452,37.9320234713202,0.0367974358654682,0.0007509680788871,0.0006132905977578,0.2889568335408145,0.0524018784752549,0.0116448618833899,0.0008484057037581,1.0033357437505426e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7777683825194094,16.515237792766943,9.423162024568551,27.66733117578859,327197497375223.6,7.4802609178566,649.825766581773,1331.84245612336,0.00303796025493,0.0193200698815686,0.287107424588538,16.5148467699015,14.8605789910956,14.86012754632691,0.0030379602549262,0.41147269579683116,10.907306526253699,6320811797102988.0,53.361585333684914,6.36767077188962,506541515334320.2
86,86,0.4827117919921875,47.023223876953125,11361.42,247.447777564,34610D,216.37769,41.50106,8.2865925,228.56420575839115,63376.044100935855,0.3435898328825858,0.4971119936175924,29.82671961705555,32230.406637448214,-49.94250609421879,2024-06-07 10:49:00,2.8080797260019537e-05,0.2137793386594777,0.5808787517338121,0.2485559968087962,0.3955055247039908,0.0091968047179509,0.0017098897006331,0.0003799754890295,2.6513063875938035e-05,327885446858464.75,94.22260727027847,36.89565216629772,0.0357920635404666,0.000730450276336,0.0005965343923411,0.274310515695138,0.0510004006768748,0.0113334223726388,0.0007907977224166,9779747289960396.0,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7751025456821549,16.115203318724106,9.196804717950997,26.51306387593804,327885446858464.75,7.34022472549719,646.514338998514,1323.09366845601,0.002808079726,0.0191320146821359,0.279942594864133,16.1156776442017,14.6321545072575,14.631743636230892,0.0028080797260019,0.40057540354330884,10.673458446076012,6469920523774558.0,53.16584727443564,6.309371027786055,503081546037294.3
87,87,0.5407949594350961,47.1499219991393,11346.18,245.904444232,34610D,216.42406,41.822422,7.817515,228.36075551740683,63346.2173813188,0.3434075679715335,0.5030979893410058,30.185879360460348,32630.252200184448,-49.9517465886799,2024-06-07 10:50:00,2.862673403366849e-05,0.2142937103749375,0.5899940909452351,0.2515489946705029,0.3995368464152787,0.0092845385301495,0.0017069100553371,0.0003793133456304,2.6983130691910845e-05,327482963000858.44,95.35719289969424,37.339932768889454,0.0362230552325524,0.0007392460251541,0.0006037175872092,0.28026195998864,0.0515245810095631,0.011449906891014,0.0008145095278335,9885361213750012.0,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7743296685151273,16.315126100092225,9.284538530149543,26.983130691910844,327482963000858.44,7.40377002575476,647.761214415185,1326.37038431398,0.00286267340337,0.019202200727631,0.282941990240823,16.3155167980423,14.7348730624237,14.734451263206257,0.0028626734033668,0.4046176666682163,10.764546601660495,6429774513228825.0,53.36658178102797,6.318953796535997,504188997756834.7
88,88,0.5988235473632812,47.27613830566406,11330.94,245.389999788,34610D,216.4578,42.13002,7.332829,228.56536102209927,63316.031501958336,0.343366484397227,0.5110397026347093,30.66238215808256,33111.70833337878,-24.9761321267877,2024-06-07 10:51:00,2.9247491371555315e-05,0.2148093197135621,0.6015689451535541,0.2555198513173546,0.4051891184670625,0.0094052243352497,0.0017036074426761,0.0003785794317058,2.7625253790668843e-05,327260503567290.44,96.8624652373828,37.92936672954813,0.036794858589699,0.0007509154814224,0.0006132476431616,0.2883865828499261,0.0522366624546883,0.0116081472121529,0.0008470560889435,1.00345866256268e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7749630632660989,16.55585416668939,9.40522433524976,27.625253790668843,327260503567290.44,7.48765176599979,649.380022511274,1329.45531600075,0.00292474913716,0.0192565797798909,0.286390073829183,16.5562988919731,14.8723229723408,14.87188800692464,0.0029247491371555,0.4099286207176701,10.884769678420781,6345705968632684.0,53.36671414272084,6.348464186709396,506260872758243.1
89,89,0.6570510864257812,47.401885986328125,11323.32,244.3611109,34610D,216.42853,42.41822,6.758567,228.8874922888836,63285.369119800256,0.3435813705462899,0.5099601190425118,30.597607142550707,33015.90594946176,0.0,2024-06-07 10:52:00,3.031472792667613e-05,0.2150675894218531,0.6266712797176142,0.2549800595212559,0.4037834883119429,0.0093850947730002,0.00170076172471,0.0003779470499355,2.753672510163728e-05,328705234186590.0,96.65784096331768,37.84924003533523,0.0367171285710608,0.0007493291545114,0.000611952142851,0.2871614428598684,0.0520392390957656,0.0115642753546145,0.0008425578966523,1.005759362134141e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7761077057024851,16.50795297473088,9.385094773000272,27.53672510163728,328705234186590.0,7.47991419555207,648.956564298483,1329.24191831081,0.00303147279267,0.0192610789546535,0.286467298713429,16.5078413511306,14.8728583371607,14.872407484174204,0.0030314727926676,0.4085393472667712,10.859076860493692,6399526525047820.0,53.634129917140314,6.375048933470104,507868843579787.6
90,90,0.7153789813701923,47.52732099112818,11323.32,243.846666456,34610D,216.35945,42.683113,6.2107215,228.76901894594505,63254.7715126577,0.3436417140836156,0.478559393925258,28.71356363551548,31004.44564943473,0.0,2024-06-07 10:53:00,3.098299773652817e-05,0.2150675894218531,0.646321078120423,0.239279696962629,0.3784285713131835,0.0088856015038724,0.0016989710338874,0.0003775491186416,2.5042112402014544e-05,335937906047370.4,90.7061475245934,35.51867821713265,0.0344562763626185,0.0007031893135228,0.0005742712727103,0.2551372842212736,0.0487835128964245,0.0108407806436499,0.0007190482880229,9645974442872990.0,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7758298630068552,15.502222824717366,8.885601503872447,25.042112402014546,335937906047370.4,7.17519779233434,641.300603969347,1307.24856363056,0.00309829977365,0.018772312424439,0.270175750164661,15.5026833390639,14.3922466266291,14.3918007254998,0.0030982997736528,0.38391250752121714,10.341672279899813,6703852331444602.0,52.876994829077034,6.371094131353358,507677867825027.0
91,91,0.7768020629882812,47.65177917480469,11323.32,246.418888676,34610D,216.27429,42.839012,5.7048388,226.7653833073424,63226.057949022186,0.3426039765720822,0.5055963985619716,30.33578391371829,32945.72514721775,-49.91104474608024,2024-06-07 10:54:00,3.129404697064183e-05,0.2150675894218531,0.660153464639893,0.2527981992809858,0.3983920884070814,0.0092890655079941,0.0016967649309486,0.0003770588735441,2.710852236854528e-05,326526446085933.6,95.83074138343608,37.52536470126953,0.0364029406964619,0.0007429171570706,0.0006067156782743,0.2817910840108842,0.0514726942976337,0.0114383765105852,0.0008223582767923,9905435710577270.0,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7691862977753195,16.472862573608875,9.289065507994144,27.10852236854528,326526446085933.6,7.43450364089861,647.468649543343,1326.79899715004,0.00312940469706,0.0192234864777365,0.284376274312413,16.4733384165796,14.7931684838627,14.792705560240076,0.0031294046970641,0.4036640775153186,10.762395050527159,6525208109666327.0,54.03104232166221,6.277196579129135,503143191184091.1
92,92,0.8498206505408653,47.77469958289195,11308.08,245.389999788,34610D,216.25482,42.994663,5.195211,227.455558956524,63195.72216510847,0.3429992739758083,0.5052798321679141,30.316789930074844,32863.06513945597,-24.95230369471029,2024-06-07 10:55:00,3.193844428841379e-05,0.2155850607808928,0.6770991171525637,0.252639916083957,0.3973419642304197,0.0092808491955694,0.0016921082574287,0.0003760240572063,2.7088608412096462e-05,329022951237050.8,95.77073938910642,37.50186914350258,0.0363801479160898,0.0007424519982875,0.0006063357986014,0.2813655554347841,0.0512992905794112,0.0113998423509802,0.0008212396507275,9974919694826928.0,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.771562110662437,16.431532569727985,9.280849195569482,27.08860841209646,329022951237050.8,7.43940105912542,647.090982539146,1325.24658627162,0.00319384442884,0.0191846006438743,0.28431884014722,16.4311092235245,14.8201594302149,14.819686112495624,0.0031938444288413,0.4024417393023849,10.745068775621858,6551303112571928.0,54.083404067466034,6.33113527455208,506398071355006.6
93,93,0.92340087890625,47.89796447753906,11300.46,245.904444232,34610D,216.21852,43.02795,4.8615127,227.6839347518468,63165.4053751784,0.3423815488749774,0.5300441905407909,31.80265143244745,34377.12087206258,0.0,2024-06-07 10:56:00,3.124491807389732e-05,0.215844263178787,0.6663645965614493,0.2650220952703954,0.4161579289919957,0.009662391396409,0.001689099543843,0.0003753554541873,2.9111609452149462e-05,324278333851029.25,100.4645758751015,39.33987982193751,0.0381631817189369,0.0007788404432436,0.0006360530286489,0.3072896655838769,0.0537178440275454,0.0119372986727878,0.0009258263680442,1.031291081855911e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.772401561166267,17.18856043603129,9.66239139640907,29.11160945214947,324278333851029.25,7.67573395069848,652.388120382457,1340.46661588099,0.00312449180739,0.019524565449466,0.296658114762949,17.1881318707406,15.1940956397092,15.193620916268426,0.0031244918073897,0.4197110014103683,11.13955554818451,6321501870183399.0,54.47372140602531,6.353322952468655,507795341008133.6
94,94,0.9973526000976562,48.02137756347656,11300.46,246.93333312,34610D,216.1644,43.030228,4.5638566,229.0101161245304,63133.60272374595,0.3436333605901557,0.5152061685762735,30.91237011457641,33342.73069784863,0.0,2024-06-07 10:57:00,3.018758653828144e-05,0.215844263178787,0.6484144780238807,0.2576030842881368,0.4046994294048349,0.0094395408023103,0.001687704767658,0.000375045503924,2.791558674264779e-05,329846866975699.44,97.65217719194688,38.23860183173103,0.0370948441374916,0.000757037635459,0.0006182474022915,0.2917985789926639,0.0521709544219817,0.011593545427107,0.0008629369493542,1.0196348433086272e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7769977910593847,16.671365348924315,9.439540802310376,27.9155867426478,329846866975699.44,7.54557722113544,649.106709223883,1329.28798010137,0.00301875865383,0.0192585541911041,0.288839522112357,16.6718257870927,14.9979857909468,14.997533051619945,0.0030187586538281,0.4090319398115479,10.895456628599977,6452142276801723.0,54.14121874971323,6.418894435614298,510961863801765.8
95,95,1.0710983276367188,48.143829345703125,11300.46,246.93333312,34610D,216.17894,42.917225,4.4259224,229.23423083057045,63102.69035363137,0.3439490115082394,0.5041187384741087,30.247124308446523,32623.225239601,-49.89819820500015,2024-06-07 10:58:00,2.8393265748571177e-05,0.215844263178787,0.6087077164618823,0.2520593692370543,0.3961818699499839,0.0092694430480506,0.0016880795650574,0.0003751287922349,2.7027071277925203e-05,332801360607134.2,95.55066569038256,37.41569276954835,0.0362965491701358,0.0007407459014313,0.0006049424861689,0.2803739961444532,0.0510595524468424,0.0113465672104094,0.0008174911846366,1.0066284124304126e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7777320079467769,16.3116126198005,9.269443048050643,27.0270712779252,332801360607134.2,7.44350479436302,646.606889930657,1320.36272479836,0.00283932657486,0.0190436890109195,0.282444940889977,16.3117414738939,14.8314195179319,14.830998417452518,0.0028393265748571,0.400874949280013,10.722924610565988,6504237938056061.0,53.48739920427677,6.429426240938026,511470422062673.75
96,96,1.1457583778782894,48.26694294557733,11285.22,246.93333312,34610D,216.23883,42.856842,4.2621765,229.41462811136,63072.443229322926,0.3437167713739413,0.5207259643840477,31.243557863042863,33648.701424949606,0.0,2024-06-07 10:59:00,2.702886558761922e-05,0.2163636032825576,0.5762945027044089,0.2603629821920238,0.4087451216881254,0.0095266429844807,0.0016854866634082,0.0003745525918685,2.837852829912441e-05,330500580958459.75,98.6983992893524,38.64828107658403,0.0374922694356514,0.0007651483558296,0.0006248711572608,0.2976462213261745,0.0526606000955841,0.0117023555767964,0.0008866461909816,1.032601402494492e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7782363172208154,16.824350712474804,9.526642984480713,28.378528299124408,330500580958459.75,7.60305342329628,650.256242024566,1332.31678232374,0.00270288655876,0.0193235681548792,0.291782105153337,16.8240464228708,15.0998046952142,15.0993965756537,0.0027028865587619,0.4129785708332566,10.987244854078064,6395803057885362.0,54.197159988539966,6.457585462630608,513483342812241.6
97,97,1.2197715357730263,48.38858394299523,11285.22,247.190555342,34610D,216.32329,42.694263,4.1284494,229.9086058671488,63041.19967145988,0.3435683645379303,0.5325337499415627,31.95202499649376,34322.94422998479,-24.96840060788931,2024-06-07 11:00:00,2.5767976135664628e-05,0.2163636032825576,0.5433462072890926,0.2662668749707813,0.4188331199138373,0.0097203939986335,0.0016876598559292,0.0003750355235398,2.938760870346021e-05,328437859635780.2,100.93644696392376,39.52465492066278,0.0383424299957925,0.0007824985713427,0.0006390404999298,0.3105862720201077,0.05392414990223,0.0119831444227177,0.0009389936078801,1.0494254700877356e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7797596973651629,17.161472114992392,9.720393998633568,29.387608703460213,328437859635780.2,7.71712235105956,653.062807141728,1339.42741596753,0.00257679761357,0.0194737230259226,0.297364725656823,17.1617956551771,15.2700500700859,15.26965660193898,0.0025767976135664,0.42191523814798515,11.196214022681973,6229358067275754.0,53.976131232482985,6.479581495026075,514545439398030.9
98,98,1.2966035541735197,48.51390256720074,11277.6,247.447777564,34610D,216.42905,42.554913,4.012327,231.3298985474989,63009.24764646339,0.3445775470826668,0.5254813597859137,31.52888158715482,33759.187129982616,-24.981380967105647,2024-06-07 11:01:00,2.4737867127833693e-05,0.2166237417382778,0.515050775293326,0.2627406798929568,0.4141568886613761,0.0096262567772597,0.0016883138933809,0.0003751808651957,2.8847701067131347e-05,332966243154756.0,99.59973693382209,39.001226523310514,0.0378346579045857,0.0007721358756037,0.000630577631743,0.3035051100577689,0.0532306488263554,0.0118290330725234,0.0009095357510072,1.0498053252946102e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.784388481286969,16.879593564991307,9.62625677725974,28.847701067131347,332966243154756.0,7.65710661396202,651.787393703065,1333.82552055611,0.00247378671278,0.0193305809170837,0.293632149711636,16.8800534989317,15.1900323622521,15.18965660254535,0.0024737867127833,0.4179211694051174,11.099444420758344,6231223097569788.0,53.45648422797153,6.557465689976105,518633290590219.1
99,99,1.372423673930921,48.63694013175318,11269.98,246.93333312,34610D,216.54826,42.411533,3.8009872,232.05167158941413,62977.71876487624,0.3452309616963506,0.4972901251634965,29.83740750980979,31909.083494601124,-24.9948173644442,2024-06-07 11:02:00,2.4882690603630065e-05,0.2168841929638682,0.5106417446060502,0.2486450625817482,0.3925624423095175,0.009194562679537,0.0016893128530171,0.000375402856226,2.658181347459861e-05,341473885242013.6,94.25637032348912,36.90887308963471,0.0358048890117717,0.0007307120206484,0.0005967481501961,0.2743419135438348,0.0504047160070314,0.0112010480015625,0.0007931324009913,1.0188695467923984e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7866192536590655,15.954541747300562,9.194562679537022,26.58181347459861,341473885242013.6,7.39126932286125,645.468651492574,1314.46951841606,0.00248826906036,0.0188885977397002,0.279063568526996,15.9540626253975,14.7741813538894,14.773813741653033,0.002488269060363,0.39719763675074926,10.643549832644208,6470088924443569.0,52.72601432138021,6.600857516410794,521056173534583.7
100,100,1.448605186060855,48.75993114406779,11262.36,247.447777564,34610D,216.66191,42.25852,3.5979104,230.92651388387432,62947.88135736642,0.3442730916350957,0.4747230657042189,28.483383942253138,30524.53606579137,-25.006581035079623,2024-06-07 11:03:00,2.503321341834909e-05,0.2171449573353787,0.5067464654755565,0.2373615328521094,0.374572095882703,0.0088323701949224,0.0016901675615516,0.0003755927914559,2.4801612928010475e-05,345657082328118.2,89.97900987357765,35.23394593656713,0.0341800607307037,0.0006975522598102,0.000569667678845,0.2515757913820884,0.0481416915824179,0.0106981536849817,0.0007064338634156,9845483388310792.0,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7825997480567433,15.262268032895683,8.832370194922419,24.80161292801048,345657082328118.2,7.16042303317977,639.983784169758,1300.67604204038,0.00250332134183,0.0186012591589921,0.268054817701852,15.2625112172942,14.4105737902302,14.410213056291358,0.0025033213418349,0.3797864366866786,10.271982375767985,6725001831398586.0,52.51124359479839,6.552581807658232,519054020409484.8
101,101,1.5373112605168269,48.881103515625,11254.74,253.106666448,34610D,216.75217,42.064075,3.3522346,228.6501968288977,62919.39797342417,0.3433325470551513,0.5174321897571169,31.04593138542701,33510.14421677876,0.0,2024-06-07 11:04:00,2.579042379301404e-05,0.2174060352293111,0.5165636780712196,0.2587160948785584,0.4074259425460778,0.0094868170095308,0.0016904189562202,0.0003756486569378,2.813647570164136e-05,332509457906320.6,98.07409724656394,38.40381712377322,0.0372551176625124,0.0007603085237247,0.0006209186277085,0.2945270699439978,0.0524806309274398,0.0116623624283199,0.0008735230940608,1.0323065815165162e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7747241204062799,16.75507210838938,9.486817009530888,28.13647570164136,332509457906320.6,7.57887758274131,650.280823295319,1331.27762629522,0.0025790423793,0.0192901204873814,0.290384580159952,16.7555236144118,15.0535389527456,15.053150725608964,0.0025790423793014,0.41306456022617183,10.978487976567333,6336992477694625.0,53.71029118698611,6.448840998060837,514373766156873.6
102,102,1.6392164963942306,49.00067138671875,11254.74,252.592222004,34610D,216.83572,41.844044,3.0950558,229.1634921263698,62888.35204203874,0.3435204749364686,0.519980522369231,31.19883134215386,33618.14375789651,0.0,2024-06-07 11:05:00,2.6399270926226663e-05,0.2174060352293111,0.52301026782332,0.2599902611846155,0.4102348424603633,0.0095362868833374,0.0016925704339214,0.0003761267630936,2.8371951159483563e-05,332660773768380.6,98.55710820986404,38.59295437024433,0.0374385976105846,0.0007640530124609,0.000623976626843,0.2975210061036382,0.0528062195026321,0.0117347154450293,0.0008851717190725,1.0378627374950108e+16,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7763136668382332,16.809071878948256,9.53628688333742,28.37195115948356,332660773768380.6,7.60180884627531,651.038327033977,1332.74966972509,0.00263992709262,0.0193165064232054,0.291487508207475,16.8093016087691,15.0900738374359,15.08967548100469,0.0026399270926226,0.4156893665829797,11.03380555746731,6266907277053308.0,53.46439089679657,6.471778175068824,515481405726804.2
103,103,1.739854079026442,49.11822509765625,11254.74,251.048888672,34610D,216.91019,41.465336,2.9399638,229.74322868032064,62857.15321069659,0.3439261966800688,0.4835437527364064,29.012625164184385,31220.350311077644,-125.18139048368806,2024-06-07 11:06:00,2.6470252249101512e-05,0.2174060352293111,0.5193382191788897,0.2417718763682032,0.3822038493964366,0.0089736156273581,0.0016944894762283,0.0003765532169396,2.5476909233442583e-05,342206838708839.25,91.65088289365846,35.88861732809609,0.0348151501970212,0.0007105132693269,0.0005802525032836,0.2603481465640092,0.0491615880184691,0.0109247973374375,0.0007391520179318,9928318740080056.0,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7781439609290796,15.610175155538824,8.973615627358148,25.476909233442584,342206838708839.25,7.2433797679336,642.672763658313,1309.11474545238,0.00264702522491,0.0187945037623109,0.273334833983858,15.6103829283542,14.5433387037323,14.542953748078142,0.0026470252249101,0.3882446233900511,10.439786024435199,6609021478985755.0,52.685409473954834,6.498281821376728,516761214349122.1
