,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem,ei_nox_kaiser_opt,ei_nox_kypriandis_opt,ei_nox_boer,ei_nox_kaiser,ei_nox_kypriandis,ei_nvpm_number_p3t3,ei_nvpm_number_p3t3_piecewise,ei_nvpm_mass_p3t3
45,45,-2.883286909623564,41.97084045410156,11498.58,255.678888668,34610D,216.62627,18.320171,18.53292,229.7507518905057,64653.8216531817,0.3427367185936851,0.5288474419439855,31.73084651663913,34026.20852674581,0.0,2024-06-07 10:08:00,5.320994529140483e-05,0.2092051984455095,1.042599444282165,0.2644237209719927,0.6111843604268256,0.0118193434484364,0.0006146786002933,0.0001267864974442,3.254285419674764e-05,1506180619841194.8,100.237744146063,39.251057141082605,0.0380770158199669,0.0007770819555095,0.0006346169303327,0.3750377728897824,0.0195042723229701,0.0040230428907848,0.0010326123117303,4.7792386074517336e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.778679247002805,17.013104263372906,11.819343448436488,32.54285419674763,1506180619841194.8,10.1451168855243,741.706741541933,1575.06253639737,0.00532099452914,0.0248780684882534,0.250411012783552,17.0138153870329,10.0655327362648,10.064997178315583,0.005320994529140482,0.6099290368362595,12.2263681228754,561512572333577.9,7.917281410902398,6.176950397111532,490977629535085.4,8.559273044057994,8.74250585098777,10.54210424194149,9.706531094222328,12.820169605023828,461720809601503.44,851257676134791.8,5.244736215374586
46,46,-2.7914636785333755,42.09063720703125,11498.58,254.64999978,34610D,216.59769,18.79621,18.433466,229.95160597903248,64622.09080666506,0.3430492930553511,0.4387084255592053,26.32250553355232,28227.70142397169,-24.995326225514948,2024-06-07 10:09:00,5.333333070001773e-05,0.2092051984455095,1.0489370437334018,0.2193542127796026,0.5068730253539843,0.0108745823546046,0.0006144110292297,0.0001231541362572,2.4461650914948703e-05,1513322094408340.5,83.15279498049176,32.560939345004215,0.0315870066402627,0.0006446327885767,0.000526450110671,0.2862462542041517,0.0161728377167765,0.0032417254331124,0.0006438919415685,3.983442920411053e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7794114213539128,14.113850711985844,10.874582354604666,24.461650914948702,1513322094408340.8,8.9011643680336,722.391553731905,1523.28589237872,0.00533333307,0.0236676566311418,0.212980898703485,14.1147325046106,8.99881648710608,8.99833657584573,0.005333333070001773,0.5437400767636542,11.27105792451737,457680379862444.7,5.942181214168645,6.1870537832429875,491465479286944.5,7.353130125597651,7.778050396542099,8.983495879725536,8.338720570846286,11.237327935925936,329763740662965.4,686798734335602.8,3.205987457788807
47,47,-2.700209506722331,42.20933299953654,11490.96,254.64999978,34610D,216.62129,19.22587,18.330067,225.0866454042481,64595.76830113151,0.3363007236739634,0.5723937034048021,34.343622204288124,36885.22007407578,-24.99762754530547,2024-06-07 10:10:00,5.380862826936208e-05,0.2094567302023603,1.0562854912177049,0.286196851702401,0.6574480462913453,0.0122184116999969,0.0006138791117998,0.0001280431258023,3.628235539e-05,1450000000000000.0,108.49150254334616,42.48306066670441,0.0412123466451457,0.0008410682988805,0.0006868724440857,0.41962451536115,0.0210828322947582,0.0043974647384108,0.0012460675061958,4.979825219621778e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7628802534473408,18.44261003703789,12.218411699996976,36.28235539,1450000000000000.0,10.6265748836682,747.73348157699,1596.11148831342,0.00538086282694,0.0254269759778753,0.266093155525982,18.4418445046889,10.4649941761662,10.464431099483118,0.005380862826936208,0.6303206215342162,12.543265501788875,615337751330945.6,8.851580079921124,5.972265427611211,481404933930515.8,8.994528843600165,9.080328659846218,11.163723376382922,10.200127212777002,13.404995808510584,522069142782926.3,926594417349799.5,6.225299346741838
48,48,-2.608691128817497,42.3277587890625,11483.34,254.64999978,34610D,216.63759,19.675522,18.258064,228.68423977872217,64561.42467892722,0.3412755001584878,0.5431019483207097,32.58611689924258,34956.64107622908,24.9917941310239,2024-06-07 10:11:00,5.380921514618131e-05,0.2097085643810686,1.0553116105469644,0.2715509741603548,0.6255689644416101,0.0119561805304395,0.0006132794527773,0.0001269489446713,3.38979599415367e-05,1485822107633741.8,102.93954328470733,40.30902660436308,0.0391033402790911,0.0007980273526345,0.0006517223379848,0.3896054964333507,0.0199843959401075,0.0041367731512961,0.0011046028853007,4.84171728908321e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.775044305583855,17.47832053811454,11.956180530439532,33.8979599415367,1485822107633741.8,10.3212556546168,743.678740783486,1581.45947082026,0.00538092151462,0.0250405860824271,0.255840346452911,17.4778682930735,10.2170270939646,10.216477353336659,0.005380921514618131,0.6165296938993264,12.337469608671107,579173830223721.0,8.221234598615874,6.146924298598404,490153905354617.5,8.706368319610927,8.860034150986639,10.745372609416748,9.87334255807193,13.018322025531617,481464753420669.3,876679056086288.2,5.556596658678073
49,49,-2.5154321843927505,42.44769287109375,11490.96,255.164444224,34610D,216.52019,20.151333,18.195578,229.5698979201696,64528.83856202797,0.3427983571918638,0.5268277806459251,31.609666838755505,33929.06697957845,-24.986041711930067,2024-06-07 10:12:00,5.309685165373748e-05,0.2094567302023603,1.0562152743158812,0.2634138903229625,0.6069083463877845,0.0117991452397595,0.0006129340733676,0.000126290928039,3.226772584808198e-05,1510314027043153.0,99.85493754362864,39.101157879540565,0.0379316002065066,0.0007741142899287,0.0006321933367751,0.3729670500108879,0.0193746418532733,0.0039920141600728,0.0010199720637021,4.774052321673324e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7782568246208542,16.964533489789225,11.79914523975957,32.26772584808198,1510314027043153.0,10.1255334991251,740.850444837805,1572.88223203623,0.00530968516537,0.0248278533776272,0.249616377474111,16.964661036353,10.0538847913064,10.053350990020261,0.0053096851653737474,0.6070168932185296,12.198080186391758,559392293913514.5,7.8635157961735,6.181146677744479,491493114347057.8,8.515010017217271,8.70908561232932,10.483707716813813,9.656335190418073,12.763554969508393,457774689050188.2,848556119261442.5,5.164160505033806
50,50,-2.42382670557771,42.56508520094015,11483.34,255.678888668,34610D,216.53789,20.691683,18.172262,230.0751051047454,64497.22889518922,0.3428663961403263,0.5316774198062306,31.90064518837384,34172.98909488678,0.0,2024-06-07 10:13:00,5.283066696433229e-05,0.2097085643810686,1.0497458820078038,0.2658387099031153,0.61227037308851,0.0118512812652597,0.0006123485499142,0.0001263402030715,3.264327752654807e-05,1504671903939489.8,100.77413815007294,39.46109809801844,0.0382807742260486,0.0007812402903275,0.0006380129037674,0.3780635186706749,0.0195343138224305,0.0040303339912136,0.00104134161416,4.800000453248858e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7799376372822675,17.08649454744339,11.851281265259798,32.64327752654807,1504671903939489.8,10.193092885964,741.733087826261,1574.96142798816,0.00528306669643,0.0248738905072235,0.251558651036907,17.0865383856951,10.1133616779351,10.112827410518108,0.005283066696433229,0.6100172228680139,12.244408993731163,564798628636563.2,7.964339832188836,6.214453059916526,493414713334548.4,8.57666313747285,8.760571677748807,10.562136331266936,9.726252101087496,12.84592542079474,464492107930609.2,856224625189948.1,5.277335790708463
51,51,-2.340587269176126,42.67121887207031,11483.34,257.222222,34610D,216.50644,21.236174,18.167145,230.4398896230649,64465.32825000085,0.3434522207873544,0.5246238664463759,31.477431986782555,33723.774166279414,24.977958040041543,2024-06-07 10:14:00,5.24012943096208e-05,0.2097085643810686,1.0455172356872324,0.2623119332231879,0.6040581844785747,0.0117829887098384,0.0006120551156885,0.0001260190308078,3.191574803513319e-05,1515601986768234.2,99.43720764624608,38.93758336765002,0.037772918384139,0.0007708758853905,0.0006295486397356,0.3708982257149675,0.0192659232762474,0.003966755471295,0.0010046257880831,4.770725845752961e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7812309656548041,16.861887083139706,11.782988709838484,31.91574803513319,1515601986768234.2,10.1077583537602,740.459787911347,1571.08884755131,0.00524012943096,0.0247778753854381,0.248834132961071,16.8628218244432,10.0425936078164,10.042067390487594,0.005240129430962079,0.6056343477742712,12.181406407359948,556356160995804.4,7.809464510791066,6.232414215559504,494281947229201.2,8.49201512156681,8.694112029475027,10.44654576239305,9.630258131246029,12.733557276037958,454330577834693.9,844251017777921.1,5.109200959028795
52,52,-2.2364203874454915,42.8035257630429,11490.96,257.736666444,34610D,216.41154,21.989277,18.149527,230.0329413625917,64433.85081801406,0.3419172196026177,0.5463072300041418,32.77843380024851,35022.516363674586,0.0,2024-06-07 10:15:00,5.184252803281164e-05,0.2094567302023603,1.0460691628272225,0.2731536150020709,0.628495469604273,0.0119948636378348,0.0006119198434489,0.0001267579903313,3.4095282478192446e-05,1482857620702180.0,103.54707237498502,40.54692261090741,0.0393341205602982,0.0008027371542918,0.0006555686760049,0.3931728436957786,0.0200577740795501,0.0041549283947289,0.0011175899596122,4.860575035538042e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7800223462854223,17.51125818183729,11.99486363783488,34.095282478192445,1482857620702180.0,10.3689600093708,743.983061264733,1581.8694460637,0.00518425280328,0.0250460182481232,0.257036855228107,17.5111904947079,10.2625835644501,10.26205155375475,0.005184252803281164,0.617558170801585,12.362426897070696,582337085887116.2,8.274608537820983,6.205553637600886,492671620265484.1,8.736440287283022,8.88795758486308,10.780712455313163,9.907445277750472,13.059967877657101,484877844980498.56,881199613474933.1,5.609724784061052
53,53,-2.1393319063408285,42.92623901367188,11490.96,258.251110888,34610D,216.3972,22.767307,18.106758,231.2167606983239,64401.07238421382,0.3402990850967693,0.5762785494741047,34.57671296844629,36580.815369880096,-49.95536672141848,2024-06-07 10:16:00,5.1526322906943617e-05,0.2094567302023603,1.0416473147926697,0.2881392747370523,0.6636470240127531,0.0122912015826369,0.0006117860106957,0.0001277899041151,3.628235539e-05,1450000000000000.0,109.22783626732182,42.771393941968064,0.0414920555621355,0.0008467766441252,0.0006915342593689,0.424989349160152,0.0211535492899362,0.0044185548348561,0.0012545245881391,5.013623380424712e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7840625418018808,18.29040768494005,12.291201582636992,36.28235539,1450000000000000.0,10.7237752618993,749.033660008664,1596.10744849259,0.00515263229069,0.0253906102607461,0.268131352755674,18.2903650545702,10.560256331066,10.55971222792394,0.005152632290694362,0.6347771147831158,12.607944569943916,617554225534091.8,8.920050349347981,6.261738030865988,495384317818564.56,9.088419799692007,9.171281062578407,11.256742992542595,10.3066030174488,13.531463136589856,527121536509799.25,927915623508523.6,6.351735380226211
54,54,-2.043522426060292,43.0468077578787,11475.72,258.251110888,34610D,216.51602,23.530375,18.03585,234.36566345621932,64366.49567124537,0.3460285213376011,0.46918333931413,28.1510003588478,29877.20402360776,0.0,2024-06-07 10:17:00,5.16121755410293e-05,0.2099607013452424,1.0297151297637763,0.234591669657065,0.5419306432451357,0.0112320437879077,0.0006113947059293,0.0001238099460244,2.61391571534008e-05,1592500816571383.2,88.92901013360019,34.82278744389473,0.0337812004306173,0.000689412253686,0.0005630200071769,0.3161932687039865,0.0172113725860158,0.003485373834964,0.0007358434224053,4.483049105876642e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7945225071053001,14.938602011803878,11.232043787907797,26.1391571534008,1592500816571383.2,9.3749250928802,729.643333625541,1539.22209328867,0.0051612175541,0.0240019178469018,0.226151555096021,14.938586722151,9.42222852934281,9.42174225272776,0.005161217554102929,0.5679583687812277,11.631665522989188,490157161631778.44,6.583111982841627,6.430189607238519,504143508805760.8,7.793417928337989,8.142804226616734,9.515447555820218,8.83802316648819,11.811943094545228,374013870016420.8,744108713395537.1,3.85497126471439
55,55,-1.947709904160604,43.16665649414063,11475.72,258.251110888,34610D,216.53146,24.421663,17.744959,230.1215780806137,64338.34467088652,0.3439795135721175,0.5067881262107762,30.40728757264657,32672.406485986907,0.0,2024-06-07 10:18:00,5.082153722414608e-05,0.2099607013452424,1.011891289337811,0.2533940631053881,0.5828725217629227,0.0116019623811744,0.0006115385994345,0.0001252267638249,3.013626657392827e-05,1542336132933717.5,96.05662144199052,37.61381472736381,0.0364887450871758,0.0007446682670852,0.0006081457514529,0.3527842065313974,0.0185952300547791,0.003807806219416,0.0009163621240793,4.68982583277992e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7801067986005948,16.336203242993452,11.601962381174404,30.13626657392827,1542336132933717.5,9.8791639002457,736.968655979557,1561.33823161944,0.00508215372241,0.0245445490917882,0.241762117233015,16.3355912843245,9.84993109178363,9.849430528583385,0.005082153722414608,0.5933144507857635,12.006368766997456,536201304624522.94,7.42603096710166,6.226892231823256,494329230470234.0,8.264825847584627,8.51312096120901,10.145486191105938,9.372617121217408,12.433184167646829,429282382182495.6,815478013915139.6,4.693624606893994
56,56,-1.8492161950399577,43.28462219238281,11475.72,259.79444422,34610D,216.55127,25.318201,17.359922,229.15093067939117,64307.937383313874,0.3414310335978128,0.5460836860278826,32.765021161672955,35092.96214300409,-24.99299145119036,2024-06-07 10:19:00,5.019124682333848e-05,0.2099607013452424,0.9967481887145376,0.2730418430139413,0.6276355153473806,0.0119898383539449,0.0006117232042728,0.0001266907134938,3.4060154300971044e-05,1483385370973727.0,103.50470184972484,40.53033117698945,0.0393180253940075,0.0008024086815103,0.0006553004232334,0.3928473073920456,0.0200431237330853,0.0041510239086124,0.0011159816764411,4.860315307087025e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7767807265669895,17.546481071502047,11.989838353944991,34.06015430097105,1483385370973727.0,10.367147279598,743.894837220642,1581.83253167672,0.00501912468233,0.025047167442589,0.257007492657415,17.5465059881155,10.2609404135819,10.260425430036628,0.005019124682333848,0.6172591363220273,12.360017652103993,582489464896966.5,8.274313395854039,6.180827907656332,492104944948909.0,8.732113249536926,8.884029728899058,10.776663915122429,9.90253825746824,13.054495814203817,484778855357985.4,881510434860833.6,5.604594298577154
57,57,-1.74542094385896,43.40391540527344,11468.1,258.251110888,34610D,216.62727,26.283821,16.729404,230.8816841029231,64275.1723621522,0.3386663184830433,0.5924794526040209,35.548767156241254,37483.08059495841,0.0,2024-06-07 10:20:00,4.990303214686663e-05,0.210213141458927,0.9823842066991512,0.2962397263020104,0.6822677726255685,0.0124453909847774,0.0006116818003187,0.0001283102319398,3.628235539e-05,1450000000000000.0,112.29855544656613,43.97382497227044,0.0426585205874895,0.0008705820528059,0.0007109753431248,0.4424183062862385,0.0217445338932426,0.0045612705589927,0.0012897930036391,5.1545712376549816e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.782510380301752,18.741540297479204,12.445390984777475,36.28235538999999,1450000000000000.0,10.9122054390899,751.775240755964,1603.77609382094,0.00499030321469,0.0255762637912077,0.274094125302655,18.7416307322755,10.7167382828167,10.71620351176836,0.004990303214686663,0.6444978514353801,12.751459175064289,635036383186430.1,9.252386247170145,6.270539092579265,496751053057155.44,9.282483892651598,9.328027821749664,11.521385492239485,10.52667885132958,13.792671022029921,548272107254342.9,948590810687195.9,6.7541512834104385
58,58,-1.66806952897889,43.527374267578125,11468.1,255.678888668,34610D,216.64954,27.25017,16.08623,234.3387410214156,64239.62359499596,0.3440970191562036,0.5549624784614231,33.297748707685386,35146.323107428165,0.0,2024-06-07 10:21:00,4.922880630462871e-05,0.210213141458927,0.9662903347876084,0.2774812392307115,0.641673223312306,0.0121073715530434,0.0006118894074853,0.0001271547412244,3.445648604019109e-05,1477431057384444.5,105.18758816757811,41.18931515140682,0.0399572984492224,0.0008154550703922,0.0006659549741537,0.4031482154838209,0.0203745397273431,0.0042339666202813,0.0011473234135161,4.919512808171714e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7941863869239469,17.573161553714083,12.107371553043496,34.45648604019109,1477431057384444.5,10.5111875021986,746.68982907054,1585.99049692964,0.00492288063046,0.0251109495924402,0.260850437033492,17.5731440290111,10.3879160791284,10.387404719593453,0.004922880630462872,0.6267433968734414,12.479643906706043,590086378526734.8,8.459829610332168,6.435812614222916,504729502483159.8,8.908010818674109,9.036775583338299,10.98129248442701,10.102012583785411,13.28703491179479,498150031244446.06,889984779546241.8,5.890342644977279
59,59,-1.6182478084120362,43.66085815429688,11468.1,254.64999978,34610D,216.64697,28.233278,15.37038,235.08021041011665,64206.32584628827,0.3460991377351494,0.5237795705967678,31.42677423580607,33259.25064036879,-25.0020417830368,2024-06-07 10:22:00,4.839267385060693e-05,0.210213141458927,0.9501962906763796,0.2618897852983839,0.6060760339966828,0.0118032687103647,0.0006118653845039,0.0001260442636156,3.137259352906705e-05,1523762100976887.2,99.27717981091138,38.87491972969212,0.0377121290829672,0.0007696352874074,0.0006285354847161,0.3709386610051883,0.0192289553015098,0.0039611646163675,0.0009859394140297,4.788692753647817e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7967039626770388,16.629625320184395,11.803268710364796,31.37259352906705,1523762100976887.2,10.1277001024783,741.385493220094,1570.08237010251,0.00483926738506,0.0247180341565228,0.248806216975298,16.6301964040147,10.0657768898519,10.065289803565225,0.004839267385060693,0.6088537575157283,12.213452581048102,552013040920229.2,7.774674424635266,6.471965203246649,506474424087691.44,8.539969977919593,8.74366164068587,10.479576593016368,9.684640705783757,12.794958409155546,453081834990248.1,837025751257334.6,5.133301590559313
60,60,-1.5675957258357016,43.79539489746094,11460.48,254.64999978,34610D,216.68843,29.157213,14.702633,234.23481874971145,64174.89907205247,0.34622330705888,0.4963799237055834,29.78279542233501,31644.52007754261,0.0,2024-06-07 10:23:00,4.794978834185812e-05,0.2104658850866054,0.9375290658927918,0.2481899618527917,0.5735620486141729,0.0115198529882797,0.0006115019204798,0.0001249111311652,2.8701213860904692e-05,1563895733200172.5,94.08385073915628,36.84131793742841,0.035739354506802,0.0007293745817714,0.0005956559084467,0.343093424845311,0.0182122365980165,0.0037202026654669,0.000854802380792,4.657718668376334e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7937629299759831,15.822260038771304,11.519852988279773,28.701213860904694,1563895733200172.5,9.76125406785342,735.775566868966,1555.1436137123,0.00479497883419,0.0243683523441021,0.237686206237947,15.8223786443183,9.75388909687506,9.753421422382248,0.004794978834185812,0.5891287271808501,11.932618915819612,521302050208341.44,7.185299316102828,6.440188185346215,505255794272893.9,8.175213667336822,8.449829266100163,10.003804727511245,9.270993606052153,12.312640232973969,414362470687067.44,793085463618594.8,4.4871541856836705
61,61,-1.5162440708705276,43.92720367948888,11460.48,254.64999978,34610D,216.63374,30.00338,14.10076,231.75676217941933,64145.116276630135,0.3449928657497565,0.4993367742070536,29.96020645242321,32059.05443182292,0.0,2024-06-07 10:24:00,4.725005684188279e-05,0.2104658850866054,0.9304885793839904,0.2496683871035268,0.5749167062138124,0.0115369454220987,0.0006109928276318,0.0001248521948722,2.9177562497076087e-05,1556739280973628.0,94.64429218320493,37.06077538164752,0.0359522477429078,0.0007337193416919,0.0005992041290484,0.3456492666764174,0.0183054712568005,0.0037405975344096,0.0008741657961908,4.664023025056677e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.785464519570736,16.02952721591146,11.53694542209875,29.177562497076085,1556739280973628.0,9.79272377340341,735.795713894289,1556.7675026079,0.00472500568419,0.0244225541790975,0.238844957158653,16.0303212288121,9.77968788223934,9.779225813263794,0.004725005684188279,0.5891992834411623,11.94483270474048,526434802247308.75,7.256636483231699,6.3222318674575515,499561728788667.7,8.18669779566527,8.455342515237588,10.031586330672665,9.284017030837916,12.329704267113009,418493908949034.8,800891145249664.6,4.53262944975368
62,62,-1.4424665584120362,44.05366516113281,11460.48,257.736666444,34610D,216.55196,30.78647,13.583565,230.0885587715977,64115.15607017771,0.3439728064852835,0.5074463153651451,30.446778921908702,32718.896474877543,0.0,2024-06-07 10:25:00,4.739773742753072e-05,0.2104658850866054,0.9434524613303648,0.2537231576825725,0.5824109556190663,0.0116110265094839,0.000610231942484,0.0001249440503588,3.008918580020853e-05,1543043453753657.5,96.1813746143096,37.66266552640107,0.0365361347062904,0.0007456354021691,0.0006089355784381,0.353518357190679,0.0185795970438983,0.0038041438788825,0.0009161187879991,4.698070290333606e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7799579080410698,16.359448237438773,11.611026509483946,30.08918580020853,1543043453753657.5,9.89545847826465,736.860638754891,1560.89637907613,0.00473977374275,0.0245325156261737,0.242080160401833,16.3587896744745,9.86772673828681,9.86725905253311,0.004739773742753072,0.5929342464670493,12.010245313795217,537030927313727.7,7.4343291692105335,6.245051200227317,495835352323018.9,8.266174370664585,8.516721712760464,10.145319078507448,9.374146396091511,12.436555346416958,429671183795382.25,816773251000420.9,4.693788912829145
63,63,-1.3582502092634172,44.17881852489407,11460.48,256.193333112,34610D,216.43045,31.489088,13.205698,229.2569875677628,64084.7092912558,0.3437836970708528,0.4985334884909215,29.912009309455293,32243.077807214435,-49.94908431207449,2024-06-07 10:26:00,4.819275800528993e-05,0.2104658850866054,0.9746880394980652,0.2492667442454607,0.5705002136802569,0.0115149220556943,0.0006091028449407,0.0001243192200765,2.9245667791122904e-05,1555716097015050.5,94.49203740856926,37.0011555157962,0.0358944111713463,0.0007325390034968,0.0005982401861891,0.3444344557275823,0.018219489968283,0.0037186376682747,0.0008747966872293,4.653459437678364e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7773571249235636,16.121538903607217,11.51492205569438,29.245667791122905,1555716097015050.2,9.77558798163242,734.577620307917,1555.32116329054,0.00481927580053,0.0244074344451441,0.238405967392298,16.1218255047865,9.76776022601297,9.767289513393083,0.004819275800528993,0.5849334364097768,11.906578552641335,527619857638886.0,7.23686015617607,6.208898939002759,494089695300394.6,8.129622669923926,8.407375877196067,9.971669758424035,9.219291734675108,12.25848135760293,416278294424805.44,802799404821763.2,4.4646008847050584
64,64,-1.2750169707507553,44.30199574615995,11445.24,254.135555336,34610D,216.42831,32.10286,12.905381,228.72945384138436,64054.79728194635,0.3434805889456213,0.5010573013642247,30.06343808185348,32452.410366795502,-24.971175573451564,2024-06-07 10:27:00,4.92622396981652e-05,0.2109722843440669,0.9989953640039696,0.2505286506821123,0.5716734954261223,0.0115395746530019,0.0006075917197107,0.0001240497835096,2.9417790049101068e-05,1553130207977462.5,94.97040090057514,37.18847290725276,0.0360761256982241,0.000736247463229,0.000601268761637,0.34691928807145,0.01826629604457,0.0037293629856089,0.0008843999096461,4.669243384058666e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7755722329738747,16.226205183397752,11.539574653001951,29.417790049101068,1553130207977462.5,9.8150829961072,734.688803575731,1555.81570324216,0.00492622396982,0.0244210675723058,0.239459841003865,16.2261125404984,9.80546162836139,9.804978613154715,0.00492622396981652,0.5853228078162521,11.923643708394549,530942233159506.44,7.285774904748244,6.204294616712918,494498637186960.9,8.147258266743592,8.42319401888186,9.995492775407325,9.239291151449654,12.283694360871038,419192132071778.56,807851680594612.0,4.499881069904504
65,65,-1.1914806831173337,44.424893653998936,11437.62,253.106666448,34610D,216.37212,32.76271,12.748936,228.13540063590517,64024.733843864495,0.3433577657656027,0.4926047758230771,29.55628654938463,31976.59886376867,-49.93897752125765,2024-06-07 10:28:00,4.953854669334191e-05,0.2112259407050092,1.0132531199260597,0.2463023879115385,0.5604686355999555,0.0114499291821184,0.0006063276646332,0.00012341735429,2.855860707702452e-05,1566038194747291.2,93.36830920950604,36.56112646158879,0.0354675438592615,0.0007238274256992,0.0005911257309876,0.3384173878768543,0.0179207941987194,0.0036477586885627,0.0008440863742198,4.628627363123195e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7736583982835795,15.988299431884336,11.449929182118458,28.558607077024515,1566038194747291.2,9.70376597351582,732.536820654473,1550.45416639643,0.00495385466933,0.0242997637189686,0.236024987802167,15.9882262532602,9.71305690589592,9.71257575900817,0.004953854669334191,0.5778608422629742,11.825462619282366,522195269767695.06,7.101714118471384,6.187853812017828,494021075573447.75,8.020665301266385,8.322645424520848,9.834309537115326,9.09573006286312,12.11926487619519,406561909104339.94,794225839139519.1,4.28928250617771
66,66,-1.1080113852896147,44.54704672603284,11422.38,251.563333116,34610D,216.39906,33.42286,12.524407,227.48888056030043,63995.17755731511,0.3424905674372035,0.5134963474563977,30.809780847383863,33343.04498516527,49.92216573750866,2024-06-07 10:29:00,4.980374834216641e-05,0.2117341687225124,1.017523858551887,0.2567481737281988,0.5827083142434809,0.0116623625586485,0.000605091801135,0.0001239012903183,3.055006907630629e-05,1536119346289182.2,97.32809769688562,38.11169890821384,0.0369717370168606,0.000754525245242,0.0006161956169476,0.3593148345946952,0.0186427457855193,0.0038173716014157,0.0009412409331134,4.732750041459626e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7714178424552979,16.671522492582632,11.6623625586485,30.55006907630629,1536119346289182.2,9.98646255868425,736.344804152119,1561.15643968645,0.00498037483422,0.0245556103730228,0.244510626069277,16.671733202426,9.95742408170398,9.956928189358177,0.004980374834216641,0.5911222350702761,12.02912196901537,546415089579113.9,7.548688682985132,6.176953306218634,494128909387427.7,8.274115285509998,8.526113234231538,10.16688005164457,9.38315168619814,12.454660614753521,435830862723202.5,831184080379253.9,4.741331964796243
67,67,-1.0242741282393126,44.669199798066735,11437.62,251.563333116,34610D,216.22643,34.309296,12.282359,226.87995385593703,63964.36777646773,0.342478534430101,0.504072127157804,30.24432762946824,32817.79312188618,-24.951912804891244,2024-06-07 10:30:00,4.782333890975561e-05,0.2112259407050092,0.9970755247401172,0.252036063578902,0.5713441408917211,0.0115617849912051,0.0006049813759043,0.0001235059487425,2.975092294909974e-05,1548125365929225.8,95.54183098149016,37.41223327765222,0.0362931931553618,0.0007406774113339,0.0006048865525893,0.3496784132554765,0.018297254942577,0.0037353543779594,0.0008997966609516,4.682201077865391e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7696600891191384,16.408896560943088,11.561784991205128,29.750922949099746,1548125365929225.8,9.85572369948894,734.20452734642,1555.93309578903,0.00478233389098,0.024438360263505,0.240610141605666,16.4098486010516,9.84559270799282,9.845121881392478,0.004782333890975561,0.5836304678231239,11.926052085170415,536178344933660.44,7.342903527210643,6.132797703692982,491362144381923.2,8.14059725418737,8.418092398352668,9.99737870465105,9.2317373177113,12.279624323595419,422032192025812.8,815814730197825.5,4.512726091248917
