,Unnamed: 0,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,EI_nox_p3t3_xue,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,nvpm_ei_n,EI_mass_meem,EI_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_issr,cocip_waypoint,cocip_level,cocip_u_wind,cocip_v_wind,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_potential_vorticity,accf_geopotential,accf_relative_humidity,accf_olr,accf_pcfa,accf_issr,accf_sac,accf_aCCF_CH4,accf_aCCF_O3,accf_aCCF_H2O,accf_aCCF_nCont,accf_aCCF_dCont,accf_aCCF_Cont,accf_aCCF_CO2,accf_aCCF_merged,accf_aCCF_NOx,accf_Fin,accf_nox_impact,accf_co2_impact,accf_warming_contrails
40,40,40,-3.113750110973001,41.31436622748941,11513.82,255.164444224,34610D,216.58607,15.556299,18.604252,234.0384363337012,64819.86712743497,0.4039582833013403,0.459946762494622,32.26384640573069,34.1616103788094,-24.994132426878394,5.821885694013142e-05,20870.30407451307,1.1440149366688643,0.2688653867144224,0.625372000711748,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.793284815628371,17.080765056031325,11.928913030161803,33.17417199685874,1496695979111297.5,10.31273505528,707.237063421538,1332.13347959465,0.00582188569401,0.017873119778078,0.229973381247311,17.0808051894047,12.8669971500656,12.866248091808586,0.0058218856940131,0.4907485082041591,11.872468521660954,7.538619917094404,6.972711106725712,7.971868658805997,291024007146244.5,2.38850761684254,479527511608952.2,6.360701295120438,499224206154837.06,0.011872468521660955,5.657154536437049e-06,3.16,35.8,2024-06-07 10:03:00,1.0,40,208.70304074513072,15.556299,18.604252,0.2590435,1.0473585e-05,0.3356917780954663,1112.4759731479623,15240.07200473886,0.9887960106301066,0.14927306978147853,1.62114345359437,231.07821567605478,0.6559510235630439,0.0,1.0,224.73520107827784,28.117254249628648,83.31701386978274,1.1707105731773249,216.9253,6.187356642207408e-05,11472.161493065109,1.0,0.0023992615277134634,0.0010891749,166.63402773956548,0.33737585055169705,8.834492514504456e-06,739074710356.1942,495919593534.40594,0 days 06:57:00,3.0808873313210295e-11,4.652139870294755e-13,1023.7571193077874,516.009860696001,1243.3185266646492,238.95511526151026,157.37120151845153,290.3034431603693,223.0493654149964,208.4795389400669,239.31973379698397,-6.306404,-10.300898,-1.5092692,6.403045,1.7446599,11.053539,0.096641496,-2.5949383,1.8492937,1.0,11579.985807031804,1.1092247929631385,0.032058708896357924,457873129382.9262,146621830189.00296,1.1459074683854107e-05,5197.893680307018,904.3579403522273,0.09555713790638419,0.16324149,6.95,-6.306404,6.403045,0.096641496,223.0493654149964,1023.7571193077874,238.95511526151026,15240.07200473886,15240.07200473886,2.84055e-07,117393.0,1.0097541,-239.10971,0.9999999999999999,0.9999999999999999,0.9999999999999999,-3.7087543227073065e-13,2.018827e-12,2.328334e-16,3.109893540289246e-13,2.563216929336752e-13,2.563216929336752e-13,7.480000000000002e-16,6.341567287668124e-14,1.6479514309807645e-12,1288.1746365723538,5.399384448005653e-13,6.523001781439731e-14,7.073659969319073e-12
41,41,41,-3.086455589116952,41.44987979177701,11506.2,254.64999978,34610D,216.61221,16.12247,18.543467,233.97533254413875,64787.60328102924,0.4039203373995725,0.458808749661642,32.17416919369654,34.08307557265,-24.99709931582027,5.835850356111421e-05,20895.39687473447,1.1442114454909245,0.2681180766141378,0.623118881004409,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7930230981668119,17.041406902802233,11.914607936405275,32.978400091024625,1499637170047965.2,10.2971837110998,706.748189002933,1330.87619337062,0.00583585035611,0.017846642530793,0.229404374830821,17.041537786325,12.8542034971004,12.853453388795035,0.0058358503561114,0.4893911769691944,11.850471842639312,7.513891661792048,6.950947794942534,7.957254193436724,288365222998992.56,2.357322218060142,478013071381843.4,6.367316896691251,499855562493363.1,0.011850471842639312,5.622598141398568e-06,3.16,35.8,2024-06-07 10:04:00,1.0,41,208.95396874734476,16.12247,18.543467,0.26227117,1.0440542e-05,0.3360548284853128,1114.1032218720857,15057.58473339531,0.9887467215747515,0.1495991997812192,1.6229894589024687,231.09007324988073,0.6562303716713773,0.0,1.0,224.74839222889872,28.117254249628648,84.41838624096583,1.1696871268301696,216.95627,6.199006251956889e-05,11463.990806879518,1.0,0.0023877846791893376,0.000817272,168.83677248193166,0.3377625925766455,8.758756214360815e-06,731263723041.4534,353443854173.0043,0 days 04:56:00,2.1957605766172228e-11,3.3155984706920066e-13,1022.2223698572323,513.3912949896021,1242.417921801069,250.4983083793975,183.8030868002853,311.77906100752614,220.088687470577,207.33198534208998,234.3497182553823,-6.75392,-11.781417,-1.1233277,6.792148,1.3260041,12.194508,0.0382284,-4.0434337,1.6464548,1.0,11580.741589372732,1.1124880288370347,0.03445671571415779,460359546585.43634,140821725435.8441,1.1342968026389395e-05,5115.755344058102,917.4124440266316,0.10727565207775012,0.15390222,6.933333333333334,-6.75392,6.792148,0.0382284,220.088687470577,1022.2223698572323,250.4983083793975,15057.58473339531,15057.58473339531,2.816006e-07,117307.52,1.010602,-234.92107,1.0,1.0,1.0,-3.714176668660823e-13,2.0162747e-12,2.3264422e-16,3.1163975472407077e-13,2.3294507210078523e-13,2.3294507210078523e-13,7.480000000000001e-16,5.963499863545444e-14,1.6448571449184678e-12,1287.1399226674523,5.365951836391786e-13,6.50686239240138e-14,6.412634236224138e-12
42,42,42,-3.0593730128088623,41.583764027741,11498.58,254.135555336,34610D,216.63751,16.664974,18.47144,233.8687375213691,64755.42911183554,0.402712347401368,0.434355453775258,30.26959120022211,32.1847019753746,0.0,5.800842581742111e-05,20920.51984455095,1.1349475436336347,0.2522465933351842,0.5857130256954962,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.792615489987622,16.09190081171871,11.594850570252536,29.816357910159528,1547142299877995.0,9.91010843976477,698.878357319617,1309.96914628802,0.00580084258174,0.0174009811745667,0.217177726887629,16.0923509876873,12.4807747740717,12.480050825969162,0.0058008425817421,0.4672571840525191,11.444669490697576,7.084605807252984,6.573142536994055,7.691711483521462,242775683628108.0,1.8619362069968908,445883189723975.6,6.371869338083192,500387837775445.8,0.011444669490697576,4.9733406685351885e-06,3.16,35.8,2024-06-07 10:05:00,1.0,42,209.20519844550955,16.664974,18.47144,0.25731084,1.0330178e-05,0.33641958085638013,1115.7033248074142,14917.107245720179,0.9886880334013152,0.1499865747626765,1.6216539464595767,231.08149595656107,0.6510769285058652,0.0,1.0,224.70290984597716,28.117254249628648,85.86217627263305,1.1596230605218916,216.98756,6.162728240744435e-05,11455.648911863684,1.0,0.0023849752292417746,0.0005355789,171.7243525452661,0.33815840531596525,7.982382804419828e-06,629623496464.4738,385606378188.84705,0 days 04:55:00,2.3955694046522534e-11,3.617309801024903e-13,1154.8296268680922,950.8671311746211,1241.4976941854568,269.8587343075984,222.7879880528934,323.22838673151944,213.8006932125707,205.42440035539056,225.6411284101076,-7.9802003,-13.286814,-2.5628333,7.571134,3.1767426,11.265993,-0.40906554,-5.325494,1.2247982,1.0,11610.15705468667,1.109539390877647,0.036098156524027564,446626921178.6315,121770318231.72676,1.0025676335949532e-05,2855.307739431246,710.3003161894094,0.13101670226284848,0.13319823,4.916666666666667,-7.9802003,7.571134,-0.40906554,213.8006932125707,1154.8296268680922,269.8587343075984,14917.107245720179,14917.107245720179,2.8305615e-07,117223.98,1.0071877,-231.13878,1.0000000000000002,1.0000000000000002,1.0000000000000002,-3.7194802951067784e-13,2.0137685e-12,2.3275642e-16,3.12265059241162e-13,2.1183629228987447e-13,2.1183629228987447e-13,7.48e-16,5.621822880403253e-14,1.641820432315814e-12,1286.109441294429,4.896947417254126e-13,6.160063793877011e-14,5.520734931818197e-12
43,43,43,-3.0324181845021485,41.716391353283896,11498.58,253.106666448,34610D,216.60146,17.186499,18.385866,231.72113217231453,64725.15952063532,0.4008650962312454,0.426078597974098,29.63318656877465,31.7178514276092,0.0,5.697175252419933e-05,20920.51984455095,1.1199419799604295,0.2469432214064554,0.5717329511338861,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7854023327172688,15.858098971007838,11.47388034608519,28.92754378751584,1560495452010646.5,9.76297637025317,695.954659008768,1303.58959729973,0.00569717525242,0.0172795967773999,0.213039298987049,15.8589257138046,12.3289508274686,12.32824846554796,0.0056971752524199,0.459139546066562,11.294529818943827,6.942063934201543,6.4363178916630135,7.587518815953598,228166900793862.56,1.7088950636453797,436835547052529.4,6.270292524802588,495484378253311.5,0.011294529818943827,4.766086858001984e-06,3.16,35.8,2024-06-07 10:06:00,1.0,43,209.20519844550955,17.186499,18.385866,0.24679554,1.00909e-05,0.33647557274992446,1117.2754285988508,15620.123206271439,0.9524936882427268,0.3045583258716909,1.6166526217370594,231.04931937212052,0.6422439435236387,0.0,1.0,224.609436399141,28.117254249628648,88.23962473022723,1.145389724034753,216.96075,6.0646740306672994e-05,11454.460187634886,1.0,0.002399716158770957,0.00024971255,176.47924946045447,0.3382635906788025,6.9943502659963215e-06,587019198515.3721,528590641696.6382,0 days 04:54:00,3.2838553521379305e-11,4.958621581728275e-13,1153.60796288755,948.8037992511859,1240.5779555841686,284.0842633353706,214.08049244637948,345.4527701473136,211.6590241832061,202.67570529689038,225.5307539017093,-7.254262,-12.702398,-1.5122161,6.812417,2.066294,10.298418,-0.44184542,-6.178269,1.3441753,1.0,11603.745122092694,1.1125796520355349,0.037321410755148506,405602389324.2279,123887193527.16139,9.926221561493745e-06,2743.545016256458,722.3373476741343,0.12250271633416661,0.123400465,4.9,-7.254262,6.812417,-0.44184542,211.6590241832061,1153.60796288755,284.0842633353706,15620.123206271439,15620.123206271439,2.8487887e-07,117215.61,1.001844,-227.66594,1.0,1.0,1.0,-3.7204689331210757e-13,2.0137232e-12,2.3289692e-16,3.114006868424478e-13,1.924545104737852e-13,1.924545104737852e-13,7.479999999999999e-16,5.311541106003756e-14,1.6416763432987027e-12,1285.08376884888,4.740200009028991e-13,6.042680762756494e-14,4.920044879787705e-12
44,44,44,-2.9749852960759995,41.85017395019531,11498.58,256.707777556,34610D,216.5752,17.72841,18.28114,229.5048609229567,64695.52633406654,0.400690415674662,0.459408115101608,32.20897552409389,34.5141488133186,0.0,5.6614938798079176e-05,20920.51984455095,1.1167644317606191,0.268408129367449,0.6196950640299389,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7779375926502452,17.25744790455327,11.896379034191291,33.32702103894142,1494399642385471.0,10.2825003320756,706.492582120167,1332.62135488188,0.00566149387981,0.0179085276043951,0.229704057550804,17.2570744066593,12.8265183283092,12.825792196868935,0.0056614938798079,0.488681499406518,11.837137266468188,7.519846667862924,6.93804891277716,7.933566887544085,289785376525963.7,2.3640263898783784,481889168064040.2,6.166731582724186,490484196898791.0,0.011837137266468189,5.659343287732543e-06,3.16,35.8,2024-06-07 10:07:00,1.0,44,209.20519844550955,17.72841,18.28114,0.24032757,9.962926e-06,0.33651637081240077,1119.0552949608025,15415.084562947543,0.8707079082577599,0.4918005068088038,1.6161809191712988,231.04628007063252,0.6402585134270554,0.0,1.0,224.592521785846,28.117254249628648,92.0694391289126,1.1427727418270082,216.94858,6.039381169657274e-05,11452.545280435543,1.0,0.0024514580034338,3.4407178e-05,184.1388782578252,0.3383847445141432,6.856522701395071e-06,693394213770.8228,1180027525419.8914,0 days 06:23:00,7.330889727033986e-11,1.106964348782132e-12,1056.581346197839,624.9990559228299,1239.6610124079643,300.26639424920995,217.01823606462324,374.69689074091366,210.67834423948005,201.38600610509218,227.34225629280309,-6.2376328,-17.244335,-0.9336585,5.6735377,1.1788728,8.913037,-0.56409466,-10.697205,1.4795742,1.0,11565.753424771721,1.1261218068928243,0.04398566819562694,442821783467.45325,153369195185.6419,1.0940248292768619e-05,4279.781177072401,852.9959893591281,0.10925117599647427,0.1402465,6.383333333333334,-6.2376328,5.6735377,-0.56409466,210.67834423948005,1056.581346197839,300.26639424920995,15415.084562947543,15415.084562947543,2.899089e-07,117208.34,1.0001811,-223.41008,0.9999999999999999,0.9999999999999999,0.9999999999999999,-3.721402816021131e-13,2.0136067e-12,2.3328465e-16,3.1075496429455476e-13,1.6870268017626573e-13,1.6870268017626573e-13,7.48e-16,4.9312777567115865e-14,1.6414664678998292e-12,1284.039360622913,5.355852548214359e-13,6.515362641020214e-14,4.650202818742059e-12
45,45,45,-2.883286909623564,41.97084045410156,11498.58,255.678888668,34610D,216.55627,18.256893,18.098116,230.1645804168724,64663.31735854245,0.4012553823696635,0.454765752593944,31.856494317263305,34.1154865567416,0.0,5.667998981522364e-05,20920.51984455095,1.120822762469399,0.2654707859771942,0.6131436965908756,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7802078591167257,17.05714755526647,11.841771516803504,32.69407566921113,1503908735004889.0,10.2123509045468,704.922898935226,1328.39048620193,0.00566799898152,0.0178174043775678,0.227382876296972,17.0577432783708,12.7618406967991,12.76111739679502,0.0056679989815223,0.4843233658351212,11.760042363412358,7.433657208476009,6.863311540661663,7.882117864636662,280257893289515.47,2.257384305273744,475320866475601.7,6.198061109104574,491996966026561.0,0.011760042363412358,5.527857199068635e-06,3.16,35.8,2024-06-07 10:08:00,1.0,45,209.20519844550955,18.256893,18.098116,0.23473877,9.904519e-06,0.3365457869770746,1121.1446355959497,15328.994788835045,0.8692894559272498,0.4943033904533793,1.6177060146967936,231.0561038192849,0.6424685985442435,0.0,1.0,224.61740594069482,28.117254249628648,88.87348031484196,1.147313352484018,216.91531,6.038614347272905e-05,11454.143259842578,1.0,0.0024966027871434447,0.00017880723,177.7469606296839,0.3383513570257428,7.2299703352009136e-06,692125772001.2852,558863207842.8539,0 days 04:22:00,3.471922866998045e-11,5.242603529167047e-13,1054.7649773099718,621.2229055191518,1238.8900845262485,314.2029021739218,225.91065521692974,404.8472997703974,208.95978390207736,197.86070740104535,227.94226567760833,-6.2057414,-17.229233,-0.5102177,5.913668,0.88914704,9.244848,-0.29207376,-9.485147,1.5592122,1.0,11550.684642064996,1.1303595614787745,0.04633453957372856,438499466296.3226,143134347459.2803,1.1234485208822181e-05,4307.77432079121,873.2279353256254,0.11328736427344052,0.15697005,6.366666666666666,-6.2057414,5.913668,-0.29207376,208.95978390207736,1054.7649773099718,314.2029021739218,15328.994788835045,15328.994788835045,2.9588935e-07,117204.734,1.0021411,-219.20184,1.0,1.0,1.0,-3.722078376291722e-13,2.0135623e-12,2.3374565e-16,3.1028617828011156e-13,1.452166739894597e-13,1.452166739894597e-13,7.480000000000002e-16,4.555402124198668e-14,1.6413544426544918e-12,1283.094380516283,5.266841671698555e-13,6.449524284547523e-14,3.962374202160363e-12
46,46,46,-2.7914636785333755,42.09063720703125,11498.58,254.64999978,34610D,216.53125,18.765537,17.949497,230.3939195679449,64631.460864225184,0.39542231670889627,0.383390582778146,26.43277521975689,28.3147703046992,-24.98780247688073,5.665529599798878e-05,20920.51984455095,1.124016851544533,0.2202731268313074,0.5086603282552902,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7810303531122837,14.157477546856668,10.896506623012458,24.55302684694505,1517635061696381.5,9.0294705212832,682.305854515383,1268.78070573631,0.0056655295998,0.0165605624181493,0.191695291389073,14.1573851523496,11.575409490863,11.574753719764905,0.0056655295997988,0.4224367180881855,10.634239507398078,6.26390718803923,5.814565948297019,7.138471636375271,158149736285904.34,1.0603812233658114,377500126701112.0,6.209447340963431,492546736743460.2,0.010634239507398079,3.6404638997620007e-06,3.16,35.8,2024-06-07 10:09:00,1.0,46,209.20519844550955,18.765537,17.949497,0.23382765,9.813612e-06,0.3365846745537647,1123.1968427374156,15192.348253962598,0.8690467660401722,0.4947299449549405,1.602098084907105,230.9551767030491,0.6441422409993147,0.0,1.0,224.53444857169487,28.117254249628648,86.9745185052968,1.1504603701124099,216.88133,6.0292477034931676e-05,11455.092740747352,1.0,0.002540541475352711,0.00034956707,173.9490370105936,0.3383537047472823,6.919039672207476e-06,460665149651.11053,606395665763.7338,0 days 04:21:00,3.7672170020639717e-11,5.688497673116598e-13,1172.814019007326,1027.678968850652,1238.0916864699502,331.0405649475303,243.69016429631756,388.62374795149196,207.8092001770196,196.51060102158058,226.20877808624945,-6.118195,-11.907546,-0.70375645,5.9119935,1.1014638,8.973369,-0.20620126,-5.2892156,1.622869,1.0,11574.848168514283,1.117357362843536,0.02790680031543904,314784864363.5574,100373984085.97285,1.0049422317730813e-05,2511.7901738257237,683.8233792450809,0.11327466447352602,0.11496156,4.35,-6.118195,5.9119935,-0.20620126,207.8092001770196,1172.814019007326,331.0405649475303,15192.348253962598,15192.348253962598,2.9056832e-07,117197.414,1.0038718,-215.43497,1.0,1.0,1.0,-3.7229661435846315e-13,2.0134432e-12,2.3333547e-16,3.0967417721991453e-13,1.2419392223130458e-13,1.2419392223130458e-13,7.479999999999998e-16,4.218726901726841e-14,1.6411466135994747e-12,1282.1473568594959,4.0146390981044417e-13,5.4372759162062885e-14,2.8568868133058166e-12
47,47,47,-2.700209506722331,42.20933299953654,11490.96,254.64999978,34610D,216.55734,19.247213,17.792755,225.55216144157728,64605.02808900543,0.3972867131109184,0.487414637588762,34.45140404155774,36.9434162826998,-24.99017950956414,5.688955163826852e-05,20945.67302023603,1.1261619397208933,0.2870950336796478,0.6591122007286234,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7645708639069654,18.47172942279145,12.237449425483536,36.28235539,1450000000000000.0,10.6992740721236,715.349535828122,1357.19765341706,0.00568895516383,0.0184474750936728,0.243707318794381,18.4717081413499,13.21087669488,13.210125176781608,0.0056889551638268,0.5136385064787709,12.230603306580038,8.03922574899494,7.378446423966114,8.237160629036378,353271668679410.56,3.0965466411538016,530797345814095.3,5.994910222394476,482498786363826.4,0.012230603306580039,6.555007017756323e-06,3.16,35.8,2024-06-07 10:10:00,1.0,47,209.45673020236038,19.247213,17.792755,0.24498251,1.0010765e-05,0.33694875811256997,1125.2080218317376,15170.05928189561,0.8683461121733321,0.4959586973463202,1.608986436497943,230.99982647025362,0.6455354471463929,0.0,1.0,224.5863451142497,28.117254249628648,86.05331604494235,1.1518335761320457,216.90327,6.046943610878546e-05,11447.933341977528,1.0,0.0025566427199817097,0.0005486865,172.1066320898847,0.3387016523376213,8.054011055576554e-06,875833729295.5417,1198776309095.579,0 days 05:50:00,7.447366048714343e-11,1.124552273355866e-12,1087.4424347858,729.4310434777453,1237.281003793751,338.58874877691625,251.44084262389856,428.546507771798,207.65124785107378,195.8211250920995,226.27237716302488,-5.3573794,-10.746349,-0.38180786,5.531014,0.5208591,8.736824,0.17363507,-5.0829215,2.067175,1.0,11558.051908684347,1.1310133186896165,0.0445698334765597,554051723195.4518,181177630760.0011,1.0163804860038578e-05,4975.940820894599,742.8335430437845,0.10600737614327181,0.16748951,5.833333333333333,-5.3573794,5.531014,0.17363507,207.65124785107378,1087.4424347858,338.58874877691625,15170.05928189561,15170.05928189561,2.780168e-07,117114.85,1.0038393,-210.8429,1.0000000000000002,1.0000000000000002,1.0000000000000002,-3.7281506164576784e-13,2.0109196e-12,2.3236798e-16,3.103060815577082e-13,9.856576947089212e-14,9.856576947089212e-14,7.48e-16,3.80462518766673e-14,1.6381046764382445e-12,1281.2062139927004,5.859213836130257e-13,6.912553383454832e-14,2.882543928318741e-12
48,48,48,-2.608691128817497,42.3277587890625,11483.34,254.64999978,34610D,216.57245,19.761076,17.667065,229.1671627288822,64570.57668496388,0.4004491511228578,0.46576122676474,32.696375942596084,35.0219045685282,24.984479913418824,5.6604201760964864e-05,20970.85643810686,1.11964146167528,0.272469799521634,0.6273100061539977,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7767978208364956,17.510483361895258,11.976326929050597,34.01769564090375,1484023251192755.0,10.3899870192432,708.217888180233,1337.04966222666,0.0056604201761,0.0180018224418792,0.23288061338237,17.5109522842641,12.936502075512,12.935769856585104,0.0056604201760964,0.4934760199214876,11.932327091300602,7.622825284287087,7.029206036418253,8.001469896834111,301366492064767.75,2.493142521699312,490687026678504.6,6.171045504521431,491318709803942.3,0.011932327091300602,5.8228520977662226e-06,3.16,35.8,2024-06-07 10:11:00,1.0,48,209.70856438106864,19.761076,17.667065,0.24317361,9.969243e-06,0.3373303418300354,1127.1802352949535,15379.570605794323,0.8674324859772974,0.4975549037756998,1.619417645985562,231.06711935052041,0.6418915066924566,0.0,1.0,224.62366246303483,28.117254249628648,84.58807383940602,1.1448305144046849,216.9121,6.010588968935081e-05,11441.045963080298,1.0,0.002570043662337014,0.00073238305,169.17614767881204,0.33905592213329966,7.58612372207371e-06,753651374442.0509,1464943495087.052,0 days 05:49:00,9.100922637374526e-11,1.3742393182435536e-12,1085.7529559000875,725.9538747205236,1236.4502851806787,347.56299955216576,247.67728767137032,434.4588668966628,207.09937199798162,191.8422203380192,228.63150021662454,-4.243078,-8.323965,-0.47119772,4.6069756,0.58835584,7.6240454,0.36389723,-2.9905438,1.5514069,1.0,11525.748882680798,1.1310177029610449,0.03788293587393684,463381541002.84894,158276685774.5832,1.1047287842749798e-05,5894.22112862032,742.3023269236252,0.08777251868049553,0.1866553,5.816666666666666,-4.243078,4.6069756,0.36389723,207.09937199798162,1085.7529559000875,347.56299955216576,15379.570605794323,15379.570605794323,2.6076847e-07,117032.875,1.0008953,-206.79883,1.0,1.0,1.0,-3.7332985940362533e-13,2.0084732e-12,2.310384e-16,3.10676232234994e-13,7.599598360092982e-14,7.599598360092982e-14,7.479999999999999e-16,3.439526049148461e-14,1.6351434392667251e-12,1280.259627028997,5.452498921580852e-13,6.605462978875684e-14,2.1237589530697283e-12
49,49,49,-2.5154321843927505,42.44769287109375,11490.96,255.164444224,34610D,216.45856,20.295238,17.566435,230.0598380592411,64537.88030902128,0.40127568803042135,0.453386399478586,31.75347804523934,34.0292177075458,-24.978539092475263,5.525525483916462e-05,20945.67302023603,1.108073267853909,0.2646123170436611,0.6093468376809794,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.780028795391845,17.014243427882,11.825349034921912,32.44474139546422,1507654623379528.8,10.196264602551,704.036780370106,1326.33726848276,0.00552552548392,0.0177765482572407,0.226693199739293,17.0146088537729,12.7523744463134,12.751669849546238,0.0055255254839164,0.4818085883290762,11.72359625847056,7.395326069343096,6.827899856830452,7.858815982128258,276405052103994.03,2.210410008388788,474059635747469.8,6.205642952793719,492675932809517.75,0.011723596258470559,5.481308791237061e-06,3.16,35.8,2024-06-07 10:12:00,1.0,49,209.45673020236038,20.295238,17.566435,0.23000726,9.593034e-06,0.337102523333619,1129.1142550274765,15059.756011051273,0.8670760131114843,0.49817585999995323,1.6197039561461923,231.0689609471774,0.634557531656685,0.0,1.0,224.57375526117912,28.117254249628648,83.40599541045307,1.1333670091402943,216.79178,5.865125353562984e-05,11449.257002294773,1.0,0.0026261442643587428,0.0009388595,166.81199082090615,0.33880511549110126,6.9296701768967395e-06,694979493183.9263,1291245372142.381,0 days 05:48:00,8.021827652156219e-11,1.211295975475589e-12,1083.95351647199,722.2085569947546,1235.5792529318835,356.66832854954606,282.31867607697154,419.76563924604113,206.77028338431975,189.86847130239664,229.65887689085628,-3.2637627,-6.093063,-0.32258248,3.6480265,0.55342317,6.1282663,0.38426363,-1.7844696,1.4712768,1.0,11501.697116281464,1.1311897583831785,0.04083628516308623,438634662823.8737,139477434098.22818,1.1292617959879571e-05,7351.171639522044,710.5421342445146,0.06942655760902658,0.19625066,5.8,-3.2637627,3.6480265,0.38426363,206.77028338431975,1083.95351647199,356.66832854954606,15059.756011051273,15059.756011051273,2.4141835e-07,117098.54,0.99681807,-203.08008,1.0,1.0,1.0,-3.7300222566355834e-13,2.0109394e-12,2.2954683e-16,3.0793315091094066e-13,5.524170651008426e-14,5.524170651008426e-14,7.48e-16,3.110940143633551e-14,1.6379370435089747e-12,1279.2969667868756,5.223694827804209e-13,6.429962188317266e-14,1.502750304939592e-12
