,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
96,96,-77.68014907836914,33.88188248973782,11247.12,adbb36,NKS2975,224.812222028,0.6318913147370417,2023-02-06 16:36:00,34610D,228.39285,49.785187,-13.695933,224.8006020467094,64087.76049985847,0.3386971966348988,0.5092651977842,30.555911867052,33093.11042953198,131.60583193241413,6.558148291050599e-06,0.2176674270226199,0.0309740957692909,0.2546325988921,0.6839328179550705,0.0116320789073164,0.000702891429286,0.0001474979364069,3.2354174733397384e-05,1509015257043998.2,96.52612558801728,37.797662979543325,0.0366670942404624,0.0007483080457237,0.000611118237341,0.3554287779225545,0.0214774885653712,0.0045069339454215,0.0009886113116848,4.610933720027323e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7420162478025714,16.54655521476599,11.6320789073164,32.354174733397386,1509015257043998.2,,,,,,,,,,,,,,
97,97,-77.7051777742347,33.76670837402344,11285.22,adbb36,NKS2975,224.297777584,0.6340528941273975,2023-02-06 16:37:00,34610D,227.8056,50.24008,-13.460753,223.15313415816323,64057.20458799141,0.3369742570522661,0.5305830747780759,31.83498448668455,34556.248144817015,0.0,6.910851619865457e-06,0.2163636032825577,0.0347768630748878,0.2652915373890379,0.7089348626466276,0.0118339059219651,0.0007012290712418,0.0001479596676171,3.4835841021843016e-05,1471731795127888.2,100.56671599343647,39.37987581002879,0.0382019813840214,0.0007796322731432,0.0006366996897336,0.3767322114426463,0.0223236166045969,0.0047102937232469,0.0011089984585109,4.685255886645673e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7375271140799807,17.278124072408506,11.833905921965192,34.83584102184302,1471731795127888.2,,,,,,,,,,,,,,
98,98,-77.73410096460458,33.64924621582031,11285.22,adbb36,NKS2975,216.06666648,0.6362203108483138,2023-02-06 16:38:00,34610D,227.01707,50.36331,-13.218646,224.70652352113385,64025.369603504725,0.3387541377083696,0.4592075992794904,27.55245595676943,29857.7757887048,0.0,7.862573791412337e-06,0.2163636032825577,0.0434562685759125,0.2296037996397452,0.6066890782182427,0.0111023617654331,0.0006932510447188,0.000142831800751,2.6975198257187863e-05,1589826631857821.8,87.03820836743462,34.08238801852379,0.0330629471481233,0.000674754023431,0.0005510491191353,0.3058973335582168,0.0191007688765999,0.0039353668994186,0.0007432329619062,4.380362825316172e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7439497730459567,14.928887894352398,11.102361765433116,26.975198257187863,1589826631857821.8,,,,,,,,,,,,,,
99,99,-77.77137600645727,33.53646488512977,11285.22,adbb36,NKS2975,215.037777592,0.6382908393945447,2023-02-06 16:39:00,34610D,226.2234,50.19585,-13.133537,221.8008800467258,63997.817147547954,0.3377972240414897,0.4984578130909509,29.907468785457056,32741.65870866595,-26.063918627183995,8.914115773373916e-06,0.2163636032825577,0.0541808226099962,0.2492289065454754,0.648238656841724,0.0115015544691624,0.0006852851807209,0.0001426288515468,3.110354208732573e-05,1527804211404200.2,94.47769389325885,36.99553888761038,0.0358889625425484,0.0007324278069907,0.0005981493757091,0.343982381270709,0.0204951451515478,0.0042656679255444,0.0009302282140938,4.569275676286095e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7356169502859546,16.370829354332976,11.501554469162414,31.103542087325728,1527804211404200.2,,,,,,,,,,,,,,
100,100,-77.80759277343748,33.42576599121094,11277.6,adbb36,NKS2975,214.008888704,0.6403254399883103,2023-02-06 16:40:00,34610D,225.51643,49.6172,-13.301454,222.08025065431184,63967.9096787625,0.3379233042913862,0.5063603045774265,30.381618274645597,33231.29875191355,25.98809656687829,1.0188170995855457e-05,0.2166237417382778,0.0675148133113481,0.2531801522887132,0.6503467598139187,0.0115846906446093,0.0006774124937482,0.0001410603600046,3.1633532664784195e-05,1519841866264336.0,95.97553212960544,37.5820618057366,0.0364579419295747,0.0007440396312158,0.0006076323654929,0.3519616489943789,0.0205808877995356,0.004285642011344,0.0009610779141,4.617525541866802e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7376970739305773,16.615649375956774,11.58469064460934,31.6335326647842,1519841866264336.0,,,,,,,,,,,,,,
101,101,-77.84494628906248,33.31105041503906,11285.22,adbb36,NKS2975,215.037777592,0.6423972346079558,2023-02-06 16:41:00,34610D,224.90926,48.91354,-13.631854,222.1179660734019,63937.52806048785,0.3382592503379594,0.4991873467831373,29.95124080698824,32787.55413526524,51.85123868828252,1.135090774983316e-05,0.2163636032825577,0.0808696205398284,0.2495936733915686,0.6355726662053962,0.0115102935530191,0.0006722357896547,0.0001394910986864,3.077636531461281e-05,1532719571217915.8,94.61596970927584,37.049684878244456,0.0359414889683858,0.000733499774865,0.0005990248161397,0.3447475739656004,0.0201342960150243,0.0041779314871887,0.0009217903287018,4.590685296713156e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7388175661233984,16.393777067632623,11.510293553019135,30.776365314612807,1532719571217915.8,,,,,,,,,,,,,,
102,102,-77.88081665039063,33.200225830078125,11300.46,adbb36,NKS2975,216.06666648,0.6444105660535291,2023-02-06 16:42:00,34610D,224.43356,48.18665,-13.979749,221.4006249332621,63907.576819680864,0.3374807971775206,0.5134382734017632,30.80629640410579,33754.985156696006,51.75411489361113,1.2341982610375608e-05,0.215844263178787,0.0929537717403287,0.2567191367008816,0.6497307574076389,0.011650208590135,0.0006691935736242,0.0001393286980332,3.2281237370663223e-05,1510111035875512.2,97.3170903405702,38.107388651878864,0.0369675556849269,0.0007544399119372,0.0006161259280821,0.3588997789973598,0.0206153755807907,0.0042922011692096,0.0009944653667319,4.652092817429226e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.737211581475098,16.877492578348004,11.650208590135051,32.28123737066323,1510111035875512.2,,,,,,,,,,,,,,
103,103,-77.91515116788901,33.09398586467161,11315.7,adbb36,NKS2975,216.06666648,0.6463564902223078,2023-02-06 16:43:00,34610D,224.06758,47.4162,-14.313727,221.630194034708,63876.77052327676,0.3384178905764932,0.4829255715917655,28.97553429550593,31804.16867428136,-25.83359824628938,1.3259815199459502e-05,0.2153261696531805,0.1041869233644343,0.2414627857958827,0.6090471581073795,0.0113352052621443,0.0006672327017146,0.0001375528112862,2.9137853520815788e-05,1557335851153519.5,91.53371283950322,35.84273592354084,0.0347706411546071,0.0007096049215225,0.0005795106859101,0.3284436288198628,0.0193334240316154,0.0039856662008683,0.0008442848739898,4.512463836471972e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7385784313916821,15.90208433714068,11.335205262144346,29.13785352081579,1557335851153519.5,,,,,,,,,,,,,,
104,104,-77.95332641601561,32.9783935546875,11308.08,adbb36,NKS2975,216.06666648,0.6484014627339948,2023-02-06 16:44:00,34610D,223.68033,46.435528,-14.757479,221.07790642077916,63847.79498898125,0.3379460821967193,0.4992539083411797,29.955234500470784,32915.693096453644,51.59038840390067,1.4729076500237103e-05,0.2155850607808928,0.1215091760133519,0.2496269541705898,0.6245417561502526,0.0115025090037138,0.0006626222680819,0.0001371284312631,3.069625711730442e-05,1533923081511552.2,94.6285857869872,37.05462507708236,0.0359462814005649,0.0007335975796033,0.0005991046900094,0.3445603545500255,0.0198490054256285,0.0041077143151706,0.0009195135802355,4.594902561236331e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7373754378603679,16.457846548226822,11.502509003713868,30.696257117304423,1533923081511552.2,,,,,,,,,,,,,,
105,105,-77.994140625,32.860565185546875,11323.32,adbb36,NKS2975,217.095555368,0.6504566095156903,2023-02-06 16:45:00,34610D,223.40198,45.588467,-15.022241,220.55750993235029,63817.83975448078,0.3380545178381741,0.4679630478594084,28.077782871564505,30935.41264116316,-25.766984986675663,1.5794389714481275e-05,0.2150675894218531,0.1345146143024641,0.2339815239297042,0.5838170218426947,0.0111705169007973,0.0006615245825548,0.0001354961193137,2.7542809609145704e-05,1581299088762119.5,88.69771609127227,34.732217412125294,0.0336933394458774,0.0006876191723648,0.0005615556574312,0.31364334810373,0.0185741435931787,0.003804430618032,0.0007733410278784,4.43993724692656e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7360978195370964,15.46770632058158,11.170516900797365,27.542809609145703,1581299088762119.5,,,,,,,,,,,,,,
106,106,-78.03248291015626,32.74836730957031,11315.7,adbb36,NKS2975,217.609999812,0.6524332297369291,2023-02-06 16:46:00,34610D,223.19142,44.71707,-15.3407345,219.25441943146248,63789.761971609216,0.1938403549024561,0.1079796662007666,6.478779972045998,4117.345190702719,51.48702797976648,1.72267950422127e-05,0.2153261696531805,0.1507546650511014,0.0539898331003833,0.1339117339198126,0.0046756282125128,0.0371757851156665,0.0006349804455494,1.8581741052089453e-06,1355719875543118.0,20.466465931693307,8.0142508254209,0.0077745359664551,0.0001586639993154,0.0001295755994409,0.0302923664199616,0.2408537320524659,0.0041138985932664,1.203870117740221e-05,8783410777373446.0,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7320939142885636,2.05867259535136,4.67562821251287,1.8581741052089455,1355719875543118.0,,,,,,,,,,,,,,
107,107,-78.07077026367188,32.63580322265625,11330.94,adbb36,NKS2975,217.609999812,0.6544026156021954,2023-02-06 16:47:00,34610D,222.99516,44.083492,-15.496242,191.7430594628231,63783.28319163717,0.1617711935919772,0.0729205365,4.375232190000001,0.0,25.721324829974908,1.8153488206021813e-05,0.2148093197135621,0.1623733471542391,0.03646026825,0.0881048874544851,0.0040600566941888,0.053886296857881,0.00101047582893,3.4365757556327413e-06,2532945052404674.0,13.821358488210002,5.412162219030002,0.005250278628,0.0001071485434285,8.750464380000001e-05,0.0177636907416399,0.235765060612497,0.0044210663739516,1.5035816869417947e-05,1.108222272878217e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6405147507127419,0.0,4.060056694188837,3.4365757556327416,2532945052404674.0,,,,,,,,,,,,,,
108,108,-78.10909349091196,32.52265024993379,11338.56,adbb36,NKS2975,217.095555368,0.6563673313353008,2023-02-06 16:48:00,34610D,222.80682,43.44772,-15.672911,159.90550393469317,63778.90795944717,0.2145597499932087,0.0990045778901612,5.940274673409677,5729.53763804998,-25.701984587756755,1.922038808348434e-05,0.2145513601554076,0.1757593396178966,0.0495022889450806,0.116440073315236,0.0042327472499404,0.0466035925829505,0.0008482584930393,1.084403413522179e-06,778615601021695.0,18.765327693301167,7.348119771007771,0.0071283296080916,0.0001454761144508,0.0001188054934681,0.0251436812877658,0.2768381407104043,0.0050388884427063,6.441654133104801e-06,4625190535070829.0,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5343876386680537,2.8647688190249903,4.23274724994048,1.084403413522179,778615601021695.1,,,,,,,,,,,,,,
109,109,-78.14670484893176,32.411204192597985,11330.94,adbb36,NKS2975,216.581110924,0.6582995236073022,2023-02-06 16:49:00,34610D,222.65999,42.796585,-15.962133,129.97497641843566,63772.967684773765,0.143101662066249,0.8700982511874894,52.205895071249365,120928.351805081,25.685466851754523,2.0376464758149845e-05,0.2148093197135621,0.1899813271055437,0.4350491255937447,1.0,0.0160922891538861,0.0006551041755835,0.0001420777541562,3.628235539e-05,1450000000000000.0,164.91842253007673,64.57869220313547,0.0626470740854992,0.0012785117160305,0.0010441179014249,0.840112359023987,0.0342002998512502,0.0074172963254419,0.0018941528384281,7.569854785331158e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.4345060923690213,60.4641759025405,16.092289153886195,36.28235539,1450000000000000.0,,,,,,,,,,,,,,
110,110,-78.18162567761482,32.307439254502114,11338.56,adbb36,NKS2975,216.06666648,0.6601269269518926,2023-02-06 16:50:00,34610D,222.52052,42.31008,-16.180195,196.37645965370567,63720.76178970251,0.3250974338031032,0.4603503153858276,27.621018923149656,32869.418305170686,0.0,2.095964998543005e-05,0.2145513601554076,0.1985919677981435,0.2301751576929138,0.5547108795220094,0.0109753505807181,0.0006545526853252,0.0001330231724977,2.838121629281208e-05,1568703235803877.2,87.25479877822976,34.16720040793613,0.0331452227077795,0.0006764331164852,0.0005524203784629,0.3031503660782173,0.0180794121075683,0.0036742355647769,0.0007839181122857,4.332918176094499e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6566917983666171,16.43470915258534,10.97535058071814,28.38121629281208,1568703235803877.2,,,,,,,,,,,,,,
111,111,-78.18655831473214,32.292961508540785,11338.56,adbb36,NKS2975,216.06666648,0.6608628513010466,2023-02-06 16:51:00,34610D,222.50673,42.21484,-16.210676,,63693.14077077936,,,,,0.0,2.1080256851097816e-05,0.2145513601554076,0.200077187852206,,,,,,,,,,,,,,,,,,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,,,,,,,,,,,,,,,,,,,
112,112,-78.18655831473214,32.292961508540785,11338.56,adbb36,NKS2975,216.06666648,0.6614088513373141,2023-02-06 16:52:00,34610D,222.51129,42.18647,-16.207508,,63693.14077077936,,,,,25.676074931507653,2.11021074171306e-05,0.2145513601554076,0.2001710869272893,,,,,,,,,,,,,,,,,,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,,,,,,,,,,,,,,,,,,,
113,113,-78.18655831473214,32.292961508540785,11346.18,adbb36,NKS2975,216.06666648,0.6619395295127246,2023-02-06 16:53:00,34610D,222.50644,42.194576,-16.183138,181.18850202936505,63693.14077077936,0.3178289489747821,0.3820035585781783,22.920213514690698,28900.787984182647,25.67090356484007,2.0933709064863683e-05,0.2142937103749375,0.1984550136716778,0.1910017792890891,0.4548782054719011,0.0100400805848119,0.0006552185693588,0.0001291767933261,2.282938209495209e-05,1436278589930428.8,72.4049544929079,28.3523041176724,0.0275042562176288,0.0005613113513801,0.0004584042702938,0.2301207907085903,0.015017749508495,0.0029607596841784,0.0005232543120247,3.291981194778431e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6059217474433322,14.450393992091325,10.04008058481194,22.82938209495209,1436278589930428.8,,,,,,,,,,,,,,
114,114,-78.30920161033163,31.927572993908896,11353.8,adbb36,NKS2975,216.06666648,0.6668875632489477,2023-02-06 16:54:00,34610D,222.42166,40.669834,-17.02975,175.7825605370253,63670.22055726467,0.3113877790193846,0.4467013229657983,26.802079377947894,34128.91442248422,0.0,2.13624317907936e-05,0.214036370000147,0.2044182943783161,0.2233506614828991,0.529510828980484,0.0107445708584888,0.0006551976392213,0.0001322104038357,2.8438464501235094e-05,1567843163920545.2,84.6677687549374,33.15417219052155,0.0321624952535374,0.0006563774541538,0.0005360415875589,0.2879768410312034,0.0175606591346549,0.0035435137381953,0.000762209982949,4.202145693157143e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5879554892102545,17.064457211242107,10.744570858488832,28.438464501235096,1567843163920545.2,,,,,,,,,,,,,,
115,115,-78.37145637063418,31.74105834960937,11353.8,adbb36,NKS2975,217.609999812,0.6696527353986437,2023-02-06 16:55:00,34610D,222.59021,39.915623,-17.320076,175.0503100540824,63643.41847788673,0.3076615744496054,0.4741006565515636,28.446039393093816,35938.53659071164,51.386386176723605,2.0728730033989412e-05,0.214036370000147,0.1942447121369273,0.2370503282757818,0.563256398183979,0.011031306932621,0.0006568376022845,0.0001338001333181,3.143214408908299e-05,1522867439576692.2,89.86103844278335,35.187750729257054,0.0341352472717125,0.0006966376994227,0.0005689207878618,0.3137969915626464,0.0186844283094524,0.0038060838631691,0.0008941200089674,4.33195471766585e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.5852845605619675,17.96926829535582,11.031306932621018,31.43214408908299,1522867439576692.2,,,,,,,,,,,,,,
116,116,-78.39983771829043,31.655181884765625,11369.04,adbb36,NKS2975,218.124444256,0.6711901607095054,2023-02-06 16:56:00,34610D,222.72421,39.601658,-17.312756,,63614.97243849363,,,,,0.0,1.989075608338362e-05,0.2135226159818179,0.1828799103131295,,,,,,,,,,,,,,,,,,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,,,,,,,,,,,,,,,,,,,
117,117,-78.39983771829043,31.655181884765625,11369.04,adbb36,NKS2975,218.124444256,0.671675875760442,2023-02-06 16:57:00,34610D,222.73125,39.580807,-17.301666,,63614.97243849363,,,,,0.0,1.9872728017835848e-05,0.2135226159818179,0.1825548174054315,,,,,,,,,,,,,,,,,,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,,,,,,,,,,,,,,,,,,,
118,118,-78.39983771829043,31.655181884765625,11369.04,adbb36,NKS2975,218.124444256,0.6721461218505677,2023-02-06 16:58:00,34610D,222.73828,39.55996,-17.290577,,63614.97243849363,,,,,0.0,1.9854699952288072e-05,0.2135226159818179,0.1822302157464377,,,,,,,,,,,,,,,,,,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,,,,,,,,,,,,,,,,,,,
119,119,-78.39983771829043,31.655181884765625,11369.04,adbb36,NKS2975,218.124444256,0.6726008900316318,2023-02-06 16:59:00,34610D,222.74532,39.53911,-17.279488,,63614.97243849363,,,,,0.0,1.9836671886740303e-05,0.2135226159818179,0.1819060038014367,,,,,,,,,,,,,,,,,,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,,,,,,,,,,,,,,,,,,,
120,120,-78.39983771829043,31.655181884765625,11369.04,adbb36,NKS2975,218.124444256,0.673040171649999,2023-02-06 17:00:00,34610D,222.75233,39.518257,-17.268396,130.11575956132904,63614.97243849363,0.1431412480825621,0.8634677616934436,51.808065701606616,93223.3043629554,9.12112618442275,1.9818645681290087e-05,0.2135226159818179,0.1815829802528601,0.4317338808467218,1.0,0.0160322551703403,0.0006600335255867,0.0001431468222587,3.628235539e-05,1450000000000000.0,163.6616795513753,64.08657727288738,0.0621696788419279,0.0012687689559577,0.0010361613140321,0.830600129209914,0.0341950602588607,0.0074161599725576,0.0018797186518541,7.51216952673296e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.4348865759553976,46.6116521814777,16.032255170340328,36.28235539,1450000000000000.2,,,,,,,,,,,,,,
121,121,-78.40147353032388,31.64999758257849,11371.74387096774,,,,0.6735273753779217,2023-02-06 17:01:00,34610D,222.7666,39.479885,-17.264988,170.98894465365987,63563.16437279202,0.1645889046260205,0.839489821828065,50.369389309683896,84693.17117843374,273.77410032372484,1.9703397756691568e-05,0.2134315949629313,0.1801310228374978,0.4197449109140325,1.0,0.0160271101026241,0.0006604602576514,0.0001432393711015,3.628235539e-05,1450000000000000.0,159.1169008292914,62.30693457607899,0.0604432671716206,0.0012335360647269,0.0010073877861936,0.8072757482682417,0.0332669798412201,0.0072148796474897,0.0018275200837112,7.303561449904165e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.571478930669087,42.34658558921687,16.02711010262411,36.28235539,1450000000000000.0,,,,,,,,,,,,,,
122,122,-78.45054789132755,31.49446851696436,11452.86,,,,0.6758389977743954,2023-02-06 17:02:00,34610D,222.98079,39.10036,-17.189539,212.47116214439288,63512.79498348234,0.228674551539811,0.7970452128048562,47.82271276829137,73852.88252803197,0.0,1.6863826765015113e-05,0.2107189325931987,0.1482289606107068,0.3985226064024281,1.0,0.0158985256842288,0.0006712592554059,0.000145581437303,3.628235539e-05,1450000000000000.0,151.0719496350324,59.15669569437642,0.0573872553219496,0.0011711684759581,0.0009564542553658,0.7603106272361781,0.0321014385643343,0.00696209926054,0.001735120660373,6.934293351402248e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7097795249001931,36.92644126401599,15.898525684228826,36.28235539,1450000000000000.0,,,,,,,,,,,,,,
123,123,-78.4996222523312,31.338939451350218,11452.86,,,,0.6781366652284768,2023-02-06 17:03:00,34610D,223.27252,38.48051,-16.909687,254.423886370938,63464.972270714046,0.3370602917426548,0.7297932940493405,43.78759764296043,42164.52575303789,0.0,1.571386795122318e-05,0.2107189325931987,0.1332324273380934,0.3648966470246702,0.961123150783836,0.0151414248027918,0.0006741618102291,0.0001462109379015,3.628235539e-05,1450000000000000.0,138.32502095411198,54.16525828434205,0.0525451171715525,0.0010723493300316,0.0008757519528592,0.6630066170057907,0.0295199260925633,0.0064022257198333,0.0015887171793562,6.349201658229262e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.8493710793177752,21.082262876518943,15.141424802791844,36.28235538999999,1450000000000000.0,,,,,,,,,,,,,,
124,124,-78.54869661333487,31.18341038573608,11452.86,,,,0.6804203021754124,2023-02-06 17:04:00,34610D,223.53804,37.883797,-16.494072,295.343081276921,63421.18467307109,0.3372124042759157,0.7290251351170773,43.74150810702464,42114.11747683652,0.0,1.4544981714713394e-05,0.2107189325931987,0.1193525134762587,0.3645125675585386,1.0,0.0160203526131335,0.000676811016252,0.0001467854926915,3.628235539e-05,1450000000000000.0,138.17942411009085,54.10824552838949,0.0524898097284295,0.0010712206067026,0.0008748301621404,0.7007543837047734,0.0296047345543145,0.006420618818562,0.0015870449424336,6.3425186755185736e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.9853903161461254,21.05705873841826,16.02035261313352,36.28235539,1450000000000000.0,,,,,,,,,,,,,,
125,125,-78.59777097433853,31.027881320121946,11452.86,,,,0.6826898336147194,2023-02-06 17:05:00,34610D,223.76686,37.2944,-15.94398,295.53542878379494,63377.44316496406,0.3374674597720926,0.7273742711140713,43.64245626684428,42029.02843777506,0.0,1.337624056581326e-05,0.2107189325931987,0.1067173649553755,0.3636871355570356,1.0,0.0159936856045201,0.0006791000138041,0.0001472819261499,3.628235539e-05,1450000000000000.0,137.86651934696107,53.98571840208638,0.0523709475202131,0.0010687948473512,0.0008728491253368,0.6980037245409257,0.0296375926532609,0.0064277450208946,0.0015834511083661,6.32815615869242e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.98552783026425,21.01451421888753,15.99368560452011,36.28235539,1450000000000000.0,,,,,,,,,,,,,,
126,126,-78.64630638683475,30.872276835308565,11452.86,,,,0.6849468991382067,2023-02-06 17:06:00,34610D,223.90158,36.716404,-15.236811,295.96125762893735,63333.80070869722,0.3376686245566676,0.7259898253135795,43.55938951881477,41961.4068968839,0.0,1.237963098498218e-05,0.2107189325931987,0.0971465100731985,0.3629949126567897,1.0,0.0159781129053198,0.0006804501661609,0.0001475747446386,3.628235539e-05,1450000000000000.0,137.60411148993583,53.88296483477387,0.0522712674225777,0.0010667605596444,0.0008711877903762,0.69599684381843,0.0296399938359475,0.0064282657848526,0.001580437251093,6.3161114802281416e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.9866508401269044,20.98070344844195,15.978112905319884,36.28235539,1450000000000000.0,,,,,,,,,,,,,,
127,127,-78.69471170831073,30.71665414586072,11452.86,,,,0.6871900613095225,2023-02-06 17:07:00,34610D,223.97444,36.14269,-14.470675,296.46658332740043,63290.24131917841,0.337969263651008,0.7236999235806191,43.42199541483714,41859.48550608226,0.0,1.1585392578246792e-05,0.2107189325931987,0.0901052190532336,0.3618499617903095,1.0,0.0159697787934296,0.0006811811198765,0.0001477332724974,3.628235539e-05,1450000000000000.0,137.1700835154705,53.71300832815355,0.0521063944978045,0.0010633958060776,0.0008684399082967,0.693439661544267,0.0295782434639536,0.0064148734810051,0.001575452269384,6.296189335151386e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.9881746989302328,20.92974275304113,15.96977879342968,36.28235539,1450000000000000.0,,,,,,,,,,,,,,
128,128,-78.74311702978673,30.561031456412863,11452.86,,,,0.6894188258768811,2023-02-06 17:08:00,34610D,223.9294,35.56534,-13.624822,297.0454745351551,63246.81932376357,0.338213269693463,0.7216626916245428,43.299761497472566,41775.98507847789,0.0,1.123483673206451e-05,0.2107189325931987,0.0878627470265824,0.3608313458122714,1.0,0.0159751846987922,0.0006807292507981,0.0001476352719866,3.628235539e-05,1450000000000000.0,136.78394657051584,53.56180497237357,0.051959713796967,0.001060402322387,0.0008659952299494,0.6917216873357789,0.0294754142039123,0.0063925720656383,0.0015710173349535,6.278465417133522e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.990203759268724,20.887992539238944,15.97518469879228,36.28235538999999,1450000000000000.0,,,,,,,,,,,,,,
129,129,-78.79152235126273,30.405408766965017,11452.86,,,,0.6916331196843819,2023-02-06 17:09:00,34610D,223.80118,34.962086,-12.839978,297.4970976304863,63203.5195622661,0.3383959346392772,0.7199795798832376,43.19877479299426,41713.00774388464,0.0,1.1266975497699506e-05,0.2107189325931987,0.089511422018188,0.3599897899416188,1.0,0.0159596250094273,0.0006794437177709,0.0001473564680159,3.628235539e-05,1450000000000000.0,136.46492957106884,53.4368844189339,0.0518385297515931,0.0010579291786039,0.0008639754958598,0.68943624656289,0.0293511361485017,0.0063656188761125,0.0015673532994519,6.263822344984167e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.9919933277300108,20.85650387194232,15.959625009427327,36.28235539,1450000000000000.0,,,,,,,,,,,,,,
130,130,-78.83955597825111,30.24973383233533,11452.86,,,,0.6938339766089943,2023-02-06 17:10:00,34610D,223.62685,34.3361,-12.111378,308.82794614561226,63160.3207874731,0.3385347049149945,0.7185742534836701,43.11445520902021,41664.89060406662,0.0,1.1515719834005138e-05,0.2107189325931987,0.0934684613176959,0.359287126741835,1.0,0.0160107777925591,0.0006776987627566,0.0001469780254738,3.628235539e-05,1450000000000000.0,136.19856400529483,53.332581093558,0.0517373462508242,0.0010558642092004,0.0008622891041804,0.6902959619988651,0.0292186129520808,0.006336877496004,0.0015642939863399,6.25159600530793e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,1.0301769242608698,20.83244530203331,16.010777792559107,36.28235539,1450000000000000.0,,,,,,,,,,,,,,
131,131,-78.88731798234629,30.09402071853453,11452.86,,,,0.696020972526227,2023-02-06 17:11:00,34610D,223.43283,33.631306,-11.734098,300.8646110552375,63117.20633226408,0.3385605269717782,0.7180529113870022,43.083174683220136,41655.91070713664,0.0,1.186820460135674e-05,0.2107189325931987,0.0986574010193459,0.3590264556935011,1.0,0.0159253674995633,0.0006757603227366,0.0001465576202698,3.628235539e-05,1450000000000000.0,136.0997488242924,53.29388708314331,0.0516998096198641,0.0010550981555074,0.0008616634936644,0.6861153898781646,0.0291139000284532,0.0063141675552425,0.001563159055186,6.24706032906692e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,1.004048749178048,20.82795535356832,15.925367499563352,36.28235539,1450000000000000.0,,,,,,,,,,,,,,
