,index,longitude,latitude,altitude,groundspeed,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,EI_nvpm_number_p3t3_meem,EI_nvpm_mass_p3t3_meem,EI_mass_meem,EI_number_meem
76,76,-0.2524175876524168,45.7672119140625,11399.52,255.678888668,2024-06-07 10:39:00,34610D,215.97185,37.963806,9.654388,231.70047476915596,52789.95685108184,0.3185993280889377,0.4547534995436421,27.285209972618528,26969.53383966018,0.0,5.1701295720456185e-05,0.2124988044946204,1.1213788785869094,0.227376749771821,0.577739905375561,0.0119041113006868,1.8997500782621945e-07,2.3941910859114244e-06,8.375025928454794e-06,917956609980899.6,86.19397830350192,33.56080826632079,0.0327422519671422,0.0006682092238192,0.0005457041994523,0.3248061763766607,5.183507978088245e-06,6.532600649366478e-05,0.000228514340984,2.5046638849081936e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.786476190466077,13.48476691983009,11.904111300686813,8.375025928454795,917956609980899.6,11.1445798955131,715.562106249865,1294.50538489649,0.00517012957205,0.0164694521450733,0.190332382213303,13.4846724417264,11.5566917792247,11.556094314175189,0.005170129572045618,-529830006836091.6,-3.087623761426399,229371880387421.94,1.8202516457440592,2.0032471203456867,242449021919068.94
77,77,-0.163455125762141,45.89076232910156,11399.52,257.222222,2024-06-07 10:40:00,34610D,215.99841,38.28263,9.603858,231.64090492904103,52762.67164110922,0.317483184775243,0.4382059475739741,26.29235685443845,25903.78347388334,-24.929554611547648,5.0520675373151295e-05,0.2124988044946204,1.0919437771277456,0.219102973786987,0.5569335298842523,0.0116522047609852,1.9005215646645426e-07,3.065963369708179e-06,7.754735519712445e-06,902338106799006.6,83.05755530317106,32.33959893095929,0.0315508282253261,0.000643894453578,0.0005258471370887,0.3063639257168101,4.996919118771587e-06,8.061140301900405e-05,0.000203890273596,2.372459550731788e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7862256112512264,12.95189173694167,11.65220476098522,7.754735519712446,902338106799006.6,10.8571446732522,711.040598194118,1280.94830351133,0.00505206753732,0.0161693694431678,0.183104523877739,12.9524056856168,11.3241598270926,11.323587751791733,0.00505206753731513,-518908447352333.44,-2.9461970032292446,211763506463692.2,1.6660296343261,2.0021746994685246,242329222842310.7
78,78,-0.0742247046493389,46.013946533203125,11391.9,257.222222,2024-06-07 10:41:00,34610D,216.08063,38.584698,9.545111,230.7117692503431,52736.37928425479,0.3173692755271052,0.4427320266228772,26.56392159737263,26267.305692838097,0.0,4.964383154990117e-05,0.2127542962224569,1.0627122334856391,0.2213660133114386,0.562240489722634,0.0117162958234771,1.9005789353845099e-07,2.8764259536037174e-06,7.859205540963744e-06,914001413025954.8,83.91542832610013,32.673623564768334,0.0318767059168471,0.0006505450187111,0.0005312784319474,0.3112307636664723,5.048682982917206e-06,7.640915351217695e-05,0.0002087713198077,2.427946187550926e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7829230049264575,13.133652846419048,11.716295823477186,7.859205540963744,914001413025954.8,10.9318006618206,712.21791201903,1285.00832552875,0.00496438315499,0.0162638206672978,0.185118958332637,13.1342233704535,11.3822552596673,11.381690228954822,0.004964383154990117,-523830275658140.6,-2.9943896339882263,216838645982505.7,1.709981338350427,1.9913187730305606,241146815428962.38
79,79,0.016204833984375,46.138202214645126,11391.9,257.222222,2024-06-07 10:42:00,34610D,216.11589,38.921337,9.397972,229.9930663450752,52709.81536265741,0.3171489396070382,0.4441126144042737,26.646756864256425,26413.20410003101,0.0,4.754798147691692e-05,0.2127542962224569,1.0131335708384477,0.2220563072021368,0.5639021335058507,0.0117336126337594,1.901602663073042e-07,2.8213656765781222e-06,7.901699332126189e-06,918745530937823.4,84.17710493418603,32.7755109430354,0.0319761082371077,0.0006525736374919,0.0005329351372851,0.3126627229911555,5.067154381532988e-06,7.518024520893555e-05,0.0002105546609176,2.448158878302236e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7804203909691401,13.206602050015505,11.733612633759448,7.901699332126189,918745530937823.6,10.9497624279029,712.587261357069,1286.64938944568,0.00475479814769,0.0163048671554839,0.185761018567301,13.2066883337886,11.3929795806293,11.392437893203375,0.004754798147691692,-525832619215073.4,-3.012240716645839,218675757022436.78,1.725713853443358,1.9806923421631641,239959728485224.6
80,80,0.1061553955078125,46.26123977919756,11391.9,256.193333112,2024-06-07 10:43:00,34610D,216.15088,39.24649,9.265873,229.5331603458665,52683.16860579316,0.3184873685178194,0.4873316440494241,29.239898642965446,29164.252308764644,-74.85945715024955,4.570884311505706e-05,0.2127542962224569,0.9694714041923252,0.243665822024712,0.6188458673753497,0.0123788042362013,1.9026186297019994e-07,1.5096183244971627e-06,1.0386331966001083e-05,884009174294711.1,92.36883981312783,35.9650753308475,0.0350878783715585,0.0007160791504399,0.0005847979728593,0.3619549811876391,5.563237588870426e-06,4.414108679786036e-05,0.000303695293958,2.584833865582893e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7787967561670939,14.582126154382324,12.37880423620136,10.386331966001086,884009174294711.1,11.7019759342042,726.214287459296,1324.72911925138,0.00457088431151,0.0171277797886848,0.205202199982544,14.5812648930725,11.9806654752829,11.980117877954315,0.0045708843115057065,-516578888297409.75,-3.2009993193126562,267589421740310.12,2.158775586481617,1.9738270782697378,239192799083425.53
81,81,0.1916427612304687,46.3845566571769,11369.04,252.07777756,2024-06-07 10:44:00,34610D,216.33717,39.57507,9.057504,233.24313924606253,52653.92870715019,0.3185229413983187,0.4469104720898931,26.81462832539359,26322.78453980244,0.0,4.399263572896619e-05,0.2135226159818179,0.9137851176039832,0.2234552360449465,0.5695142491392091,0.01180355977332,1.901032798547437e-07,2.638617514341974e-06,7.889061674258166e-06,917334629782250.6,84.70741087991834,32.98199284023411,0.0321775539904723,0.0006566847753157,0.0005362925665078,0.3165080682381453,5.097548792743235e-06,7.075354793995393e-05,0.0002115422566313,2.459798714762358e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7910437434590363,13.16139226990122,11.803559773320096,7.889061674258166,917334629782250.6,11.0290703814222,713.961852056309,1287.07023915668,0.0043992635729,0.0162809603847982,0.186792104869887,13.1605101411977,11.473039701288,11.472534994235112,0.0043992635728966195,-519418676977084.2,-2.9991635208492555,219914636620601.44,1.7400595874490061,2.036059292822941,246235942329816.28
82,82,0.2511749267578125,46.511737370895126,11369.04,248.991110896,2024-06-07 10:45:00,34610D,216.35915,39.911114,8.922172,232.3019805839698,52627.1140788248,0.3176232830874025,0.4400689169529266,26.4041350171756,25951.32702848129,0.0,4.1251656464939735e-05,0.2135226159818179,0.8543821979592255,0.2200344584764633,0.5604399832116295,0.0116930960514682,1.901669787683158e-07,2.940897726549291e-06,7.75771092626503e-06,902670288963390.4,83.41066251925771,32.47708607112599,0.0316849620206107,0.0006466318779716,0.0005280827003435,0.3087460869117705,5.021194583206976e-06,7.765186064351223e-05,0.0002048356467213,2.383422818578227e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.787811851321417,12.975663514240644,11.693096051468247,7.757710926265029,902670288963390.4,10.901299896702,712.001112488361,1282.00396504038,0.00412516564649,0.0161761997438612,0.183843344553186,12.9764309818568,11.3650515859236,11.364582778058972,0.004125165646493974,-516258831322998.06,-2.9474238018319743,213132755922369.72,1.6800385429582176,2.0220502796818147,244671025645959.16
83,83,0.3093338012695312,46.64110603979079,11369.04,247.962222008,2024-06-07 10:46:00,34610D,216.37675,40.250607,8.717681,231.07437898551987,52600.70994380762,0.3163592555111129,0.4308004930194312,25.84802958116587,25438.08417611068,-49.95026754612134,3.783609414206787e-05,0.2135226159818179,0.7818309943040535,0.2154002465097156,0.5480829036885241,0.0115425183545315,1.902180575352457e-07,3.4180640731118286e-06,7.5772500708731645e-06,882523167394903.5,81.65392544690299,31.79307638483402,0.031017635497399,0.0006330129693346,0.0005169605916233,0.2983513558690813,4.916761978042943e-06,8.835022127211485e-05,0.0001958569839758,2.2811484936887664e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7836166999663153,12.71904208805534,11.542518354531545,7.5772500708731645,882523167394903.4,10.726036042104,709.249688045804,1274.91536748568,0.00378360941421,0.0160301444070555,0.179803607988622,12.7190637859585,11.2165931524287,11.216168776410964,0.0037836094142067868,-510599190821886.3,-2.8692522853771076,204266620844237.72,1.6011011718359203,2.004002440881806,242654915067661.84
84,84,0.3669701552972561,46.76866149902344,11353.8,247.962222008,2024-06-07 10:47:00,34610D,216.49225,40.560658,8.489991,230.0687270584768,52574.86191422646,0.3167792272649306,0.4425209797755329,26.551258786531974,26279.217472368957,-24.985038075908182,3.5266859357044025e-05,0.2140363700001469,0.7195077157685589,0.2212604898877664,0.5621465217038144,0.0117174728830554,1.9008680639000254e-07,2.8801024006125742e-06,7.828430538853946e-06,910565611353452.8,83.87542650665452,32.658048307434335,0.0318615105438383,0.0006502349090579,0.0005310251757306,0.3111136548421761,5.047043988366358e-06,7.647034417037646e-05,0.0002078546851295,2.4176663189162224e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7799982419786153,13.139608736184476,11.717472883055446,7.828430538853946,910565611353452.8,10.9336492293688,712.403236262786,1284.6676885377,0.0035266859357,0.0162480241819574,0.184998015206554,13.1404058636511,11.3858776387092,11.38547610872456,0.0035266859357044027,-521452675138542.5,-2.9839837843311594,216353586425247.03,1.7067759082890517,1.9950206266465913,241712596656036.0
85,85,0.4245934119591346,46.89574678065413,11346.18,247.962222008,2024-06-07 10:48:00,34610D,216.54843,40.851433,8.180368,229.81925520167093,52548.31065543992,0.3169478983130625,0.4473205678037922,26.839234068227537,26607.237676627865,49.96763221006484,3.3519693526626944e-05,0.2142937103749375,0.6796595576903147,0.2236602839018961,0.5679533189353031,0.01178987610726,1.9001660411959837e-07,2.6865964946492203e-06,7.926614153240582e-06,921527086687178.4,84.78514042153078,33.01225790391987,0.032207080881873,0.0006572873649361,0.0005367846813645,0.3164312444781552,5.099900114815629e-06,7.210619216677004e-05,0.0002127442526273,2.4733081179808988e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7790513852291809,13.303618838313932,11.789876107260028,7.926614153240582,921527086687178.4,11.0183248285017,713.67586906377,1288.47925695137,0.00335196935266,0.0163322837470571,0.18709114065667,13.3040364679734,11.455295753748,11.454911788615473,0.0033519693526626944,-524895044158676.1,-3.0257934284944814,221381492803455.2,1.7507164851608825,1.9942173433659287,241653455460760.5
86,86,0.4827117919921875,47.023223876953125,11361.42,247.447777564,2024-06-07 10:49:00,34610D,216.47107,41.159237,7.8893204,229.00515738954823,52521.471421371694,0.3158399444733292,0.4351900634176081,26.111403805056483,25886.910387909888,-49.96839638205344,3.120379834337273e-05,0.2137793386594777,0.6376179804965131,0.217595031708804,0.5526786548576516,0.0115986116129012,1.9025850488085596e-07,3.2319145473270643e-06,7.696925910043882e-06,895884090877990.5,82.48592462017342,32.117026680219475,0.0313336845660677,0.0006394629503279,0.0005222280761011,0.3028560314024808,4.967916648290339e-06,8.43898258086933e-05,0.0002009775404947,2.339279125944113e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.776430436169698,12.943455193954945,11.598611612901204,7.696925910043881,895884090877990.5,10.7929620814785,710.303793608116,1279.48806426472,0.00312037983434,0.0161435191281308,0.181848517429883,12.9435043308294,11.2644904736418,11.264138989720252,0.0031203798343372733,-517470045843084.3,-2.9255809977702585,209407448170638.47,1.6450215776335966,1.976646067157491,239629392397802.88
87,87,0.5407949594350961,47.1499219991393,11346.18,245.904444232,2024-06-07 10:50:00,34610D,216.55504,41.40188,7.456687,228.7759081026593,52495.36001756664,0.3159986439370558,0.4399032177860579,26.39419306716348,26206.651166066174,-49.98622940947381,3.118676355217726e-05,0.2142937103749375,0.6318085119999165,0.2199516088930289,0.5579845237864826,0.0116697032862266,1.9003576285547933e-07,3.0270356015705515e-06,7.783562093355013e-06,905556380824798.2,83.37925589916942,32.46485747261108,0.0316730316805961,0.0006463884016448,0.0005278838613432,0.3080124015731781,5.015840614473215e-06,7.989616208903048e-05,0.0002054408406422,2.390142994869154e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7755028083311778,13.103325583033088,11.669703286226644,7.783562093355013,905556380824798.2,10.8807695088966,711.500206182223,1282.89352367412,0.00311867635522,0.0162171011994086,0.183893350837687,13.1036635466502,11.3394711284402,11.3391174980639,0.003118676355217726,-521408205363414.44,-2.968241594303998,213951063325307.12,1.6848058156822254,1.9791378521838054,239968888498964.53
88,88,0.5988235473632812,47.27613830566406,11330.94,245.389999788,2024-06-07 10:51:00,34610D,216.62564,41.64012,7.02201,228.9404322771949,52468.96582449948,0.31638347516687,0.4458186288669906,26.749117732019435,26572.288777041176,-24.99788813851817,3.127420641334228e-05,0.2148093197135621,0.6292554684504755,0.2229093144334953,0.5649051178965353,0.0117612435544055,1.8977450091480032e-07,2.7821593461059286e-06,7.888813580476382e-06,917306931944006.8,84.50046291544939,32.901414810383905,0.0320989412784233,0.0006550804342535,0.0005349823546403,0.314602888511748,5.076300467505224e-06,7.44203078982257e-05,0.0002110188032301,2.453715111896778e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.775934007139778,13.286144388520588,11.76124355440552,7.888813580476382,917306931944006.8,10.9920072311818,713.029098234701,1287.00570334323,0.00312742064133,0.0163038060139368,0.186436130497346,13.2865807068186,11.4351293396141,11.434771726202847,0.0031274206413342285,-525459483374993.0,-3.017777730034697,219752825442789.75,1.7356934772237314,1.9874015810780608,240953384311304.8
89,89,0.6570510864257812,47.401885986328125,11323.32,244.3611109,2024-06-07 10:52:00,34610D,216.63776,41.85594,6.537756,229.1828090058866,52442.21670676746,0.3163987164213647,0.4451099638690486,26.70659783214292,26503.269281812216,0.0,3.18193278057618e-05,0.2150675894218531,0.6399760608680706,0.2225549819345243,0.5635896476585798,0.0117513927227075,1.895770550624177e-07,2.8232279127355807e-06,7.85912332471409e-06,913992234188954.0,84.36614255173947,32.84911533353579,0.0320479173985715,0.000654039130583,0.0005341319566428,0.3138397194129222,5.0629581677540025e-06,7.539881245390943e-05,0.0002098904459463,2.440962302018618e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7767337885399043,13.251634640906108,11.751392722707577,7.859123324714091,913992234188954.0,10.9851277430589,712.742298535244,1285.87921873082,0.00318193278058,0.0162765053021688,0.186096897822843,13.2517022108552,11.4334677111582,11.433103917476812,0.00318193278057618,-524781732684692.44,-3.0089079334547826,218667202170868.72,1.7261651066746049,1.9940366558477247,241725347365829.78
90,90,0.7153789813701923,47.52732099112818,11323.32,243.846666456,2024-06-07 10:53:00,34610D,216.61678,42.047424,6.0737123,229.001279903562,52415.51010893531,0.3141799701368988,0.4200853504892613,25.20512102935568,24857.50751372268,0.0,3.2038959573361526e-05,0.2150675894218531,0.6461682664093048,0.2100426752446306,0.5316127808287939,0.0113628932984568,1.895164587407643e-07,4.1819440389248495e-06,7.321243258517583e-06,853941897735682.1,79.62297733173459,31.002298866107488,0.0302461452352268,0.0006172682701066,0.0005041024205871,0.2864031008312595,4.776785279615856e-06,0.000105406405639,0.0001845328224162,2.152370888446554e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.776156129555423,12.42875375686134,11.36289329845685,7.321243258517584,853941897735682.1,10.5306224169206,705.570929056976,1265.09019812141,0.00320389595734,0.0158246557779732,0.175007455775544,12.4290372849082,11.059163512368,11.058809199627124,0.0032038959573361526,-490199902700140.4,-2.6968348488925113,189465612791387.22,1.4729258749519756,1.9915741370299127,241450252565969.53
91,91,0.7768020629882812,47.65177917480469,11323.32,246.418888676,2024-06-07 10:54:00,34610D,216.59555,42.16216,5.6468,226.966034068561,52390.304987905954,0.315201390180797,0.4410914946526036,26.46548967915622,26420.15717814597,-49.991715953060094,3.20408392883737e-05,0.2150675894218531,0.648005759789694,0.2205457473263018,0.5568059708379242,0.011673101110971,1.8945516724142458e-07,3.0610491994736937e-06,7.80440856035938e-06,907883734887807.8,83.6044818964545,32.55255230536215,0.0317585876149874,0.0006481344411221,0.0005293097935831,0.3089343369761513,5.014023773290738e-06,8.101216599606045e-05,0.0002065474942061,2.402758761554708e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7692956893175689,13.210078589072989,11.673101110971048,7.80440856035938,907883734887807.8,10.8996484637373,711.190880891954,1283.35180933617,0.00320408392884,0.0162396509535263,0.184432768457392,13.2099146994206,11.3569416599649,11.356577785681202,0.0032040839288373702,-526401095760510.25,-2.9913275207704273,215203167757177.06,1.6936081218503192,1.9625496498701904,238207805745747.53
92,92,0.8498206505408653,47.77469958289195,11308.08,245.389999788,2024-06-07 10:55:00,34610D,216.63266,42.30406,5.206074,227.5918194643421,52363.8394982268,0.3154430162115191,0.4419958805309525,26.51975283185715,26421.77249765956,-24.99970524794726,3.230896692797503e-05,0.2155850607808928,0.6518225402981385,0.2209979402654762,0.5573236897954192,0.0116903338285191,1.8909822827795018e-07,3.036226743132862e-06,7.793455483551695e-06,906660904764819.4,83.77589919583673,32.619295983184294,0.0318237033982285,0.0006494633346577,0.0005303950566371,0.310024763654225,5.014838274873339e-06,8.051998276935814e-05,0.0002066805131298,2.4044423096670984e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7713507092700079,13.210886248829778,11.690333828519108,7.793455483551695,906660904764819.4,10.9271280368638,711.314833920836,1282.97388144421,0.0032308966928,0.0162245911629985,0.184754139827854,13.2108953339361,11.3872909321253,11.386923032405633,0.003230896692797503,-526189846801773.25,-2.992263844352567,215434214786966.56,1.695851836474744,1.9776066332164068,239951513585233.5
93,93,0.92340087890625,47.89796447753906,11300.46,245.904444232,2024-06-07 10:56:00,34610D,216.66223,42.309265,4.86693,227.8315457259571,52337.31974539495,0.3166536482588982,0.4620284041739567,27.7217042504374,27696.1098510081,0.0,3.137413574415612e-05,0.215844263178787,0.6312742209769214,0.2310142020869783,0.5823220941679678,0.011995582506797,1.889517121401405e-07,2.2579629550790364e-06,8.650303970314973e-06,913310383376186.0,87.57286372713175,34.097696228038004,0.0332660451005248,0.0006788988796025,0.0005544340850087,0.3325379905651475,5.238063481562757e-06,6.259458124914473e-05,0.0002398011683414,2.5318520336808228e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7721104787980636,13.84805492550405,11.99558250679702,8.650303970314974,913310383376186.0,11.2734241104797,716.98044588096,1299.5034020805,0.00313741357442,0.0165867700819652,0.193490038252433,13.8481358813971,11.6653234654054,11.66495748744574,0.003137413574415612,-535171918969842.6,-3.1443513738405153,236565787919391.84,1.8820532881973302,1.9840406223721374,240701168366527.56
94,94,0.9973526000976562,48.02137756347656,11300.46,246.93333312,2024-06-07 10:57:00,34610D,216.67319,42.26529,4.550209,229.1873589183782,52309.598041144505,0.3166927126572884,0.4513820113594748,27.08292068156849,26901.16669618941,0.0,3.008614567730453e-05,0.215844263178787,0.6044910008808704,0.2256910056797374,0.5698201126797858,0.0118452912010583,1.8898324106590178e-07,2.6136076351755668e-06,7.964813229868126e-06,924880304805540.6,85.55494643307486,33.31199243832924,0.0324995048178821,0.0006632552003649,0.0005416584136313,0.3208050820483439,5.1182181279335554e-06,7.078412827620168e-05,0.000215710404948,2.5048459934993348e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7766856666897725,13.450583348094709,11.84529120105833,7.964813229868126,924880304805540.6,11.1058513955439,714.067890909004,1289.59998181019,0.00300861456773,0.0163565515049562,0.188764574911386,13.4507351677665,11.5406095749577,11.540262372942793,0.003008614567730453,-529632634319047.25,-3.060009133532083,224560997193062.06,1.7771787562584718,2.0035578026635386,242881501807892.3
95,95,1.0710983276367188,48.143829345703125,11300.46,246.93333312,2024-06-07 10:58:00,34610D,216.72362,42.09028,4.332578,229.50433949500092,52282.51512046294,0.3162021000723683,0.4424487229713716,26.546923378282298,26291.553756784728,-50.02567054436881,2.8014124422072054e-05,0.215844263178787,0.5591566106751525,0.2212243614856858,0.5592079272342814,0.0117131911953549,1.8912843285126126e-07,2.9684921079270927e-06,7.767449245827827e-06,903757500412534.8,83.86173095199378,32.652715755287225,0.0318563080539387,0.0006501287357946,0.0005309384675656,0.3109491891782586,5.020778015557041e-06,7.880433253817623e-05,0.0002062018799736,2.399198111599949e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7776693920438698,13.145776878392365,11.713191195354948,7.767449245827827,903757500412534.8,10.9504070411054,711.809667724525,1282.44846927416,0.00280141244221,0.016194922247253,0.184849235191426,13.1458134628008,11.4140242459504,11.413704501012393,0.0028014124422072054,-522142745131700.44,-2.977729049250154,215057060786310.97,1.6945633084103822,2.007778112693403,243352963159645.75
96,96,1.1457583778782894,48.26694294557733,11285.22,246.93333312,2024-06-07 10:59:00,34610D,216.79883,41.99869,4.106066,229.7531724075431,52255.96819708466,0.3171049356394005,0.4558735636051979,27.35241381631188,27137.2197218931,0.0,2.6351319187500333e-05,0.2163636032825576,0.5220700665172308,0.2279367818025989,0.5756776928590343,0.0119196003314287,1.8888152914207294e-07,2.438406862556296e-06,8.160507042502392e-06,921577325052796.8,86.40627524572922,33.64346899406361,0.0328228965795742,0.0006698550322362,0.0005470482763262,0.326029840790288,5.166365747351751e-06,6.669631355717453e-05,0.0002232095655774,2.520736435857386e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7783774927940093,13.56860986094655,11.919600331428772,8.160507042502392,921577325052796.8,11.1911648390857,715.383937378246,1292.6725864469,0.00263513191875,0.016416737946237,0.190663440628305,13.56794067855,11.6139662613064,11.613660226038848,0.0026351319187500337,-529966781247295.44,-3.0852512523504974,228848479332823.62,1.8155140330460942,2.017355414855149,244484799380461.06
97,97,1.2197715357730263,48.38858394299523,11285.22,247.190555342,2024-06-07 11:00:00,34610D,216.87611,41.771435,3.938276,230.2968867118552,52228.615783268346,0.3178150029000964,0.4651947705821109,27.911686234926652,27688.57530665127,-25.031208854444635,2.4921778806274368e-05,0.2163636032825576,0.4887840771781415,0.2325973852910554,0.5885570783827311,0.012066304400041,1.891038360491331e-07,2.1034360581890804e-06,8.698343250908828e-06,912499561771752.2,88.1730168161333,34.33137406895979,0.0334940234819119,0.0006835514996308,0.0005582337246985,0.3367909024290613,5.278206937624416e-06,5.8710447271404537e-05,0.000242785427583,2.5469401457681224e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7800804896853264,13.844287653325637,12.066304400041073,8.698343250908827,912499561771752.2,11.350819559117,718.384316866998,1300.82704198064,0.00249217788063,0.0165901681811732,0.194747035666867,13.844058999328,11.7387017141797,11.738409172142774,0.002492177880627437,-527513891547707.56,-3.1245348423923955,238286595115456.38,1.900274856115493,2.0247159540598387,245307057824929.9
98,98,1.2966035541735197,48.51390256720074,11277.6,247.447777564,2024-06-07 11:01:00,34610D,216.9648,41.586414,3.7986474,231.7533811188492,52200.70409703342,0.3180440954362835,0.4584983416330035,27.50990049798021,27138.040460501627,-25.041894936930248,2.3672353787323415e-05,0.2166237417382778,0.4594830264293787,0.2292491708165017,0.581156500452228,0.0119778868782702,1.891271639648078e-07,2.290750253061815e-06,8.222752194909283e-06,920526732418625.8,86.9037756731195,33.83717761251567,0.0330118805975762,0.0006737118489301,0.0005501980099596,0.3295104761972771,5.202869462137052e-06,6.301831152745353e-05,0.0002262070947015,2.532359881456725e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7848535686055103,13.569020230250814,11.977886878270237,8.222752194909283,920526732418625.8,11.2536129846112,716.685086378855,1294.14403480648,0.00236723537873,0.0164275200060304,0.191730628333673,13.5692489755511,11.6713069448883,11.671030664121355,0.002367235378732342,-523809984298122.2,-3.072361240061088,230520553754412.88,1.833016798045257,2.04880296246613,248028877648764.6
99,99,1.372423673930921,48.63694013175318,11269.98,246.93333312,2024-06-07 11:02:00,34610D,217.06133,41.417675,3.6580198,232.4135737486371,52173.19419653544,0.3165757835135602,0.4365694491785561,26.194166950713367,25647.733987429525,-25.052822244214106,2.363325837553004e-05,0.2168841929638682,0.4535252310701555,0.218284724589278,0.5539905551574738,0.0116494731364239,1.8917302513314054e-07,3.162593775960017e-06,7.5695527437648815e-06,881663817677945.6,82.74737339730352,32.21882534937744,0.031433000340856,0.0006414898028746,0.0005238833390142,0.3051482442233391,4.955229802908979e-06,8.284150936478367e-05,0.0001982781283124,2.309444923465942e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7869143521829274,12.823866993714764,11.649473136423936,7.5695527437648815,881663817677945.6,10.8711243044041,710.851429293234,1275.95381335018,0.00236332583755,0.0160191274654071,0.182023356415974,12.8240004097958,11.3628758375916,11.362607302157407,0.002363325837553004,-509013781966653.94,-2.8868692697716387,207269532687649.9,1.63004833008205,2.0611867640003316,249443365258981.3
100,100,1.448605186060855,48.75993114406779,11262.36,247.447777564,2024-06-07 11:03:00,34610D,217.15417,41.24575,3.5264034,231.2863668119832,52147.00002958473,0.3141404766758975,0.4179572610142232,25.0774356608534,24484.15933024713,-25.06343965686664,2.3602045836149443e-05,0.2171449573353787,0.4480123929701277,0.2089786305071116,0.529933746253553,0.0113531850000655,1.892081499366512e-07,4.265005591391556e-06,7.178963776483633e-06,838057444483952.0,79.21961925263588,30.84524586284968,0.030092922793024,0.0006141412814902,0.000501548713217,0.2847087663849093,4.744855206545473e-06,0.0001069554033113,0.0001800300022163,2.1016331644145524e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7829303544414637,12.242079665123564,11.353185000065531,7.178963776483633,838057444483952.0,10.5182767754672,705.521490843283,1261.13265635351,0.00236020458361,0.0157036548581903,0.173761321300534,12.2419825756377,11.0650242169522,11.064763065907151,0.0023602045836149444,-480305390740203.2,-2.6416474326840436,185567733533695.2,1.4424562670929324,2.047028052270223,247892854369963.2
101,101,1.5373112605168269,48.881103515625,11254.74,253.106666448,2024-06-07 11:04:00,34610D,217.24535,41.07023,3.3817854,228.97047260746476,52121.92259392387,0.3162488022915846,0.451721128933141,27.103267735988464,26909.10614891016,0.0,2.409873036111022e-05,0.2174060352293111,0.4525817972286148,0.2258605644665705,0.5715420047467997,0.0118593240665198,1.8923832119382492e-07,2.5645129160456987e-06,7.931370368546908e-06,922058082995349.4,85.61922277798755,33.33701931526581,0.0325239212831861,0.0006637534955752,0.0005420653547197,0.321426435342739,5.128976885225218e-06,6.950668017598708e-05,0.000214966054612,2.4990787091555224e+16,cruise,0,GTF1921,0,43031,1.237,3.16,3.16,0,0.7749282019207273,13.45455307445508,11.859324066519852,7.931370368546908,922058082995349.2,11.1207475401614,714.739450259932,1289.82489681588,0.00240987303611,0.016345398625823,0.188870291754058,13.4542812488654,11.5549517070617,11.55467325410654,0.002409873036111022,-524681544111580.1,-3.04315872181226,224522100109930.78,1.7790955120675962,2.0155609360037965,244408800930624.66
